order_id,order_date,customer_id,age,gender,city,region,category,product,unit_price,quantity,discount,payment_method,customer_type,rating,revenue
ORD100685,2025-01-04,1496,30.0,Male,Faisalabad,East,Electronics,Headphones,113.83,1,0.1,Debit Card,Returning,3.6,102.45
ORD103965,2025-01-05,1533,39.0,Male,Lahore,East,Electronics,Laptop,1260.71,1,0.1,Credit Card,Returning,4.2,1134.64
ORD104480,2025-01-05,1681,40.0,Female,Faisalabad,East,Clothing,T-Shirt,30.45,2,0.0,Digital Wallet,VIP,4.6,60.9
ORD100905,2025-01-05,1450,18.0,Female,Faisalabad,East,Electronics,Monitor,299.49,1,0.2,Bank Transfer,New,4.3,239.59
ORD103416,2025-01-05,1676,31.0,Female,Islamabad,North,Electronics,Smartwatch,240.12,2,0.15,Credit Card,New,2.8,408.2
ORD104966,2025-01-05,1624,34.0,Female,Faisalabad,East,Clothing,Jeans,65.33,3,0.2,Credit Card,Returning,4.7,156.79
ORD104928,2025-01-05,1749,34.0,Female,Faisalabad,East,Electronics,Headphones,123.5,1,0.0,Debit Card,Returning,3.0,123.5
ORD102993,2025-01-05,1670,44.0,Male,Faisalabad,East,Electronics,Smartwatch,220.74,1,0.15,Digital Wallet,Returning,4.2,187.63
ORD100640,2025-01-05,1099,57.0,Female,Quetta,West,Electronics,Laptop,1234.8,1,0.05,Credit Card,Returning,3.0,1173.06
ORD100656,2025-01-05,1634,41.0,Female,Faisalabad,East,Accessories,Sunglasses,90.22,2,0.15,Digital Wallet,Returning,4.3,153.37
ORD104178,2025-01-05,1373,52.0,Female,Quetta,West,Clothing,Shoes,92.05,3,0.15,Debit Card,Returning,4.9,234.73
ORD100462,2025-01-05,1005,57.0,Male,Lahore,East,Clothing,Jacket,106.84,1,0.15,Debit Card,Returning,3.2,90.81
ORD100180,2025-01-05,1557,40.0,Male,Quetta,West,Electronics,Mouse,37.32,3,0.2,Credit Card,Returning,3.5,89.57
ORD104207,2025-01-05,1218,36.0,Male,Quetta,West,Clothing,Shoes,85.32,2,0.0,Credit Card,New,3.2,170.64
ORD103330,2025-01-06,1662,40.0,Female,Rawalpindi,North,Accessories,Wallet,48.01,4,0.2,Digital Wallet,New,3.5,153.63
ORD102013,2025-01-06,1111,37.0,Male,Rawalpindi,North,Electronics,Smartphone,688.57,1,0.25,Cash,Returning,4.8,516.43
ORD104865,2025-01-06,1187,20.0,Female,Rawalpindi,North,Clothing,Shoes,95.25,3,0.15,Digital Wallet,New,4.0,242.89
ORD103846,2025-01-06,1772,23.0,Male,Islamabad,North,Electronics,Headphones,123.88,1,0.25,Credit Card,Returning,4.2,92.91
ORD102962,2025-01-06,1381,18.0,Male,Islamabad,North,Accessories,Sunglasses,79.28,1,0.0,Credit Card,New,2.9,79.28
ORD104170,2025-01-06,1055,34.0,Female,Faisalabad,East,Clothing,T-Shirt,28.0,3,0.1,Bank Transfer,New,4.4,75.6
ORD101267,2025-01-06,1117,,Female,Peshawar,West,Clothing,Jeans,65.97,1,0.05,Debit Card,Returning,3.4,62.67
ORD103567,2025-01-06,1620,33.0,Female,Multan,South,Electronics,Monitor,314.45,5,0.0,Bank Transfer,Returning,3.5,1572.25
ORD103445,2025-01-07,1670,45.0,Female,Karachi,South,Accessories,Backpack,55.68,2,0.1,Bank Transfer,New,2.8,100.22
ORD103019,2025-01-07,1113,35.0,Female,Faisalabad,East,Accessories,Backpack,56.82,1,0.0,Digital Wallet,Returning,2.6,56.82
ORD103277,2025-01-07,1506,22.0,Male,Faisalabad,East,Electronics,Headphones,128.57,1,0.3,Digital Wallet,New,3.8,90.0
ORD102515,2025-01-07,1104,42.0,Male,Multan,South,Electronics,Monitor,309.99,1,0.05,Digital Wallet,New,4.2,294.49
ORD102994,2025-01-07,1594,42.0,Male,Lahore,East,Accessories,Backpack,58.41,2,0.05,Debit Card,Returning,3.2,110.98
ORD101168,2025-01-08,1579,49.0,Male,Islamabad,North,Clothing,T-Shirt,30.3,3,0.05,Credit Card,Returning,3.4,86.36
ORD103670,2025-01-08,1360,44.0,Female,Rawalpindi,North,Clothing,T-Shirt,29.08,3,0.05,Credit Card,VIP,4.7,82.88
ORD101686,2025-01-08,1226,49.0,Female,Islamabad,North,Electronics,Laptop,1278.61,2,0.05,Credit Card,Returning,2.9,2429.36
ORD103276,2025-01-08,1102,46.0,Female,Multan,South,Electronics,Headphones,124.96,6,0.15,Digital Wallet,Returning,5.0,637.3
ORD104382,2025-01-08,1129,34.0,Male,Lahore,East,Accessories,Sunglasses,76.85,2,0.1,Cash,New,3.6,138.33
ORD100693,2025-01-09,1301,39.0,Male,Quetta,West,Accessories,Sunglasses,85.88,1,0.1,Debit Card,New,2.6,77.29
ORD100434,2025-01-09,1654,23.0,Male,Islamabad,North,Electronics,Smartphone,811.66,2,0.0,Credit Card,VIP,4.2,1623.32
ORD103298,2025-01-09,1434,51.0,Male,Lahore,East,Electronics,Keyboard,80.4,5,0.05,Bank Transfer,New,3.9,381.9
ORD104446,2025-01-09,1628,35.0,Female,Lahore,East,Clothing,T-Shirt,27.78,3,0.15,Digital Wallet,Returning,4.3,70.84
ORD100335,2025-01-09,1580,45.0,Male,Karachi,South,Accessories,Backpack,55.29,2,0.05,Bank Transfer,Returning,2.5,105.05
ORD102616,2025-01-09,1653,61.0,Female,Peshawar,West,Clothing,T-Shirt,27.91,2,0.1,Credit Card,New,3.5,50.24
ORD100986,2025-01-09,1751,43.0,Female,Faisalabad,East,Electronics,Headphones,115.8,3,0.1,Cash,Returning,3.2,312.66
ORD101901,2025-01-09,1793,32.0,Female,Rawalpindi,North,Electronics,Monitor,312.67,2,0.05,Digital Wallet,VIP,5.0,594.07
ORD102400,2025-01-10,1060,50.0,Female,Islamabad,North,Electronics,Keyboard,66.74,2,0.0,Digital Wallet,Returning,4.1,133.48
ORD104517,2025-01-10,1551,23.0,Female,Quetta,West,Clothing,Jacket,104.59,3,0.05,Debit Card,Returning,4.0,298.08
ORD100938,2025-01-10,1645,30.0,Female,Rawalpindi,North,Clothing,Jeans,62.17,7,0.2,Digital Wallet,Returning,4.8,348.15
ORD101368,2025-01-10,1264,26.0,Male,Faisalabad,East,Electronics,Smartphone,731.62,3,0.0,Digital Wallet,New,3.6,2194.86
ORD100430,2025-01-10,1321,20.0,Female,Karachi,South,Electronics,Keyboard,66.11,3,0.15,Digital Wallet,New,3.9,168.58
ORD101873,2025-01-10,1797,42.0,Male,Rawalpindi,North,Electronics,Tablet,468.07,1,0.0,Digital Wallet,Returning,4.3,468.07
ORD104877,2025-01-10,1619,48.0,Male,Quetta,West,Clothing,Shoes,81.5,4,0.1,Credit Card,New,5.0,293.4
ORD101038,2025-01-10,1662,18.0,Male,Islamabad,North,Clothing,Shoes,90.21,2,0.0,Credit Card,New,4.2,180.42
ORD103163,2025-01-10,1517,56.0,Female,Multan,South,Electronics,Smartwatch,224.05,2,0.0,Digital Wallet,New,2.3,448.1
ORD104936,2025-01-10,1362,31.0,Male,Rawalpindi,North,Electronics,Headphones,127.0,1,0.25,Bank Transfer,Returning,4.6,95.25
ORD104350,2025-01-10,1137,38.0,Female,Peshawar,West,Electronics,Mouse,33.41,1,0.15,Bank Transfer,New,3.6,28.4
ORD103939,2025-01-11,1656,18.0,Female,Quetta,West,Accessories,Backpack,51.8,4,0.0,Cash,New,3.4,207.2
ORD102792,2025-01-11,1442,20.0,Female,Karachi,South,Electronics,Laptop,1285.68,1,0.05,Debit Card,Returning,2.7,1221.4
ORD101468,2025-01-11,1401,42.0,Male,Quetta,West,Electronics,Smartphone,803.94,8,0.0,Credit Card,New,3.3,6431.52
ORD104777,2025-01-11,1073,30.0,Male,Quetta,West,Clothing,Jeans,64.78,2,0.1,Digital Wallet,New,3.5,116.6
ORD102618,2025-01-12,1532,31.0,Male,Peshawar,West,Electronics,Laptop,1218.94,1,0.05,Digital Wallet,New,3.9,1157.99
ORD100195,2025-01-12,1190,40.0,Female,Faisalabad,East,Electronics,Smartwatch,215.76,3,0.25,Digital Wallet,New,4.4,485.46
ORD101542,2025-01-12,1569,37.0,Female,Islamabad,North,Accessories,Sunglasses,70.55,5,0.2,Debit Card,New,3.6,282.2
ORD100735,2025-01-12,1080,35.0,Female,Peshawar,West,Electronics,Smartphone,767.88,7,0.05,Digital Wallet,Returning,4.9,5106.4
ORD102533,2025-01-12,1500,23.0,Female,Peshawar,West,Clothing,Shoes,93.75,3,0.0,Bank Transfer,VIP,4.6,281.25
ORD102950,2025-01-12,1437,46.0,Female,Lahore,East,Accessories,Backpack,60.12,2,0.0,Credit Card,Returning,3.5,120.24
ORD104608,2025-01-13,1193,40.0,Male,Lahore,East,Clothing,Shoes,94.06,1,0.2,Bank Transfer,Returning,4.2,75.25
ORD103902,2025-01-13,1744,18.0,Female,Peshawar,West,Accessories,Backpack,51.97,2,0.1,Digital Wallet,New,3.7,93.55
ORD104568,2025-01-13,1418,22.0,Male,Peshawar,West,Accessories,Sunglasses,79.11,1,0.15,Cash,Returning,4.8,67.24
ORD103066,2025-01-13,1260,38.0,Male,Rawalpindi,North,Electronics,Smartwatch,199.43,1,0.0,Credit Card,Returning,4.5,199.43
ORD104233,2025-01-13,1301,29.0,Male,Karachi,South,Clothing,Jacket,107.53,3,0.1,Debit Card,Returning,4.8,290.33
ORD103910,2025-01-13,1547,41.0,Female,Rawalpindi,North,Electronics,Keyboard,74.97,1,0.2,Cash,VIP,4.3,59.98
ORD104320,2025-01-13,1390,38.0,Male,Faisalabad,East,Clothing,T-Shirt,32.7,3,0.2,Cash,Returning,5.0,78.48
ORD101986,2025-01-13,1666,50.0,Female,Peshawar,West,Clothing,Shoes,83.52,5,0.0,Cash,New,4.5,417.6
ORD104278,2025-01-14,1446,30.0,Female,Islamabad,North,Electronics,Laptop,1119.52,2,0.0,Debit Card,New,4.1,2239.04
ORD102489,2025-01-14,1264,40.0,Female,Lahore,East,Electronics,Tablet,494.37,1,0.0,Digital Wallet,Returning,4.3,494.37
ORD103122,2025-01-14,1492,20.0,Male,Quetta,West,Electronics,Tablet,501.82,8,0.0,Credit Card,Returning,3.3,4014.56
ORD100385,2025-01-14,1349,45.0,Male,Karachi,South,Electronics,Monitor,337.41,1,0.25,Digital Wallet,New,3.4,253.06
ORD102857,2025-01-14,1631,42.0,Male,Peshawar,West,Electronics,Laptop,1193.87,1,0.1,Cash,Returning,3.5,1074.48
ORD100051,2025-01-14,1021,22.0,Female,Rawalpindi,North,Electronics,Mouse,36.41,2,0.05,Debit Card,Returning,3.6,69.18
ORD104225,2025-01-14,1492,41.0,Female,Multan,South,Clothing,Jeans,58.88,1,0.1,Credit Card,Returning,3.7,52.99
ORD101384,2025-01-15,1775,21.0,Female,Peshawar,West,Accessories,Backpack,57.99,1,0.0,Digital Wallet,New,4.3,57.99
ORD103747,2025-01-15,1109,50.0,Male,Faisalabad,East,Clothing,T-Shirt,28.98,2,0.05,Cash,New,4.0,55.06
ORD104506,2025-01-15,1702,27.0,Female,Lahore,East,Electronics,Smartwatch,241.28,1,0.0,Digital Wallet,New,3.9,241.28
ORD101051,2025-01-15,1759,46.0,Female,Faisalabad,East,Electronics,Smartphone,718.4,3,0.3,Credit Card,New,3.1,1508.64
ORD101831,2025-01-15,1484,24.0,Male,Karachi,South,Electronics,Smartphone,835.35,4,0.2,Credit Card,Returning,2.9,2673.12
ORD101164,2025-01-15,1104,61.0,Female,Peshawar,West,Accessories,Sunglasses,83.96,2,0.1,Credit Card,VIP,3.5,151.13
ORD101445,2025-01-15,1128,,Male,Karachi,South,Electronics,Smartwatch,232.99,1,0.0,Digital Wallet,New,3.7,232.99
ORD104978,2025-01-15,1662,39.0,Male,Lahore,East,Accessories,Backpack,55.56,4,0.1,Bank Transfer,VIP,3.5,200.02
ORD100876,2025-01-15,1738,29.0,Female,Quetta,West,Electronics,Headphones,129.29,4,0.1,Credit Card,New,3.7,465.44
ORD104891,2025-01-16,1256,41.0,Male,Rawalpindi,North,Clothing,Shoes,83.35,3,0.0,Credit Card,Returning,4.0,250.05
ORD104492,2025-01-16,1317,46.0,Female,Quetta,West,Electronics,Keyboard,66.42,3,0.15,Digital Wallet,Returning,5.0,169.37
ORD102631,2025-01-16,1467,31.0,Male,Faisalabad,East,Clothing,T-Shirt,32.79,1,0.15,Digital Wallet,New,3.5,27.87
ORD104500,2025-01-16,1420,38.0,Female,Quetta,West,Electronics,Mouse,35.89,4,0.0,Bank Transfer,Returning,4.4,143.56
ORD100003,2025-01-16,1271,36.0,Male,Multan,South,Electronics,Laptop,1153.47,2,0.05,Credit Card,New,4.1,2191.59
ORD100917,2025-01-16,1520,26.0,Male,Rawalpindi,North,Clothing,T-Shirt,28.23,5,0.05,Digital Wallet,VIP,3.9,134.09
ORD102848,2025-01-16,1725,33.0,Female,Faisalabad,East,Accessories,Sunglasses,81.65,3,0.05,Digital Wallet,Returning,3.5,232.7
ORD103714,2025-01-17,1075,38.0,Male,Faisalabad,East,Electronics,Laptop,1128.39,1,0.1,Digital Wallet,New,4.9,1015.55
ORD100278,2025-01-17,1147,39.0,Male,Karachi,South,Electronics,Tablet,507.57,1,0.2,Credit Card,VIP,2.6,406.06
ORD100541,2025-01-17,1769,30.0,Female,Peshawar,West,Accessories,Backpack,52.89,1,0.0,Debit Card,New,4.5,52.89
ORD100429,2025-01-17,1020,34.0,Male,Quetta,West,Electronics,Mouse,33.56,1,0.2,Cash,VIP,3.6,26.85
ORD102006,2025-01-17,1370,38.0,Female,Multan,South,Electronics,Headphones,119.14,4,0.0,Digital Wallet,New,4.3,476.56
ORD104057,2025-01-17,1785,30.0,Male,Karachi,South,Electronics,Mouse,33.24,2,0.0,Credit Card,Returning,4.2,66.48
ORD101501,2025-01-17,1289,24.0,Male,Rawalpindi,North,Electronics,Headphones,107.27,3,0.0,Bank Transfer,New,5.0,321.81
ORD101959,2025-01-17,1729,25.0,Male,Quetta,West,Clothing,T-Shirt,30.5,1,0.1,Cash,New,2.7,27.45
ORD101552,2025-01-17,1727,29.0,Male,Peshawar,West,Electronics,Laptop,1157.0,6,0.1,Debit Card,Returning,3.1,6247.8
ORD102974,2025-01-18,1188,45.0,Female,Quetta,West,Accessories,Sunglasses,73.79,2,0.05,Credit Card,Returning,3.6,140.2
ORD101107,2025-01-18,1319,49.0,Male,Multan,South,Electronics,Smartphone,700.73,8,0.05,Debit Card,Returning,3.8,5325.55
ORD100078,2025-01-18,1772,37.0,Female,Multan,South,Electronics,Headphones,110.66,4,0.1,Bank Transfer,Returning,3.6,398.38
ORD102186,2025-01-18,1693,25.0,Female,Karachi,South,Clothing,Jeans,58.64,2,0.15,Debit Card,Returning,3.1,99.69
ORD103996,2025-01-18,1059,23.0,Female,Peshawar,West,Electronics,Tablet,482.77,7,0.05,Bank Transfer,New,4.1,3210.42
ORD104778,2025-01-18,1237,28.0,Male,Lahore,East,Electronics,Tablet,518.39,1,0.0,Bank Transfer,New,3.8,518.39
ORD100861,2025-01-18,1734,18.0,Male,Multan,South,Accessories,Sunglasses,84.95,1,0.0,Bank Transfer,New,3.6,84.95
ORD100596,2025-01-18,1457,18.0,Female,Multan,South,Electronics,Headphones,127.75,1,0.2,Credit Card,New,3.7,102.2
ORD100184,2025-01-18,1028,43.0,Male,Peshawar,West,Clothing,Shoes,97.58,4,0.25,Digital Wallet,Returning,4.2,292.74
ORD103584,2025-01-18,1343,26.0,Female,Faisalabad,East,Clothing,T-Shirt,29.35,5,0.1,Bank Transfer,Returning,4.1,132.08
ORD101915,2025-01-18,1520,31.0,Female,Faisalabad,East,Clothing,Jeans,67.27,1,0.15,Cash,New,3.4,57.18
ORD100807,2025-01-19,1779,25.0,Male,Rawalpindi,North,Electronics,Tablet,485.34,3,0.3,Debit Card,Returning,5.0,1019.21
ORD104929,2025-01-19,1311,28.0,Female,Lahore,East,Clothing,Shoes,83.91,2,0.1,Digital Wallet,New,4.8,151.04
ORD104415,2025-01-19,1105,39.0,Female,Islamabad,North,Electronics,Smartwatch,196.47,1,0.0,Debit Card,VIP,3.9,196.47
ORD102066,2025-01-20,1516,37.0,Male,Karachi,South,Electronics,Keyboard,66.14,3,0.15,Digital Wallet,Returning,2.7,168.66
ORD101203,2025-01-20,1047,46.0,Male,Lahore,East,Clothing,Jeans,66.55,2,0.05,Bank Transfer,VIP,4.0,126.44
ORD100167,2025-01-20,1749,26.0,Male,Rawalpindi,North,Electronics,Mouse,32.76,1,0.15,Bank Transfer,Returning,4.7,27.85
ORD104848,2025-01-20,1750,28.0,Female,Quetta,West,Accessories,Sunglasses,80.06,1,0.2,Digital Wallet,Returning,5.0,64.05
ORD101143,2025-01-20,1601,21.0,Male,Karachi,South,Clothing,Jacket,106.22,2,0.0,Credit Card,Returning,3.2,212.44
ORD103687,2025-01-20,1148,37.0,Male,Islamabad,North,Clothing,T-Shirt,29.01,2,0.1,Credit Card,Returning,4.7,52.22
ORD103956,2025-01-20,1630,38.0,Male,Karachi,South,Clothing,Jeans,69.36,5,0.0,Digital Wallet,VIP,4.2,346.8
ORD101987,2025-01-21,1103,22.0,Male,Rawalpindi,North,Electronics,Laptop,1135.43,1,0.0,Debit Card,Returning,2.7,1135.43
ORD102540,2025-01-21,1749,36.0,Female,Quetta,West,Electronics,Smartwatch,226.03,4,0.15,Credit Card,Returning,4.2,768.5
ORD102040,2025-01-21,1733,41.0,Male,Karachi,South,Electronics,Tablet,484.07,4,0.15,Debit Card,New,2.6,1645.84
ORD102977,2025-01-21,1273,32.0,Female,Islamabad,North,Electronics,Monitor,339.57,1,0.1,Bank Transfer,VIP,3.7,305.61
ORD100046,2025-01-21,1244,31.0,Female,Faisalabad,East,Electronics,Smartphone,726.97,6,0.2,Debit Card,New,2.9,3489.46
ORD104918,2025-01-21,1283,43.0,Female,Faisalabad,East,Electronics,Mouse,34.22,3,0.15,Debit Card,Returning,3.8,87.26
ORD100527,2025-01-21,1254,24.0,Female,Rawalpindi,North,Clothing,Shoes,87.25,3,0.1,Debit Card,Returning,3.4,235.58
ORD102532,2025-01-21,1550,40.0,Female,Quetta,West,Electronics,Headphones,117.67,5,0.1,Credit Card,New,2.8,529.52
ORD104759,2025-01-21,1315,54.0,Male,Rawalpindi,North,Electronics,Laptop,1183.91,8,0.15,Debit Card,New,2.5,8050.59
ORD101582,2025-01-21,1727,29.0,Female,Peshawar,West,Clothing,Jeans,61.0,2,0.0,Digital Wallet,Returning,3.2,122.0
ORD103973,2025-01-21,1337,55.0,Male,Multan,South,Electronics,Smartphone,723.26,3,0.0,Debit Card,Returning,3.9,2169.78
ORD103378,2025-01-21,1558,21.0,Female,Quetta,West,Clothing,Shoes,86.61,2,0.1,Digital Wallet,Returning,4.0,155.9
ORD101842,2025-01-22,1120,19.0,Female,Rawalpindi,North,Electronics,Smartphone,799.52,1,0.05,Digital Wallet,Returning,3.6,759.54
ORD103025,2025-01-22,1161,30.0,Female,Quetta,West,Electronics,Mouse,34.42,4,0.0,Digital Wallet,New,4.5,137.68
ORD100944,2025-01-22,1078,36.0,Female,Karachi,South,Electronics,Smartwatch,237.62,2,0.0,Debit Card,New,3.5,475.24
ORD101089,2025-01-22,1090,39.0,Female,Rawalpindi,North,Accessories,Sunglasses,81.47,4,0.0,Credit Card,Returning,1.7,325.88
ORD100543,2025-01-22,1516,28.0,Male,Rawalpindi,North,Clothing,T-Shirt,26.31,2,0.05,Bank Transfer,Returning,3.8,49.99
ORD100891,2025-01-22,1563,29.0,Male,Islamabad,North,Clothing,Jeans,60.44,2,0.0,Cash,Returning,3.9,120.88
ORD103612,2025-01-22,1450,23.0,Female,Rawalpindi,North,Clothing,T-Shirt,30.32,2,0.2,Bank Transfer,Returning,5.0,48.51
ORD104136,2025-01-22,1780,35.0,Female,Peshawar,West,Electronics,Keyboard,66.84,2,0.05,Bank Transfer,Returning,5.0,127.0
ORD100856,2025-01-22,1306,21.0,Male,Faisalabad,East,Clothing,Shoes,100.96,1,0.0,Credit Card,New,3.8,100.96
ORD100200,2025-01-22,1633,27.0,Female,Faisalabad,East,Electronics,Smartphone,821.38,3,0.1,Credit Card,Returning,3.5,2217.73
ORD104476,2025-01-23,1279,38.0,Female,Faisalabad,East,Electronics,Smartphone,732.65,8,0.25,Digital Wallet,New,3.5,4395.9
ORD103379,2025-01-23,1550,52.0,Female,Peshawar,West,Clothing,Jeans,66.43,4,0.0,Credit Card,New,4.0,265.72
ORD103618,2025-01-23,1377,32.0,Female,Peshawar,West,Clothing,Jeans,65.47,1,0.2,Digital Wallet,Returning,4.9,52.38
ORD102009,2025-01-23,1690,66.0,Male,Karachi,South,Electronics,Mouse,37.42,1,0.3,Credit Card,Returning,4.1,26.19
ORD103947,2025-01-23,1111,54.0,Male,Quetta,West,Electronics,Mouse,34.5,5,0.1,Digital Wallet,Returning,3.0,155.25
ORD103090,2025-01-23,1220,45.0,Male,Rawalpindi,North,Electronics,Monitor,306.05,2,0.15,Cash,New,3.8,520.28
ORD103458,2025-01-23,1684,32.0,Female,Peshawar,West,Electronics,Smartphone,702.64,2,0.1,Digital Wallet,VIP,3.9,1264.75
ORD100494,2025-01-24,1118,42.0,Female,Quetta,West,Electronics,Smartwatch,226.71,4,0.1,Debit Card,New,4.3,816.16
ORD102090,2025-01-24,1637,35.0,Male,Peshawar,West,Electronics,Mouse,33.27,1,0.1,Debit Card,Returning,4.4,29.94
ORD104812,2025-01-24,1369,31.0,Female,Karachi,South,Accessories,Backpack,53.78,1,0.1,Digital Wallet,Returning,3.5,48.4
ORD100851,2025-01-24,1250,30.0,Male,Multan,South,Clothing,Shoes,92.03,1,0.1,Credit Card,VIP,3.7,82.83
ORD103638,2025-01-24,1357,31.0,Female,Lahore,East,Electronics,Monitor,301.18,6,0.25,Digital Wallet,New,4.2,1355.31
ORD101505,2025-01-24,1148,18.0,Male,Rawalpindi,North,Accessories,Backpack,54.95,2,0.05,Debit Card,New,4.1,104.4
ORD102619,2025-01-24,1658,18.0,Male,Rawalpindi,North,Electronics,Laptop,1242.13,3,0.0,Credit Card,Returning,3.3,3726.39
ORD100631,2025-01-24,1796,26.0,Female,Quetta,West,Electronics,Laptop,1267.34,1,0.0,Digital Wallet,New,3.4,1267.34
ORD102238,2025-01-25,1654,32.0,Female,Karachi,South,Electronics,Headphones,107.6,1,0.15,Digital Wallet,Returning,4.0,91.46
ORD103615,2025-01-25,1563,23.0,Male,Islamabad,North,Electronics,Smartwatch,202.48,1,0.2,Credit Card,Returning,4.0,161.98
ORD101443,2025-01-25,1075,18.0,Male,Islamabad,North,Electronics,Monitor,295.74,1,0.2,Debit Card,New,3.7,236.59
ORD102271,2025-01-25,1365,26.0,Female,Quetta,West,Accessories,Wallet,42.12,2,0.1,Bank Transfer,New,2.6,75.82
ORD102063,2025-01-26,1159,31.0,Female,Quetta,West,Accessories,Wallet,51.93,4,0.05,Credit Card,VIP,4.4,197.33
ORD102577,2025-01-26,1526,19.0,Female,Quetta,West,Electronics,Tablet,542.03,2,0.05,Credit Card,New,3.9,1029.86
ORD104493,2025-01-26,1212,33.0,Female,Quetta,West,Clothing,Shoes,85.59,1,0.3,Credit Card,New,3.2,59.91
ORD102922,2025-01-26,1261,49.0,Male,Faisalabad,East,Clothing,Jacket,112.73,5,0.2,Debit Card,Returning,3.3,450.92
ORD104397,2025-01-26,1017,41.0,Male,Lahore,East,Electronics,Tablet,533.15,5,0.15,Credit Card,Returning,3.5,2265.89
ORD100207,2025-01-26,1411,32.0,Female,Rawalpindi,North,Electronics,Smartwatch,205.72,1,0.2,Credit Card,Returning,4.0,164.58
ORD104549,2025-01-26,1729,35.0,Female,Rawalpindi,North,Electronics,Mouse,37.17,1,0.05,Credit Card,VIP,3.6,35.31
ORD100955,2025-01-27,1107,44.0,Female,Quetta,West,Electronics,Monitor,303.26,3,0.25,Credit Card,New,5.0,682.34
ORD103082,2025-01-27,1548,32.0,Female,Islamabad,North,Electronics,Tablet,454.01,3,0.2,Bank Transfer,Returning,4.7,1089.62
ORD103922,2025-01-27,1584,22.0,Male,Quetta,West,Electronics,Laptop,1230.05,1,0.0,Debit Card,New,3.4,1230.05
ORD103896,2025-01-27,1292,37.0,Female,Quetta,West,Clothing,Jeans,63.48,4,0.05,Debit Card,Returning,5.0,241.22
ORD104939,2025-01-27,1213,34.0,Female,Rawalpindi,North,Electronics,Laptop,1241.46,2,0.1,Digital Wallet,New,4.1,2234.63
ORD103699,2025-01-27,1325,36.0,Female,Faisalabad,East,Electronics,Smartphone,770.85,2,0.0,Digital Wallet,Returning,4.2,1541.7
ORD100470,2025-01-27,1370,18.0,Male,Multan,South,Electronics,Headphones,113.76,1,0.1,Credit Card,Returning,4.6,102.38
ORD103522,2025-01-28,1753,31.0,Female,Islamabad,North,Electronics,Mouse,32.72,2,0.05,Debit Card,New,2.4,62.17
ORD103429,2025-01-28,1041,44.0,Male,Karachi,South,Electronics,Tablet,511.82,1,0.2,Digital Wallet,New,4.7,409.46
ORD104310,2025-01-28,1090,33.0,Male,Faisalabad,East,Electronics,Laptop,1211.79,1,0.0,Digital Wallet,New,4.3,1211.79
ORD104596,2025-01-28,1043,28.0,Male,Quetta,West,Clothing,Jacket,104.35,3,0.3,Digital Wallet,New,2.7,219.13
ORD103824,2025-01-28,1582,18.0,Female,Lahore,East,Electronics,Smartphone,799.6,2,0.0,Debit Card,New,4.0,1599.2
ORD102915,2025-01-28,1111,44.0,Female,Multan,South,Electronics,Headphones,119.63,2,0.0,Digital Wallet,Returning,3.9,239.26
ORD104553,2025-01-28,1088,38.0,Female,Karachi,South,Accessories,Sunglasses,73.27,2,0.0,Credit Card,VIP,4.3,146.54
ORD100172,2025-01-29,1525,57.0,Male,Karachi,South,Clothing,T-Shirt,30.98,7,0.0,Debit Card,VIP,4.7,216.86
ORD104154,2025-01-29,1795,34.0,Female,Multan,South,Electronics,Keyboard,68.56,3,0.1,Bank Transfer,Returning,3.9,185.11
ORD104874,2025-01-29,1420,,Female,Multan,South,Electronics,Smartwatch,220.17,1,0.0,Debit Card,New,3.6,220.17
ORD103257,2025-01-29,1688,18.0,Male,Multan,South,Clothing,Shoes,93.95,1,0.0,Digital Wallet,New,4.8,93.95
ORD104432,2025-01-30,1700,38.0,Male,Faisalabad,East,Electronics,Laptop,1145.21,4,0.25,Credit Card,New,4.4,3435.63
ORD102801,2025-01-30,1623,39.0,Male,Multan,South,Electronics,Laptop,1169.09,4,0.15,Credit Card,New,3.8,3974.91
ORD103213,2025-01-30,1227,48.0,Female,Quetta,West,Clothing,Jacket,110.84,3,0.2,Bank Transfer,Returning,4.4,266.02
ORD101251,2025-01-30,1613,58.0,Male,Karachi,South,Electronics,Laptop,1154.46,1,0.0,Cash,New,5.0,1154.46
ORD104665,2025-01-30,1559,30.0,Female,Karachi,South,Accessories,Sunglasses,72.8,7,0.05,Debit Card,Returning,3.5,484.12
ORD104531,2025-01-30,1162,42.0,Male,Karachi,South,Electronics,Smartphone,799.02,2,0.15,Digital Wallet,Returning,3.1,1358.33
ORD103252,2025-01-30,1486,47.0,Female,Karachi,South,Clothing,Shoes,85.13,1,0.3,Credit Card,VIP,4.8,59.59
ORD104633,2025-01-30,1375,37.0,Male,Quetta,West,Electronics,Monitor,280.13,1,0.0,Cash,Returning,2.9,280.13
ORD101588,2025-01-30,1443,24.0,Female,Karachi,South,Electronics,Monitor,309.12,4,0.3,Digital Wallet,New,3.6,865.54
ORD104192,2025-01-30,1045,31.0,Male,Islamabad,North,Electronics,Smartwatch,225.68,4,0.25,Debit Card,Returning,3.6,677.04
ORD104886,2025-01-30,1698,18.0,Female,Faisalabad,East,Electronics,Laptop,1159.89,1,0.0,Bank Transfer,New,3.6,1159.89
ORD100179,2025-01-30,1682,42.0,Female,Faisalabad,East,Electronics,Keyboard,66.22,1,0.1,Credit Card,New,5.0,59.6
