customer_id,customer_name,age,gender,country,customer_segment,signup_date
2276,Customer_02276,,Female,India,Standard,2024-04-10
2277,Customer_02277,30.0,Male,Canada,VIP,2023-08-19
2278,Customer_02278,56.0,Female,Saudi Arabia,Standard,2023-02-26
2279,Customer_02279,42.0,Female,UAE,Standard,2024-02-09
2280,Customer_02280,43.0,Female,Saudi Arabia,Budget,2025-01-06
2281,Customer_02281,48.0,Female,Pakistan,Budget,2025-04-16
2282,Customer_02282,31.0,Male,Germany,Premium,2024-01-23
2283,Customer_02283,52.0,Male,Germany,VIP,2023-12-21
2284,Customer_02284,19.0,Male,Pakistan,Budget,2025-05-13
2285,Customer_02285,23.0,Female,Saudi Arabia,Premium,2025-01-16
2286,Customer_02286,57.0,Female,Pakistan,Budget,2025-07-01
2287,Customer_02287,49.0,Female,UAE,Standard,2025-09-20
2288,Customer_02288,26.0,Male,UK,Standard,2025-06-19
2289,Customer_02289,39.0,Female,Canada,Standard,2025-10-23
2290,Customer_02290,20.0,Male,Pakistan,Standard,2024-04-01
2291,Customer_02291,50.0,Male,Saudi Arabia,Standard,2024-03-08
2292,Customer_02292,54.0,Male,Saudi Arabia,Budget,2023-12-19
2293,Customer_02293,31.0,Female,Pakistan,VIP,2023-09-15
2294,Customer_02294,34.0,Male,Saudi Arabia,Budget,2025-03-31
2295,Customer_02295,29.0,Female,Saudi Arabia,Budget,2025-02-22
2296,Customer_02296,36.0,Other,UK,VIP,2025-05-28
2297,Customer_02297,31.0,Female,Germany,Standard,2023-07-03
2298,Customer_02298,29.0,Male,Pakistan,Standard,2024-06-22
2299,Customer_02299,38.0,Female,Pakistan,Budget,2023-09-01
2300,Customer_02300,59.0,Female,Pakistan,Budget,2025-09-05
2301,Customer_02301,54.0,Male,Pakistan,Budget,2023-10-21
2302,Customer_02302,32.0,Female,India,Standard,2023-06-07
2303,Customer_02303,63.0,Female,USA,Standard,2024-09-16
2304,Customer_02304,28.0,Male,India,Standard,2025-08-21
2305,Customer_02305,61.0,Female,Saudi Arabia,Premium,2025-09-30
2306,Customer_02306,32.0,Male,India,Premium,2023-04-16
2307,Customer_02307,43.0,Male,Pakistan,Standard,2023-12-24
2308,Customer_02308,27.0,Female,USA,VIP,2023-06-18
2309,Customer_02309,54.0,Male,Saudi Arabia,Premium,2023-12-04
2310,Customer_02310,33.0,Male,India,Premium,2024-08-08
2311,Customer_02311,59.0,Male,Canada,Standard,2023-11-04
2312,Customer_02312,21.0,Male,India,Budget,2023-03-16
2313,Customer_02313,42.0,Male,Pakistan,Budget,2024-07-12
2314,Customer_02314,25.0,Female,India,Premium,2023-02-27
2315,Customer_02315,60.0,Male,Saudi Arabia,Standard,2023-09-06
2316,Customer_02316,38.0,Male,India,Premium,2023-01-01
2317,Customer_02317,50.0,Female,USA,Premium,2023-04-06
2318,Customer_02318,,Female,UAE,Budget,2024-04-23
2319,Customer_02319,43.0,Male,India,Standard,2025-07-21
2320,Customer_02320,20.0,Male,USA,VIP,2025-04-28
2321,Customer_02321,28.0,Male,India,Budget,2023-04-19
2322,Customer_02322,28.0,Male,India,Standard,2023-02-08
2323,Customer_02323,61.0,Male,Pakistan,VIP,2024-01-06
2324,Customer_02324,61.0,Female,India,Budget,2024-12-15
2325,Customer_02325,40.0,Female,India,Budget,2025-03-29
2326,Customer_02326,60.0,Male,Pakistan,Standard,2025-06-21
2327,Customer_02327,29.0,Female,UAE,Premium,2024-01-11
2328,Customer_02328,50.0,Male,Pakistan,Standard,2023-07-04
2329,Customer_02329,36.0,Male,Pakistan,Budget,2023-01-29
2330,Customer_02330,29.0,Male,UAE,Budget,2023-06-10
2331,Customer_02331,30.0,Male,Pakistan,Standard,2023-03-13
2332,Customer_02332,38.0,Female,Saudi Arabia,Standard,2025-08-01
2333,Customer_02333,34.0,Male,Saudi Arabia,Budget,2023-10-22
2334,Customer_02334,28.0,Female,Pakistan,Premium,2025-06-21
2335,Customer_02335,34.0,Male,Pakistan,Budget,2024-08-29
2336,Customer_02336,24.0,Female,India,Premium,2024-08-13
2337,Customer_02337,64.0,Female,Pakistan,Premium,2024-05-13
2338,Customer_02338,36.0,Male,UAE,Standard,2025-06-16
2339,Customer_02339,23.0,Male,UK,Standard,2023-02-17
2340,Customer_02340,45.0,Female,Saudi Arabia,Budget,2023-04-12
2341,Customer_02341,60.0,Female,India,Standard,2024-04-09
2342,Customer_02342,35.0,Male,Canada,Standard,2024-03-08
2343,Customer_02343,58.0,Female,Pakistan,Budget,2024-08-20
2344,Customer_02344,47.0,Male,USA,Standard,2025-03-19
2345,Customer_02345,,Male,USA,Budget,2024-10-05
2346,Customer_02346,32.0,Female,India,Budget,2023-10-10
2347,Customer_02347,19.0,Male,Pakistan,Standard,2023-12-25
2348,Customer_02348,34.0,Male,Pakistan,Standard,2025-04-04
2349,Customer_02349,62.0,Male,Canada,Budget,2023-08-09
2350,Customer_02350,,Male,Pakistan,Budget,2024-07-06
2351,Customer_02351,55.0,Male,USA,Budget,2024-08-13
2352,Customer_02352,60.0,Male,UAE,Standard,2025-04-02
2353,Customer_02353,35.0,Female,India,Standard,2025-02-21
2354,Customer_02354,33.0,Female,UAE,Budget,2024-05-24
2355,Customer_02355,62.0,Male,Pakistan,Standard,2023-12-05
2356,Customer_02356,45.0,Male,PAKISTAN,VIP,2024-02-08
2357,Customer_02357,32.0,Female,Canada,Standard,2024-03-27
2358,Customer_02358,,Male,Pakistan,Standard,2023-08-29
2359,Customer_02359,60.0,Male,Canada,Standard,2024-11-16
2360,Customer_02360,20.0,Female,Germany,Premium,2023-08-17
2361,Customer_02361,20.0,Male,Pakistan,VIP,2024-12-11
2362,Customer_02362,53.0,Female,UAE,Budget,2025-04-03
2363,Customer_02363,18.0,Female,Pakistan,Budget,2025-11-20
2364,Customer_02364,26.0,Female,Saudi Arabia,Budget,2023-05-11
2365,Customer_02365,65.0,Male,Germany,Premium,2025-04-12
2366,Customer_02366,38.0,Male,Canada,Budget,2023-04-05
2367,Customer_02367,52.0,Male,Canada,Premium,2024-01-05
2368,Customer_02368,41.0,Female,Pakistan,Budget,2023-07-13
2369,Customer_02369,22.0,Female,UAE,Standard,2023-06-27
2370,Customer_02370,26.0,Female,Pakistan,Budget,2023-07-12
2371,Customer_02371,54.0,Male,Canada,Standard,2023-02-18
2372,Customer_02372,22.0,Female,Pakistan,Standard,2025-06-21
2373,Customer_02373,46.0,Female,Pakistan,Premium,2023-03-08
2374,Customer_02374,34.0,Female,Pakistan,Standard,2024-03-12
2375,Customer_02375,35.0,Female,Pakistan,Standard,2025-02-05
2376,Customer_02376,63.0,Male,Pakistan,Premium,2025-12-21
2377,Customer_02377,47.0,Male,Pakistan,Premium,2025-07-24
2378,Customer_02378,47.0,Female,USA,Premium,2023-05-31
2379,Customer_02379,34.0,Male,UK,Premium,2025-12-18
2380,Customer_02380,36.0,Male,Pakistan,Standard,2024-12-17
2381,Customer_02381,50.0,Male,UK,Premium,2023-07-16
2382,Customer_02382,19.0,Male,India,Standard,2024-05-06
2383,Customer_02383,29.0,Female,UK,Premium,2025-10-02
2384,Customer_02384,46.0,Male,Pakistan,Premium,2024-03-06
2385,Customer_02385,,Male,UAE,Budget,2023-07-21
2386,Customer_02386,22.0,Female,India,Budget,2025-08-17
2387,Customer_02387,55.0,Female,Pakistan,Premium,2025-11-10
2388,Customer_02388,44.0,Male,UAE,Standard,2025-12-05
2389,Customer_02389,29.0,Male,UK,Standard,2025-11-13
2390,Customer_02390,54.0,Male,UK,VIP,2025-08-14
2391,Customer_02391,65.0,Male,India,Standard,2024-05-13
2392,Customer_02392,38.0,Male,UAE,Standard,2023-07-30
2393,Customer_02393,31.0,Male,UK,Standard,2024-11-07
2394,Customer_02394,32.0,Female,Pakistan,Budget,2023-08-30
2395,Customer_02395,46.0,Female,Pakistan,Standard,2024-06-02
2396,Customer_02396,20.0,Female,India,Premium,2024-12-20
2397,Customer_02397,41.0,Male,Pakistan,,2025-11-03
2398,Customer_02398,19.0,Male,India,Premium,2023-11-13
2399,Customer_02399,19.0,Other,Pakistan,Premium,2023-10-04
2400,Customer_02400,38.0,Female,UAE,Budget,2025-03-16
2401,Customer_02401,53.0,Female,Saudi Arabia,Premium,2023-01-08
2402,Customer_02402,60.0,Male,USA,Premium,2024-09-12
2403,Customer_02403,22.0,Male,Saudi Arabia,Standard,2025-03-28
2404,Customer_02404,29.0,Female,India,Budget,2024-08-26
2405,Customer_02405,,Female,Canada,Budget,2024-02-25
2406,Customer_02406,45.0,Male,UK,Standard,2025-06-27
2407,Customer_02407,65.0,Female,UAE,Budget,2024-02-11
2408,Customer_02408,50.0,Female,Pakistan,Standard,2025-02-17
2409,Customer_02409,43.0,Female,India ,Premium,2024-05-23
2410,Customer_02410,20.0,Male,UAE,Premium,2023-01-30
2411,Customer_02411,21.0,Female,Saudi Arabia,Premium,2024-08-04
2412,Customer_02412,25.0,Female,UK,VIP,2023-02-24
2413,Customer_02413,49.0,Male,India ,Budget,2025-10-17
2414,Customer_02414,33.0,Female,Canada,Budget,2024-10-21
2415,Customer_02415,29.0,Female,Saudi Arabia,Standard,2024-02-12
2416,Customer_02416,,Female,Germany,,2024-06-16
2417,Customer_02417,57.0,Male,Canada,Budget,2024-11-09
2418,Customer_02418,39.0,Female,Pakistan,Premium,2023-10-13
2419,Customer_02419,60.0,Male,Saudi Arabia,Budget,2023-11-13
2420,Customer_02420,53.0,Male,Pakistan,Standard,2024-04-03
2421,Customer_02421,52.0,Male,Pakistan,Standard,2023-10-11
2422,Customer_02422,59.0,Male,Pakistan,Standard,2025-04-10
2423,Customer_02423,26.0,Male,India,Standard,2023-04-24
2424,Customer_02424,54.0,Female,Pakistan,Budget,2025-06-24
2425,Customer_02425,63.0,Female,Pakistan,Premium,2024-01-17
2426,Customer_02426,65.0,Male,Pakistan,Premium,2024-09-07
2427,Customer_02427,45.0,Other,Saudi Arabia,Standard,2023-06-22
2428,Customer_02428,54.0,Male,USA,Budget,2024-02-27
2429,Customer_02429,,Female,Germany,Standard,2025-04-07
2430,Customer_02430,58.0,Female,India,Standard,2023-10-24
2431,Customer_02431,61.0,Female,Pakistan,Budget,2023-05-25
2432,Customer_02432,57.0,Female,USA,Budget,2024-07-26
2433,Customer_02433,36.0,Female,Pakistan,Budget,2023-06-28
2434,Customer_02434,53.0,Male,Germany,Standard,2023-12-11
2435,Customer_02435,37.0,Male,Saudi Arabia,Budget,2024-05-08
2436,Customer_02436,56.0,Male,UAE,Premium,2024-09-10
2437,Customer_02437,56.0,Male,Pakistan,Standard,2024-12-01
2438,Customer_02438,62.0,Male,Pakistan,Standard,2025-01-11
2439,Customer_02439,46.0,Male,UAE,Budget,2025-07-14
2440,Customer_02440,40.0,Female,India,Premium,2023-03-14
2441,Customer_02441,25.0,Female,USA,Budget,2024-02-02
2442,Customer_02442,48.0,Female,Saudi Arabia,Budget,2023-01-02
2443,Customer_02443,45.0,Female,India,Standard,2023-01-11
2444,Customer_02444,42.0,Male,Pakistan,Standard,2023-08-21
2445,Customer_02445,50.0,Male,India,Premium,2024-10-17
2446,Customer_02446,58.0,Female,Pakistan,Standard,2025-09-07
2447,Customer_02447,25.0,Female,Saudi Arabia,Standard,2025-04-27
2448,Customer_02448,38.0,Male,UAE,Budget,2024-12-09
2449,Customer_02449,52.0,Male,USA,Standard,2025-05-02
2450,Customer_02450,57.0,Male,India,Standard,2023-07-08
2451,Customer_02451,55.0,Male,Pakistan,Standard,2025-07-09
2452,Customer_02452,56.0,Male,USA,Budget,2025-09-02
2453,Customer_02453,59.0,Male,Saudi Arabia,VIP,2023-04-15
2454,Customer_02454,,Female,Saudi Arabia,Budget,2024-05-30
2455,Customer_02455,47.0,Female,UAE,Budget,2025-06-28
2456,Customer_02456,29.0,Female,USA,Premium,2024-06-05
2457,Customer_02457,45.0,Female,Pakistan,Premium,2025-07-10
2458,Customer_02458,52.0,Female,India,Standard,2025-10-22
2459,Customer_02459,22.0,Male,USA,Standard,2024-06-04
2460,Customer_02460,,Female,Pakistan,Budget,2023-03-07
2461,Customer_02461,44.0,Male,USA,Premium,2024-01-08
2462,Customer_02462,62.0,Female,India,Budget,2023-08-24
2463,Customer_02463,28.0,Male,Pakistan,VIP,2024-06-03
2464,Customer_02464,61.0,Female,Pakistan,Budget,2024-10-04
2465,Customer_02465,39.0,Female,USA,Standard,2024-05-23
2466,Customer_02466,45.0,Male,UK,Standard,2023-08-03
2467,Customer_02467,49.0,Male,Pakistan,Budget,2023-11-27
2468,Customer_02468,,Male,Pakistan,Standard,2025-01-14
2469,Customer_02469,61.0,Female,Pakistan,Premium,2023-01-30
2470,Customer_02470,26.0,Female,Pakistan,Budget,2023-08-23
2471,Customer_02471,53.0,Male,UK,VIP,2025-09-05
2472,Customer_02472,64.0,Female,Pakistan,Budget,2023-04-19
2473,Customer_02473,28.0,Male,Pakistan,Standard,2024-03-30
2474,Customer_02474,30.0,Male,Pakistan,Standard,2023-08-15
2475,Customer_02475,40.0,Male,UAE,Standard,2023-04-25
2476,Customer_02476,52.0,Female,Saudi Arabia,Standard,2024-04-08
2477,Customer_02477,64.0,Male,Saudi Arabia,Premium,2024-07-25
2478,Customer_02478,56.0,Male,UAE,Standard,2023-07-13
2479,Customer_02479,56.0,Male,Germany,Standard,2023-03-27
2480,Customer_02480,39.0,Female,India,Standard,2023-05-28
2481,Customer_02481,,Female,USA,Standard,2024-12-15
2482,Customer_02482,28.0,Female,Saudi Arabia,Budget,2025-07-31
2483,Customer_02483,40.0,Female,Pakistan,Budget,2023-07-17
2484,Customer_02484,27.0,Female,USA,Standard,2023-12-18
2485,Customer_02485,19.0,Male,UAE,Premium,2024-01-12
2486,Customer_02486,59.0,Female,Saudi Arabia,Budget,2024-01-31
2487,Customer_02487,56.0,Male,Pakistan,Standard,2023-09-25
2488,Customer_02488,42.0,Male,India,Budget,2023-03-02
2489,Customer_02489,18.0,Male,USA,Standard,2024-07-29
2490,Customer_02490,22.0,Male,Pakistan,Premium,2024-01-27
2491,Customer_02491,23.0,Female,Pakistan,Premium,2024-01-11
2492,Customer_02492,52.0,Other,Pakistan,Premium,2023-10-18
2493,Customer_02493,27.0,Female,India,Premium,2025-10-15
2494,Customer_02494,30.0,Male,USA,Budget,2024-10-31
2495,Customer_02495,59.0,Female,Saudi Arabia,Standard,2024-04-03
2496,Customer_02496,60.0,Female,Canada,Budget,2023-08-14
2497,Customer_02497,54.0,Male,India,Premium,2025-05-28
2498,Customer_02498,32.0,Female,India,Premium,2025-08-31
2499,Customer_02499,45.0,Female,Pakistan,Budget,2023-02-05
2500,Customer_02500,27.0,Male,Pakistan,Budget,2025-10-15
2501,Customer_02501,59.0,Female,UK,Standard,2025-02-05
2502,Customer_02502,22.0,Female,Pakistan,VIP,2023-04-20
2503,Customer_02503,53.0,Male,Pakistan,,2025-04-05
2504,Customer_02504,42.0,Male,USA,Standard,2023-04-28
2505,Customer_02505,54.0,Female,UAE,Standard,2023-02-25
2506,Customer_02506,39.0,Female,Pakistan,Standard,2023-05-07
2507,Customer_02507,25.0,Female,Saudi Arabia,Standard,2024-05-18
2508,Customer_02508,54.0,Female,UAE,Budget,2024-11-10
2509,Customer_02509,48.0,Female,USA,Premium,2024-03-22
2510,Customer_02510,40.0,Female,Saudi Arabia,Budget,2023-05-14
2511,Customer_02511,35.0,Female,Pakistan,Premium,2023-08-07
2512,Customer_02512,34.0,Female,Pakistan,Budget,2025-07-23
2513,Customer_02513,41.0,Male,Pakistan,Standard,2025-11-21
2514,Customer_02514,30.0,Female,Saudi Arabia,Standard,2025-04-06
2515,Customer_02515,31.0,Female,UAE,Standard,2023-04-24
2516,Customer_02516,31.0,Female, pakistan ,Budget,2025-06-17
2517,Customer_02517,18.0,Female,UAE,Standard,2025-01-28
2518,Customer_02518,62.0,Female,Pakistan,Budget,2024-07-30
2519,Customer_02519,29.0,Male,Pakistan,Standard,2023-06-06
2520,Customer_02520,25.0,Male,Pakistan,Premium,2025-12-28
2521,Customer_02521,25.0,Male,India,Standard,2024-04-30
2522,Customer_02522,65.0,Male,UAE,Standard,2023-02-18
2523,Customer_02523,40.0,Male,Canada,Standard,2023-08-19
2524,Customer_02524,33.0,Male,Pakistan,Standard,2024-03-15
2525,Customer_02525,37.0,Male,Saudi Arabia,Premium,2023-03-10
2526,Customer_02526,22.0,Male,Pakistan,Standard,2023-12-22
2527,Customer_02527,33.0,Female,Saudi Arabia,VIP,2024-05-28
2528,Customer_02528,29.0,Female,Pakistan,Premium,2025-11-05
2529,Customer_02529,56.0,Male,Saudi Arabia,Standard,2023-04-05
2530,Customer_02530,20.0,Male, pakistan ,Standard,2024-09-24
2531,Customer_02531,38.0,Male,Pakistan,Standard,2025-09-30
2532,Customer_02532,55.0,Male,UAE,Premium,2025-06-02
2533,Customer_02533,58.0,Male,India,Budget,2025-10-10
2534,Customer_02534,42.0,Male,India,Budget,2023-07-06
2535,Customer_02535,28.0,Male,Pakistan,Budget,2025-05-28
2536,Customer_02536,34.0,Female,Germany,Premium,2025-12-08
2537,Customer_02537,28.0,Female,Pakistan,Standard,2023-12-24
2538,Customer_02538,49.0,Female,UAE,Budget,2024-06-30
2539,Customer_02539,32.0,Male,USA,Standard,2024-08-04
2540,Customer_02540,48.0,Male,Saudi Arabia,Premium,2024-06-25
2541,Customer_02541,49.0,Female,Pakistan,VIP,2023-11-14
2542,Customer_02542,63.0,Male,UAE,Budget,2025-11-30
2543,Customer_02543,35.0,Female,Pakistan,Standard,2025-11-14
2544,Customer_02544,64.0,Female,UAE,,2024-02-22
2545,Customer_02545,37.0,Female,India,Standard,2025-06-01
2546,Customer_02546,50.0,Male,UK,Budget,2024-03-11
2547,Customer_02547,49.0,Female,USA,Budget,2025-05-21
2548,Customer_02548,57.0,Male,Pakistan,Premium,2024-10-02
2549,Customer_02549,40.0,Male,Pakistan,Standard,2024-05-30
2550,Customer_02550,56.0,Male,India,Budget,2023-05-21
2551,Customer_02551,35.0,Female,UAE,Standard,2024-12-18
2552,Customer_02552,41.0,Female,India,Budget,2023-12-18
2553,Customer_02553,41.0,Male,Saudi Arabia,Standard,2023-08-26
2554,Customer_02554,51.0,Male,UAE,Standard,2023-07-31
2555,Customer_02555,47.0,Female,Canada,Budget,2025-12-12
2556,Customer_02556,21.0,Female,India,Budget,2023-04-24
2557,Customer_02557,56.0,Male,Pakistan,Premium,2025-05-25
2558,Customer_02558,54.0,Male,Pakistan,Premium,2025-08-07
2559,Customer_02559,23.0,Female,UAE,Budget,2023-02-04
2560,Customer_02560,,Female,Pakistan,Standard,2024-10-07
2561,Customer_02561,49.0,Female,Pakistan,Budget,2024-09-24
2562,Customer_02562,22.0,Male,Pakistan,Premium,2024-01-29
2563,Customer_02563,41.0,Male,UK,Premium,2024-12-31
2564,Customer_02564,58.0,Male,Canada,Standard,2024-03-23
2565,Customer_02565,31.0,Male,India,Standard,2024-04-26
2566,Customer_02566,62.0,Female,Pakistan,Standard,2024-04-17
2567,Customer_02567,38.0,Male,India,Budget,2025-05-27
2568,Customer_02568,28.0,Female,India,Standard,2024-11-24
2569,Customer_02569,35.0,Female,Germany,Budget,2024-02-20
2570,Customer_02570,43.0,Female,India,Standard,2025-10-12
2571,Customer_02571,51.0,Female,Saudi Arabia,Standard,2025-05-29
2572,Customer_02572,62.0,Female,Canada,Budget,2025-10-19
2573,Customer_02573,27.0,Male,Saudi Arabia,Standard,2025-03-11
2574,Customer_02574,64.0,Male,Pakistan,Premium,2024-03-05
2575,Customer_02575,43.0,Male,UAE,Standard,2025-04-27
2576,Customer_02576,24.0,Other,India,Standard,2023-12-27
2577,Customer_02577,62.0,Female,India,Premium,2023-10-24
2578,Customer_02578,34.0,Male,Germany,Budget,2024-05-09
2579,Customer_02579,47.0,Male,Pakistan,Standard,2025-11-28
2580,Customer_02580,51.0,Male,India,Standard,2024-09-14
2581,Customer_02581,18.0,Male,Pakistan,Budget,2024-02-25
2582,Customer_02582,28.0,Female,Pakistan,VIP,2024-05-21
2583,Customer_02583,50.0,Male,UAE,Standard,2023-11-16
2584,Customer_02584,33.0,Female,UK,Standard,2024-12-22
2585,Customer_02585,18.0,Female,Saudi Arabia,Budget,2024-01-20
2586,Customer_02586,19.0,Male,Pakistan,VIP,2024-08-30
2587,Customer_02587,57.0,Male,Pakistan,Premium,2024-02-10
2588,Customer_02588,25.0,Other,India,Budget,2023-12-18
2589,Customer_02589,22.0,Female,UAE,Standard,2025-11-29
2590,Customer_02590,44.0,Male,UK,Budget,2024-01-14
2591,Customer_02591,23.0,Male,Saudi Arabia,Standard,2023-03-19
2592,Customer_02592,49.0,Female,USA,Standard,2024-02-19
2593,Customer_02593,44.0,Female,UK,Budget,2024-08-06
2594,Customer_02594,49.0,Female,India,Standard,2023-04-14
2595,Customer_02595,41.0,Female,Saudi Arabia,Premium,2023-12-02
2596,Customer_02596,55.0,Female,UK,Standard,2023-07-02
2597,Customer_02597,48.0,Male,Germany,Budget,2024-07-02
2598,Customer_02598,37.0,Female,India,VIP,2025-03-03
2599,Customer_02599,18.0,Male,Saudi Arabia,Budget,2025-11-27
2600,Customer_02600,31.0,Female,India,Standard,2024-03-02
2601,Customer_02601,24.0,Other,UK,Standard,2025-08-04
2602,Customer_02602,18.0,Other,Canada,Budget,2023-08-24
2603,Customer_02603,31.0,Female,Canada,Budget,2025-05-05
2604,Customer_02604,27.0,Female,Pakistan,Budget,2024-09-08
2605,Customer_02605,21.0,Female,Pakistan,Budget,2025-04-10
2606,Customer_02606,32.0,Other,UK,Standard,2025-04-08
2607,Customer_02607,42.0,Female,Saudi Arabia,Premium,2024-08-06
2608,Customer_02608,26.0,Male,Canada,Budget,2023-10-10
2609,Customer_02609,31.0,Male,Pakistan,Standard,2024-07-30
2610,Customer_02610,18.0,Female,USA,Standard,2025-06-25
2611,Customer_02611,20.0,Female,Saudi Arabia,Budget,2025-11-29
2612,Customer_02612,25.0,Female,Pakistan,Standard,2025-10-13
2613,Customer_02613,39.0,Female,Pakistan,Budget,2023-07-18
2614,Customer_02614,49.0,Male,Saudi Arabia,Standard,2024-10-16
2615,Customer_02615,55.0,Male,Pakistan,Standard,2023-04-25
2616,Customer_02616,48.0,Female,USA,Standard,2025-01-03
2617,Customer_02617,47.0,Male,UAE,Premium,2025-12-23
2618,Customer_02618,62.0,Female,India,Budget,2023-02-27
2619,Customer_02619,30.0,Female,Pakistan,Premium,2024-12-20
2620,Customer_02620,56.0,Female,Germany,Budget,2025-11-02
2621,Customer_02621,62.0,Male,UK,Budget,2025-07-17
2622,Customer_02622,45.0,Female,UK,Budget,2024-03-06
2623,Customer_02623,58.0,Male,UK,Premium,2023-04-24
2624,Customer_02624,24.0,Male,UAE,Standard,2025-10-09
2625,Customer_02625,60.0,Male,Canada,VIP,2025-10-06
2626,Customer_02626,45.0,Male,UAE,Standard,2024-09-26
2627,Customer_02627,28.0,Female,UAE,Standard,2025-12-08
2628,Customer_02628,20.0,Female,Pakistan,Premium,2023-01-06
2629,Customer_02629,52.0,Male,Pakistan,VIP,2024-11-06
2630,Customer_02630,38.0,Female,UK,Premium,2023-02-12
2631,Customer_02631,32.0,Female,Pakistan,Standard,2025-10-22
2632,Customer_02632,36.0,Female,UK,Premium,2025-01-15
2633,Customer_02633,65.0,Female,Germany,Budget,2025-09-28
2634,Customer_02634,38.0,Female,India,Premium,2024-09-08
2635,Customer_02635,21.0,Male,Pakistan,VIP,2023-04-02
2636,Customer_02636,31.0,Male,Saudi Arabia,Standard,2023-01-30
2637,Customer_02637,24.0,Female,Pakistan,Budget,2024-01-03
2638,Customer_02638,50.0,Female,UK,Budget,2025-03-25
2639,Customer_02639,56.0,Female,UAE,VIP,2023-06-15
2640,Customer_02640,58.0,Male,India,Premium,2025-07-22
2641,Customer_02641,48.0,Male,PAKISTAN,Premium,2023-09-20
2642,Customer_02642,54.0,Female,UAE,VIP,2024-06-28
2643,Customer_02643,38.0,Male,Pakistan,Standard,2023-08-11
2644,Customer_02644,48.0,Female,Pakistan,Premium,2024-05-25
2645,Customer_02645,23.0,Female,India,Budget,2024-05-10
2646,Customer_02646,43.0,Male,Canada,Budget,2023-01-06
2647,Customer_02647,44.0,Male,Pakistan,Standard,2024-09-14
2648,Customer_02648,19.0,Male,Pakistan,Standard,2025-05-12
2649,Customer_02649,44.0,Male,Pakistan,Standard,2025-10-23
2650,Customer_02650,52.0,Female,India,Premium,2023-12-29
2651,Customer_02651,,Female,Pakistan,Budget,2025-08-23
2652,Customer_02652,44.0,Male,UK,Premium,2025-08-21
2653,Customer_02653,31.0,Female,Pakistan,Budget,2025-12-19
2654,Customer_02654,30.0,Male,Saudi Arabia,Premium,2024-02-13
2655,Customer_02655,24.0,Male,Pakistan,Budget,2025-07-21
2656,Customer_02656,33.0,Female,India,Premium,2024-09-11
2657,Customer_02657,56.0,Female,Pakistan,Standard,2023-03-05
2658,Customer_02658,62.0,Female,UK,Standard,2023-10-24
2659,Customer_02659,48.0,Male,Canada,Budget,2025-01-06
2660,Customer_02660,47.0,Female,Pakistan,Budget,2023-06-26
2661,Customer_02661,47.0,Male,Germany,Standard,2024-04-21
2662,Customer_02662,40.0,Other,Pakistan,Budget,2025-04-29
2663,Customer_02663,38.0,Female,UAE,Budget,2023-06-14
2664,Customer_02664,47.0,Female,Saudi Arabia,Premium,2024-06-28
2665,Customer_02665,55.0,Male,Pakistan,Budget,2023-08-24
2666,Customer_02666,37.0,Male,India,Budget,2024-08-10
2667,Customer_02667,45.0,Female,Pakistan,Standard,2023-09-21
2668,Customer_02668,40.0,Male,Saudi Arabia,Standard,2025-11-24
2669,Customer_02669,31.0,Female,India,Standard,2023-03-26
2670,Customer_02670,31.0,Female,Canada,Standard,2025-11-22
2671,Customer_02671,21.0,Other,Pakistan,Standard,2025-05-17
2672,Customer_02672,39.0,Male,Canada,Standard,2025-07-26
2673,Customer_02673,52.0,Female,Pakistan,Standard,2025-07-22
2674,Customer_02674,50.0,Male,UAE,Budget,2023-07-25
2675,Customer_02675,65.0,Male,Pakistan,Standard,2025-10-17
2676,Customer_02676,19.0,Female,Pakistan,Standard,2024-10-13
2677,Customer_02677,54.0,Male,Pakistan,Premium,2025-11-20
2678,Customer_02678,56.0,Female,Saudi Arabia,Standard,2025-08-20
2679,Customer_02679,38.0,Female,Pakistan,Standard,2024-09-27
2680,Customer_02680,31.0,Female,UAE,Standard,2024-02-15
2681,Customer_02681,35.0,Other,Germany,Premium,2023-05-09
2682,Customer_02682,50.0,Female,Pakistan,Standard,2023-04-21
2683,Customer_02683,59.0,Male,Pakistan,Standard,2024-03-03
2684,Customer_02684,48.0,Female,PAKISTAN,Premium,2025-06-07
2685,Customer_02685,42.0,Male,Pakistan,Standard,2024-07-07
2686,Customer_02686,49.0,Female,India,Standard,2024-06-12
2687,Customer_02687,21.0,Female,UK,Budget,2023-09-25
2688,Customer_02688,47.0,Female,Pakistan,Budget,2024-09-10
2689,Customer_02689,20.0,Male,Pakistan,Premium,2024-11-30
2690,Customer_02690,64.0,Male,Saudi Arabia,Budget,2025-12-12
2691,Customer_02691,60.0,Male,Pakistan,Budget,2025-03-10
2692,Customer_02692,42.0,Male,UAE,Budget,2024-10-27
2693,Customer_02693,35.0,Male,Canada,VIP,2025-09-24
2694,Customer_02694,53.0,Male,Pakistan,Standard,2024-04-10
2695,Customer_02695,48.0,Male,UAE,Standard,2025-10-21
2696,Customer_02696,51.0,Female,USA,Premium,2024-02-10
2697,Customer_02697,42.0,Male,Saudi Arabia,Standard,2023-05-21
2698,Customer_02698,29.0,Female,UK,Premium,2024-04-02
2699,Customer_02699,21.0,Male,UK,Premium,2023-05-22
2700,Customer_02700,31.0,Female,UAE,Standard,2023-05-10
2701,Customer_02701,43.0,Male,UAE,Premium,2025-08-23
