student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category,study_efficiency
560487,9.1,100.0,5.2,87.7,A,Good,9.637362637362639
560489,8.9,81.0,3.4,89.5,A,Good,10.0561797752809
560492,9.0,81.2,8.7,75.8,B,Average,8.422222222222222
560495,8.1,86.1,7.5,65.8,C,Needs Improvement,8.123456790123457
560498,12.1,100.0,7.0,61.4,C,Needs Improvement,5.074380165289257
560499,4.0,86.3,6.3,44.8,D,Needs Improvement,11.2
560501,13.8,64.5,8.4,87.7,A,Good,6.355072463768116
560505,7.4,93.3,5.7,67.0,C,Needs Improvement,9.054054054054054
560508,24.6,61.8,5.4,100.0,A,Excellent,4.0650406504065035
560510,6.9,86.5,5.4,79.1,B,Average,11.463768115942027
560511,18.5,85.7,7.3,67.7,C,Needs Improvement,3.65945945945946
560515,6.0,97.5,5.3,58.4,C,Needs Improvement,9.733333333333333
560517,10.0,71.6,5.0,65.3,C,Needs Improvement,6.529999999999999
560520,6.1,100.0,6.7,43.5,D,Needs Improvement,7.131147540983607
560523,11.9,93.6,6.2,60.8,C,Needs Improvement,5.109243697478991
560533,7.7,83.7,7.6,62.7,C,Needs Improvement,8.142857142857142
560535,18.4,96.7,8.7,68.7,C,Needs Improvement,3.7336956521739135
560549,18.0,68.5,6.6,96.4,A,Excellent,5.355555555555556
560553,15.3,64.2,7.2,83.5,B,Good,5.457516339869281
560554,6.0,72.3,8.7,50.1,D,Needs Improvement,8.35
560555,6.3,90.2,2.7,75.0,B,Average,11.904761904761905
560558,14.2,68.6,6.2,67.6,C,Needs Improvement,4.76056338028169
560565,8.7,61.6,6.1,62.6,C,Needs Improvement,7.195402298850575
560567,14.4,75.3,7.7,67.9,C,Needs Improvement,4.715277777777778
560570,7.9,78.8,6.5,58.3,C,Needs Improvement,7.379746835443037
560572,9.3,93.5,3.1,74.0,B,Average,7.956989247311827
560573,9.0,86.8,6.2,81.5,B,Good,9.055555555555555
560579,9.7,76.7,3.4,89.5,A,Good,9.226804123711341
560586,17.1,65.9,6.3,77.7,B,Average,4.5438596491228065
560587,8.9,85.9,7.7,63.3,C,Needs Improvement,7.112359550561798
560588,7.1,90.2,6.2,82.3,B,Good,11.591549295774648
560594,0.0,91.5,5.5,45.7,D,Needs Improvement,0.0
560596,6.7,98.3,6.2,68.6,C,Needs Improvement,10.238805970149253
560599,19.3,64.9,2.7,100.0,A,Excellent,5.181347150259067
560604,0.0,85.1,5.6,50.4,D,Needs Improvement,0.0
560607,9.9,95.7,5.3,64.1,C,Needs Improvement,6.474747474747474
560612,7.7,80.3,2.6,65.8,C,Needs Improvement,8.545454545454545
560614,9.4,91.0,6.9,60.3,C,Needs Improvement,6.414893617021276
560615,5.6,90.4,5.2,77.5,B,Average,13.839285714285715
560623,6.5,92.7,4.9,59.8,C,Needs Improvement,9.2
560624,9.4,83.5,7.1,73.0,B,Average,7.76595744680851
560625,13.4,66.7,8.4,95.5,A,Excellent,7.126865671641791
560629,8.1,72.0,6.0,69.6,C,Needs Improvement,8.592592592592592
560630,10.4,80.9,7.1,48.3,D,Needs Improvement,4.644230769230769
560635,5.1,82.4,7.0,62.4,C,Needs Improvement,12.23529411764706
560636,9.4,70.4,8.8,60.1,C,Needs Improvement,6.3936170212765955
560643,3.7,87.9,6.4,55.6,C,Needs Improvement,15.027027027027026
560644,2.7,88.7,7.5,44.5,D,Needs Improvement,16.48148148148148
560648,24.8,66.6,4.9,100.0,A,Excellent,4.032258064516129
560649,0.0,94.1,10.0,44.0,D,Needs Improvement,0.0
560652,5.2,78.7,6.8,65.5,C,Needs Improvement,12.596153846153845
560660,8.3,91.4,8.2,69.4,C,Needs Improvement,8.36144578313253
560661,9.4,82.6,4.1,97.9,A,Excellent,10.414893617021276
560663,7.9,83.4,7.0,74.2,B,Average,9.39240506329114
560672,9.4,84.9,1.9,86.0,A,Good,9.148936170212766
560673,0.0,79.4,10.0,68.3,C,Needs Improvement,0.0
560680,3.8,82.2,5.4,69.7,C,Needs Improvement,18.342105263157897
560684,6.2,92.2,3.0,76.2,B,Average,12.290322580645162
560685,25.3,62.2,5.1,100.0,A,Excellent,3.952569169960474
560689,20.0,64.6,2.6,98.1,A,Excellent,4.904999999999999
560690,9.0,85.6,7.8,69.6,C,Needs Improvement,7.7333333333333325
560695,20.5,55.5,9.3,100.0,A,Excellent,4.878048780487805
560697,19.6,60.3,6.0,94.8,A,Excellent,4.836734693877551
560699,11.3,85.4,6.4,67.5,C,Needs Improvement,5.973451327433628
560701,7.9,83.7,4.9,61.0,C,Needs Improvement,7.721518987341772
560702,0.0,78.1,7.6,66.2,C,Needs Improvement,0.0
560705,0.5,77.9,5.1,57.5,C,Needs Improvement,115.0
560706,6.7,95.8,4.7,72.3,B,Average,10.791044776119403
560709,8.4,80.4,5.2,69.9,C,Needs Improvement,8.321428571428571
560712,9.8,84.0,5.4,86.2,A,Good,8.795918367346939
560716,6.1,93.7,3.4,49.8,D,Needs Improvement,8.163934426229508
560720,0.9,100.0,4.2,53.4,D,Needs Improvement,59.33333333333333
560726,0.0,89.7,4.4,65.2,C,Needs Improvement,0.0
560733,7.0,76.4,5.0,57.2,C,Needs Improvement,8.171428571428573
560735,11.5,99.4,6.3,69.4,C,Needs Improvement,6.034782608695653
560738,15.2,67.3,5.7,93.2,A,Excellent,6.131578947368421
560739,6.2,81.1,5.7,44.2,D,Needs Improvement,7.129032258064516
560742,14.4,85.4,4.7,69.2,C,Needs Improvement,4.805555555555555
560745,4.9,90.0,7.8,62.6,C,Needs Improvement,12.775510204081632
560748,3.0,92.8,6.9,66.3,C,Needs Improvement,22.099999999999998
560753,18.8,65.8,8.9,94.4,A,Excellent,5.0212765957446805
560758,0.3,93.4,6.1,32.0,F,Needs Improvement,106.66666666666667
560760,6.4,96.0,5.6,36.4,F,Needs Improvement,5.687499999999999
560761,9.5,91.9,7.4,92.2,A,Excellent,9.705263157894738
560766,17.1,65.0,4.7,100.0,A,Excellent,5.847953216374268
560772,5.5,65.0,5.8,73.5,B,Average,13.363636363636363
560773,8.3,69.8,3.9,69.9,C,Needs Improvement,8.421686746987952
560781,8.3,85.1,4.2,79.0,B,Average,9.518072289156626
560783,0.0,85.4,3.2,45.2,D,Needs Improvement,0.0
560784,13.2,81.1,8.4,66.3,C,Needs Improvement,5.0227272727272725
560791,12.5,86.3,1.8,65.8,C,Needs Improvement,5.263999999999999
560798,6.7,89.3,1.2,56.5,C,Needs Improvement,8.432835820895523
560799,9.8,93.0,6.4,76.0,B,Average,7.755102040816326
560801,6.0,93.3,4.8,59.0,C,Needs Improvement,9.833333333333334
560805,10.1,55.1,6.7,74.8,B,Average,7.405940594059406
560813,8.1,77.4,7.3,54.8,D,Needs Improvement,6.765432098765432
560814,1.0,85.6,4.5,51.5,D,Needs Improvement,51.5
560816,1.4,87.5,6.1,38.6,F,Needs Improvement,27.571428571428573
560821,9.4,68.9,4.3,74.2,B,Average,7.8936170212765955
560827,8.5,78.7,6.0,78.7,B,Average,9.258823529411766
560829,8.6,89.8,5.1,71.4,B,Average,8.30232558139535
560830,7.3,86.1,8.1,54.1,D,Needs Improvement,7.41095890410959
560831,7.3,84.9,7.6,74.1,B,Average,10.150684931506849
560832,15.7,65.5,6.5,93.1,A,Excellent,5.929936305732484
560838,0.0,69.1,7.6,44.9,D,Needs Improvement,0.0
560844,8.3,76.3,3.5,81.4,B,Good,9.80722891566265
560847,9.9,79.8,4.6,57.0,C,Needs Improvement,5.757575757575758
560850,0.0,83.7,3.8,34.6,F,Needs Improvement,0.0
560854,5.3,93.6,6.3,54.8,D,Needs Improvement,10.339622641509434
560855,8.9,79.1,3.0,78.3,B,Average,8.797752808988763
560859,6.4,57.8,6.6,60.4,C,Needs Improvement,9.4375
560865,7.1,90.5,6.3,73.4,B,Average,10.338028169014086
560867,8.8,79.8,5.6,71.3,B,Average,8.102272727272727
560875,12.7,68.3,5.0,89.0,A,Good,7.0078740157480315
560881,7.5,74.8,4.4,67.8,C,Needs Improvement,9.04
560893,5.0,66.1,4.3,57.5,C,Needs Improvement,11.5
560896,1.8,77.9,4.5,44.6,D,Needs Improvement,24.77777777777778
560897,5.6,84.9,2.8,41.7,D,Needs Improvement,7.446428571428572
560899,8.0,77.6,7.2,72.5,B,Average,9.0625
560900,4.3,92.2,5.9,69.0,C,Needs Improvement,16.046511627906977
560909,0.0,89.5,4.2,51.7,D,Needs Improvement,0.0
560914,12.5,56.4,7.2,77.9,B,Average,6.232
560920,2.1,59.6,4.0,67.4,C,Needs Improvement,32.095238095238095
560923,6.2,88.2,7.5,63.4,C,Needs Improvement,10.225806451612902
560926,10.8,72.9,6.3,69.5,C,Needs Improvement,6.435185185185185
560928,10.1,63.3,8.9,88.9,A,Good,8.801980198019804
560931,6.6,73.2,8.3,52.4,D,Needs Improvement,7.9393939393939394
560934,8.4,100.0,5.3,60.5,C,Needs Improvement,7.202380952380952
560938,21.7,64.8,6.7,85.1,A,Good,3.921658986175115
560941,8.1,96.9,4.9,73.1,B,Average,9.024691358024691
560942,3.7,90.8,7.4,58.5,C,Needs Improvement,15.81081081081081
560944,6.3,74.8,5.4,64.2,C,Needs Improvement,10.190476190476192
560945,19.7,50.7,7.0,97.1,A,Excellent,4.928934010152284
560946,10.9,88.0,5.1,67.1,C,Needs Improvement,6.155963302752292
560948,17.3,64.4,6.8,99.1,A,Excellent,5.728323699421964
560950,17.7,68.5,8.6,94.2,A,Excellent,5.322033898305085
560953,16.3,65.5,6.7,82.6,B,Good,5.067484662576686
560954,5.0,76.6,5.6,57.3,C,Needs Improvement,11.459999999999999
560956,11.3,83.4,8.6,67.4,C,Needs Improvement,5.964601769911504
560960,0.0,73.9,4.1,50.3,D,Needs Improvement,0.0
560964,5.8,97.4,6.1,71.8,B,Average,12.379310344827585
560966,8.9,100.0,7.4,68.1,C,Needs Improvement,7.651685393258426
560970,7.6,86.1,10.0,79.9,B,Average,10.513157894736842
560976,8.8,77.0,6.4,65.6,C,Needs Improvement,7.454545454545453
560977,9.4,83.0,6.4,61.1,C,Needs Improvement,6.5
560979,7.5,82.4,7.2,77.2,B,Average,10.293333333333333
560980,1.7,91.3,5.4,53.3,D,Needs Improvement,31.352941176470587
560982,4.5,78.8,2.0,69.7,C,Needs Improvement,15.488888888888889
560985,5.7,93.0,4.3,49.1,D,Needs Improvement,8.614035087719298
560993,3.4,94.9,5.8,60.9,C,Needs Improvement,17.91176470588235
560996,10.5,65.7,5.8,67.8,C,Needs Improvement,6.457142857142857
560998,9.0,90.0,10.0,76.8,B,Average,8.533333333333333
560999,0.0,86.5,9.5,52.0,D,Needs Improvement,0.0
561001,11.2,69.8,6.1,66.7,C,Needs Improvement,5.955357142857143
561002,13.7,66.6,4.7,78.3,B,Average,5.7153284671532845
561009,6.0,84.8,5.1,55.8,C,Needs Improvement,9.299999999999999
561011,8.8,74.7,4.8,81.4,B,Good,9.25
561012,9.4,85.2,2.2,81.5,B,Good,8.670212765957446
561018,18.0,68.8,2.0,86.2,A,Good,4.788888888888889
561026,16.9,66.5,7.8,92.6,A,Excellent,5.479289940828402
561029,9.0,84.7,6.0,66.0,C,Needs Improvement,7.333333333333333
561031,5.1,81.8,4.7,79.7,B,Average,15.627450980392158
561033,7.4,92.2,4.6,67.5,C,Needs Improvement,9.121621621621621
561039,8.9,81.4,4.1,80.0,B,Average,8.988764044943819
561047,19.4,63.7,6.0,87.8,A,Good,4.525773195876289
561050,7.7,78.3,4.1,72.5,B,Average,9.415584415584416
561051,13.2,90.2,7.4,67.1,C,Needs Improvement,5.083333333333333
561060,18.6,58.6,6.1,80.7,B,Good,4.338709677419355
561066,10.2,74.4,6.5,68.2,C,Needs Improvement,6.686274509803923
561068,2.8,83.9,4.5,57.9,C,Needs Improvement,20.67857142857143
561073,9.7,95.7,5.0,80.3,B,Good,8.278350515463918
561077,9.0,79.6,5.1,96.7,A,Excellent,10.744444444444445
561082,6.4,83.8,7.6,71.9,B,Average,11.234375
561085,4.5,100.0,5.1,60.7,C,Needs Improvement,13.488888888888889
561089,7.2,100.0,3.4,75.2,B,Average,10.444444444444445
561094,11.1,91.4,2.9,62.5,C,Needs Improvement,5.63063063063063
561095,13.4,83.7,4.6,69.5,C,Needs Improvement,5.186567164179104
561098,9.4,83.7,10.0,71.1,B,Average,7.563829787234042
561105,8.1,94.8,3.8,64.5,C,Needs Improvement,7.962962962962964
561107,4.9,100.0,2.9,77.5,B,Average,15.816326530612244
561108,13.0,69.4,8.2,82.2,B,Good,6.323076923076924
561116,3.8,87.4,7.9,36.2,F,Needs Improvement,9.526315789473685
561120,5.7,82.9,9.6,66.6,C,Needs Improvement,11.684210526315788
561123,5.3,81.8,9.8,66.3,C,Needs Improvement,12.50943396226415
561127,2.4,83.9,2.3,45.1,D,Needs Improvement,18.791666666666668
561129,27.1,67.2,5.3,100.0,A,Excellent,3.6900369003690034
561136,5.2,83.8,2.0,66.5,C,Needs Improvement,12.788461538461538
561145,10.7,86.4,5.5,63.7,C,Needs Improvement,5.953271028037384
561158,3.4,81.4,10.0,47.1,D,Needs Improvement,13.852941176470589
561159,13.9,64.1,6.0,93.9,A,Excellent,6.755395683453238
561166,13.5,75.6,5.6,64.4,C,Needs Improvement,4.770370370370371
561173,9.4,88.2,5.1,70.8,B,Average,7.531914893617021
561174,2.8,88.4,5.9,51.3,D,Needs Improvement,18.321428571428573
561175,4.6,100.0,4.4,66.1,C,Needs Improvement,14.369565217391305
561181,7.9,97.8,8.1,67.2,C,Needs Improvement,8.50632911392405
561182,8.9,100.0,4.8,52.4,D,Needs Improvement,5.8876404494382015
561187,13.1,87.2,6.9,69.2,C,Needs Improvement,5.282442748091603
561191,5.9,86.4,5.1,64.5,C,Needs Improvement,10.932203389830509
561197,7.0,79.2,6.4,70.2,B,Average,10.028571428571428
561198,9.1,84.0,6.0,67.3,C,Needs Improvement,7.395604395604396
561200,9.2,85.2,3.9,81.9,B,Good,8.90217391304348
561202,7.7,99.7,9.0,71.0,B,Average,9.220779220779221
561205,14.2,68.9,9.7,88.9,A,Good,6.260563380281691
561206,22.6,68.3,5.9,100.0,A,Excellent,4.424778761061947
561207,7.9,87.2,3.2,77.9,B,Average,9.860759493670887
561209,8.4,93.9,8.0,76.4,B,Average,9.095238095238095
561214,0.0,76.1,4.7,50.8,D,Needs Improvement,0.0
561217,8.4,79.0,4.4,68.0,C,Needs Improvement,8.095238095238095
561220,0.0,89.2,4.1,54.6,D,Needs Improvement,0.0
561227,5.4,88.0,7.9,59.8,C,Needs Improvement,11.074074074074073
561231,8.1,85.3,0.3,93.7,A,Excellent,11.567901234567902
561232,9.7,100.0,4.9,83.5,B,Good,8.608247422680414
561240,22.3,67.3,3.7,94.8,A,Excellent,4.251121076233184
561241,16.4,69.0,7.0,81.8,B,Good,4.987804878048781
561245,18.0,100.0,5.2,67.0,C,Needs Improvement,3.7222222222222223
561252,7.8,86.8,4.0,54.6,D,Needs Improvement,7.0
561255,6.5,88.5,6.5,60.6,C,Needs Improvement,9.323076923076924
561256,6.3,96.9,5.4,69.9,C,Needs Improvement,11.095238095238097
561258,3.2,73.7,5.6,47.5,D,Needs Improvement,14.84375
561260,10.4,68.0,9.8,68.7,C,Needs Improvement,6.605769230769231
561263,11.3,90.1,2.6,69.9,C,Needs Improvement,6.185840707964602
561264,9.7,78.7,6.9,86.1,A,Good,8.876288659793815
561267,0.0,84.3,6.4,47.6,D,Needs Improvement,0.0
561270,20.9,57.8,5.4,93.3,A,Excellent,4.464114832535885
561271,9.4,85.4,5.7,56.7,C,Needs Improvement,6.031914893617022
561276,16.4,69.4,3.2,93.1,A,Excellent,5.676829268292683
561279,4.9,75.2,7.7,60.0,C,Needs Improvement,12.244897959183673
561283,8.5,77.4,3.8,81.6,B,Good,9.6
561284,8.0,97.6,6.3,76.1,B,Average,9.5125
561286,11.6,67.7,4.4,67.6,C,Needs Improvement,5.827586206896552
561292,5.1,69.6,8.5,53.4,D,Needs Improvement,10.470588235294118
561293,6.0,95.8,1.2,63.7,C,Needs Improvement,10.616666666666667
561300,14.8,68.4,5.0,78.3,B,Average,5.29054054054054
561305,6.7,71.9,5.6,72.6,B,Average,10.835820895522387
561307,0.1,86.5,9.6,48.6,D,Needs Improvement,486.0
561309,13.4,69.3,6.2,85.9,A,Good,6.41044776119403
561316,6.2,91.3,8.7,71.6,B,Average,11.548387096774192
561321,11.8,87.7,5.8,58.1,C,Needs Improvement,4.923728813559322
561322,7.8,74.4,3.9,65.4,C,Needs Improvement,8.384615384615385
561325,13.2,76.0,6.4,68.0,C,Needs Improvement,5.151515151515151
561327,12.9,96.6,6.5,59.0,C,Needs Improvement,4.573643410852713
561328,8.7,82.4,2.8,61.2,C,Needs Improvement,7.03448275862069
561329,8.7,69.5,3.1,83.0,B,Good,9.540229885057473
561330,9.3,77.3,6.3,72.5,B,Average,7.795698924731182
561332,1.6,78.0,9.4,56.0,C,Needs Improvement,35.0
561334,12.3,84.5,4.2,69.9,C,Needs Improvement,5.682926829268292
561342,9.7,84.8,3.8,56.4,C,Needs Improvement,5.814432989690722
561345,8.6,75.0,3.1,60.1,C,Needs Improvement,6.988372093023257
561346,4.5,96.1,7.1,53.7,D,Needs Improvement,11.933333333333334
561349,6.0,78.9,4.9,51.2,D,Needs Improvement,8.533333333333333
561350,7.9,77.6,9.3,64.2,C,Needs Improvement,8.126582278481013
561355,6.6,79.9,8.4,60.7,C,Needs Improvement,9.196969696969697
561361,9.2,78.0,9.6,77.1,B,Average,8.380434782608695
561363,7.2,65.1,7.4,59.5,C,Needs Improvement,8.26388888888889
561366,6.5,83.1,3.7,66.2,C,Needs Improvement,10.184615384615386
561368,14.4,99.0,4.2,66.2,C,Needs Improvement,4.597222222222222
561377,8.1,79.0,7.1,74.9,B,Average,9.246913580246915
561379,8.0,98.5,8.1,68.7,C,Needs Improvement,8.5875
561380,8.7,69.1,4.7,91.6,A,Excellent,10.528735632183908
561382,0.0,88.7,4.1,52.0,D,Needs Improvement,0.0
561385,5.4,75.6,4.7,69.2,C,Needs Improvement,12.814814814814815
561386,7.0,96.0,5.5,71.8,B,Average,10.257142857142856
561390,18.3,69.5,5.7,94.4,A,Excellent,5.158469945355192
561391,15.2,65.8,6.1,76.1,B,Average,5.006578947368421
561392,5.9,79.6,9.2,75.9,B,Average,12.864406779661017
561393,0.0,79.1,6.7,69.0,C,Needs Improvement,0.0
561395,7.6,97.5,6.2,58.4,C,Needs Improvement,7.684210526315789
561396,9.0,77.1,6.9,79.4,B,Average,8.822222222222223
561398,10.3,72.8,4.7,63.3,C,Needs Improvement,6.1456310679611645
561399,6.8,80.7,8.1,56.9,C,Needs Improvement,8.367647058823529
561404,14.5,66.6,6.3,94.4,A,Excellent,6.5103448275862075
561405,5.5,79.8,5.2,60.5,C,Needs Improvement,11.0
561409,0.0,81.4,3.8,49.3,D,Needs Improvement,0.0
561415,9.0,100.0,7.4,46.4,D,Needs Improvement,5.155555555555555
561417,9.4,80.6,5.8,64.7,C,Needs Improvement,6.882978723404255
561419,4.5,77.4,8.8,58.1,C,Needs Improvement,12.911111111111111
561420,7.8,78.0,7.4,61.7,C,Needs Improvement,7.910256410256411
561421,2.7,75.5,5.5,51.0,D,Needs Improvement,18.88888888888889
561432,5.9,80.4,7.4,61.4,C,Needs Improvement,10.406779661016948
561433,4.1,82.7,4.3,51.2,D,Needs Improvement,12.487804878048783
561435,13.4,87.9,2.9,68.6,C,Needs Improvement,5.119402985074626
561436,31.2,64.7,8.1,100.0,A,Excellent,3.2051282051282053
561438,6.2,81.0,4.6,57.8,C,Needs Improvement,9.32258064516129
561439,5.5,97.7,9.0,76.9,B,Average,13.981818181818182
561442,29.9,66.9,6.2,100.0,A,Excellent,3.3444816053511706
561443,1.3,92.2,10.0,56.5,C,Needs Improvement,43.46153846153846
561445,8.0,84.9,3.3,58.1,C,Needs Improvement,7.2625
561454,14.0,72.8,3.8,67.7,C,Needs Improvement,4.835714285714286
561456,3.5,88.0,8.1,44.1,D,Needs Improvement,12.6
561459,0.7,76.4,2.4,43.9,D,Needs Improvement,62.714285714285715
561462,5.2,84.3,2.6,72.3,B,Average,13.903846153846153
561464,13.3,57.6,4.8,91.9,A,Excellent,6.909774436090226
561467,11.4,78.6,2.7,66.5,C,Needs Improvement,5.833333333333333
561469,13.7,86.3,7.6,63.9,C,Needs Improvement,4.664233576642336
561470,8.3,87.6,6.2,53.1,D,Needs Improvement,6.397590361445783
561471,3.6,93.4,4.6,60.3,C,Needs Improvement,16.75
561472,27.1,65.3,2.9,100.0,A,Excellent,3.6900369003690034
561474,6.1,84.4,6.3,55.9,C,Needs Improvement,9.163934426229508
561477,11.6,97.3,2.9,64.4,C,Needs Improvement,5.551724137931036
561478,12.4,76.0,3.0,69.4,C,Needs Improvement,5.596774193548387
561480,8.5,95.0,3.5,79.7,B,Average,9.376470588235295
561491,1.7,78.3,10.0,64.6,C,Needs Improvement,38.0
561493,8.6,98.9,4.5,62.2,C,Needs Improvement,7.232558139534884
561494,7.9,82.8,6.9,65.8,C,Needs Improvement,8.329113924050633
561495,6.7,84.7,8.2,58.0,C,Needs Improvement,8.656716417910447
561496,9.4,80.6,4.7,85.8,A,Good,9.127659574468085
561497,0.0,93.1,4.8,37.7,F,Needs Improvement,0.0
561499,24.6,57.6,5.9,100.0,A,Excellent,4.0650406504065035
561501,5.1,90.3,10.0,43.2,D,Needs Improvement,8.47058823529412
561511,18.4,64.2,8.6,98.0,A,Excellent,5.326086956521739
561512,7.5,86.9,6.4,64.0,C,Needs Improvement,8.533333333333333
561514,2.4,83.5,8.0,52.2,D,Needs Improvement,21.750000000000004
561516,0.0,79.4,4.0,45.1,D,Needs Improvement,0.0
561522,10.6,100.0,4.2,57.0,C,Needs Improvement,5.377358490566038
561524,4.1,88.0,8.3,49.8,D,Needs Improvement,12.146341463414634
561525,11.5,73.9,5.4,68.4,C,Needs Improvement,5.947826086956522
561526,8.7,100.0,6.5,85.6,A,Good,9.839080459770114
561530,5.9,90.1,5.8,81.0,B,Good,13.728813559322033
561538,24.2,59.7,6.4,100.0,A,Excellent,4.132231404958678
561548,4.8,94.7,5.2,51.8,D,Needs Improvement,10.791666666666666
561550,6.8,74.1,5.6,62.2,C,Needs Improvement,9.147058823529413
561551,6.9,91.1,5.5,63.3,C,Needs Improvement,9.17391304347826
561552,9.9,79.2,7.5,56.1,C,Needs Improvement,5.666666666666667
561556,0.0,71.1,5.8,47.6,D,Needs Improvement,0.0
561557,11.2,89.6,4.4,68.4,C,Needs Improvement,6.107142857142858
561559,5.0,72.0,4.1,71.5,B,Average,14.3
561560,5.9,77.1,4.5,78.9,B,Average,13.372881355932204
561575,6.6,70.7,7.6,41.9,D,Needs Improvement,6.348484848484849
561580,26.8,69.8,5.7,100.0,A,Excellent,3.7313432835820897
561585,8.8,81.3,4.4,76.6,B,Average,8.704545454545453
561599,5.6,78.3,10.0,61.9,C,Needs Improvement,11.053571428571429
561602,18.4,64.4,9.5,89.3,A,Good,4.853260869565218
561603,8.7,77.8,7.5,61.1,C,Needs Improvement,7.0229885057471275
561607,23.2,61.5,5.9,100.0,A,Excellent,4.310344827586207
561609,2.1,100.0,8.9,54.1,D,Needs Improvement,25.761904761904763
561612,0.0,72.2,3.1,49.7,D,Needs Improvement,0.0
561615,6.5,95.9,10.0,61.7,C,Needs Improvement,9.492307692307692
561618,20.6,64.3,5.7,100.0,A,Excellent,4.854368932038835
561619,5.7,81.3,8.3,50.9,D,Needs Improvement,8.929824561403509
561627,9.8,78.8,4.8,76.8,B,Average,7.83673469387755
561628,4.7,94.9,7.9,64.8,C,Needs Improvement,13.787234042553191
561630,6.6,84.3,5.1,75.3,B,Average,11.40909090909091
561632,3.2,74.2,4.9,55.7,C,Needs Improvement,17.40625
561639,9.5,86.9,6.0,65.3,C,Needs Improvement,6.873684210526315
561643,6.6,70.3,8.5,57.5,C,Needs Improvement,8.712121212121213
561650,6.3,95.5,5.0,40.3,D,Needs Improvement,6.396825396825396
561655,10.4,89.7,5.2,60.7,C,Needs Improvement,5.836538461538462
561658,5.6,83.8,7.9,58.7,C,Needs Improvement,10.482142857142858
561661,9.3,100.0,4.6,73.0,B,Average,7.849462365591397
561666,12.6,64.3,4.3,81.0,B,Good,6.428571428571429
561668,5.2,83.3,5.8,65.8,C,Needs Improvement,12.653846153846153
561669,3.9,95.3,7.4,70.8,B,Average,18.153846153846153
561671,16.3,68.0,6.1,100.0,A,Excellent,6.134969325153374
561673,9.8,83.9,6.1,69.2,C,Needs Improvement,7.061224489795918
561674,3.5,69.7,6.5,75.0,B,Average,21.428571428571427
561686,8.9,72.7,9.7,76.1,B,Average,8.550561797752808
561687,2.9,86.8,4.3,55.8,C,Needs Improvement,19.241379310344826
561692,5.0,68.1,3.2,54.1,D,Needs Improvement,10.82
561694,9.5,98.2,5.6,89.1,A,Good,9.378947368421052
561695,7.4,78.4,2.0,65.4,C,Needs Improvement,8.837837837837839
561697,6.5,88.8,7.0,74.0,B,Average,11.384615384615385
561700,14.9,69.1,2.9,95.8,A,Excellent,6.429530201342281
561701,8.2,87.2,3.4,56.1,C,Needs Improvement,6.8414634146341475
561702,9.6,87.2,7.4,46.8,D,Needs Improvement,4.875
561704,3.9,73.5,3.1,61.1,C,Needs Improvement,15.666666666666668
561706,8.4,90.4,4.2,73.0,B,Average,8.69047619047619
561713,6.7,79.0,4.1,63.3,C,Needs Improvement,9.44776119402985
561721,19.5,69.6,5.6,81.7,B,Good,4.18974358974359
561724,4.7,85.9,8.1,51.6,D,Needs Improvement,10.97872340425532
561729,21.9,60.4,4.7,87.4,A,Good,3.9908675799086764
561730,15.6,65.1,5.7,98.5,A,Excellent,6.314102564102564
561732,8.2,84.6,5.8,74.4,B,Average,9.073170731707318
561745,12.7,65.1,4.0,73.5,B,Average,5.78740157480315
561748,7.5,81.9,6.5,87.6,A,Good,11.68
561749,16.7,60.8,7.6,93.4,A,Excellent,5.592814371257486
561750,13.8,58.3,0.9,81.4,B,Good,5.898550724637682
561751,8.3,92.0,6.2,60.2,C,Needs Improvement,7.253012048192771
561758,7.3,83.0,4.7,83.9,B,Good,11.493150684931507
561760,3.2,76.1,5.3,45.6,D,Needs Improvement,14.25
561763,10.4,94.3,4.8,66.6,C,Needs Improvement,6.403846153846153
561764,2.5,100.0,3.7,64.4,C,Needs Improvement,25.76
561767,8.1,76.9,9.0,59.6,C,Needs Improvement,7.358024691358025
561769,8.3,84.0,3.0,69.8,C,Needs Improvement,8.409638554216867
561770,1.7,85.9,5.6,65.5,C,Needs Improvement,38.529411764705884
561775,9.0,75.3,6.6,83.4,B,Good,9.266666666666667
561781,8.8,69.9,2.8,70.6,B,Average,8.022727272727272
561784,9.3,90.0,6.4,78.2,B,Average,8.408602150537634
561785,8.6,95.0,3.7,69.3,C,Needs Improvement,8.05813953488372
561786,11.4,90.4,0.0,69.3,C,Needs Improvement,6.078947368421052
561787,9.3,100.0,7.6,76.9,B,Average,8.268817204301076
561789,4.9,88.0,3.7,48.2,D,Needs Improvement,9.83673469387755
561792,8.7,97.8,7.1,60.0,C,Needs Improvement,6.8965517241379315
561793,20.7,64.0,6.3,81.7,B,Good,3.9468599033816427
561794,3.3,78.5,5.5,62.5,C,Needs Improvement,18.93939393939394
561796,4.6,83.6,5.1,61.5,C,Needs Improvement,13.369565217391305
561797,9.3,73.6,4.8,75.3,B,Average,8.096774193548386
561798,0.0,100.0,2.3,61.9,C,Needs Improvement,0.0
561802,9.0,82.2,8.6,72.7,B,Average,8.077777777777778
561803,3.3,68.2,6.6,56.0,C,Needs Improvement,16.96969696969697
561808,3.2,94.0,4.9,54.3,D,Needs Improvement,16.968749999999996
561809,0.6,100.0,4.5,59.8,C,Needs Improvement,99.66666666666667
