order_date,customer,product,category,region,quantity,unit_price,discount,revenue
2025-02-10 06:04:40.856171236,Customer_309,Headphones,Accessories,KPK,2,8000,0.18700868483539718,13007.861042633645
2025-02-10 09:34:57.779555912,Customer_34,Monitor,Electronics,Sindh,2,45000,0.034739976312229054,86873.40213189939
2025-02-10 13:05:14.702940588,Customer_636,Monitor,Electronics,Punjab,4,45000,0.06310345324414005,168641.3784160548
2025-02-10 16:35:31.626325264,Customer_589,Smartwatch,Wearables,Sindh,3,25000,0.1829440237594181,61279.198218043646
2025-02-10 20:05:48.549709944,Customer_904,Smartphone,Electronics,Islamabad,2,90000,0.04118350222193101,172586.96960005243
2025-02-10 23:36:05.473094620,Customer_635,Mouse,Accessories,KPK,2,3000,0.08783898366373169,5472.96609801761
2025-02-11 03:06:22.396479296,Customer_205,Smartphone,Electronics,KPK,2,90000,0.06621656445339286,168081.01839838928
2025-02-11 06:36:39.319863972,Customer_740,Keyboard,Accessories,Islamabad,1,5000,0.08746542355561962,4562.672882221902
2025-02-11 10:06:56.243248652,Customer_70,Monitor,Electronics,Sindh,4,45000,0.17708101226949258,148125.41779149135
2025-02-11 13:37:13.166633328,Customer_230,Laptop,Electronics,Punjab,1,150000,0.09196179528570025,136205.73070714498
2025-02-11 17:07:30.090018004,Customer_480,Laptop,Electronics,Sindh,4,150000,0.13881583065198505,516710.50160880893
2025-02-11 20:37:47.013402680,Customer_533,Mouse,Accessories,Punjab,2,3000,0.02498296926360241,5850.102184418385
2025-02-12 00:08:03.936787356,Customer_108,Keyboard,Accessories,Islamabad,3,5000,0.20125442330865695,11981.183650370145
2025-02-12 03:38:20.860172036,Customer_876,Smartwatch,Wearables,Balochistan,5,25000,0.09247215641203121,113440.98044849609
2025-02-12 07:08:37.783556712,Customer_241,Headphones,Accessories,Punjab,5,8000,0.1621335397583356,33514.658409666576
2025-02-12 10:38:54.706941388,Customer_251,Keyboard,Accessories,KPK,2,5000,0.18134740041545816,8186.525995845418
2025-02-12 14:09:11.630326064,Customer_135,Laptop,Electronics,KPK,1,150000,0.0524152305279251,142137.71542081123
2025-02-12 17:39:28.553710744,Customer_90,Laptop,Electronics,KPK,3,150000,0.2211687462383375,350474.0641927481
2025-02-12 21:09:45.477095420,Customer_591,Smartwatch,Wearables,Sindh,4,25000,0.15405606290173823,84594.39370982618
2025-02-13 00:40:02.400480096,Customer_440,Monitor,Electronics,Sindh,2,45000,0.10718128543787037,80353.68431059166
2025-02-13 04:10:19.323864772,Customer_689,Keyboard,Accessories,Sindh,3,5000,0.045583795894554885,14316.243061581677
2025-02-13 07:40:36.247249452,Customer_298,Keyboard,Accessories,KPK,3,5000,0.23557523447530168,11466.371482870474
2025-02-13 11:10:53.170634128,Customer_407,Laptop,Electronics,Punjab,4,150000,0.18876705103290628,486739.76938025624
2025-02-13 14:41:10.094018804,Customer_308,Headphones,Accessories,KPK,3,8000,0.05200614068331222,22751.852623600505
2025-02-13 18:11:27.017403480,Customer_102,Mouse,Accessories,Punjab,1,3000,0.08442769368105613,2746.7169189568313
2025-02-13 21:41:43.940788160,Customer_361,Tablet,Electronics,Sindh,1,60000,0.2024185645220183,47854.886128678896
2025-02-14 01:12:00.864172836,Customer_847,Mouse,Accessories,Balochistan,1,3000,0.17391941580383474,2478.2417525884957
2025-02-14 04:42:17.787557512,Customer_624,Keyboard,Accessories,Sindh,3,5000,0.1914460731789311,12128.308902316034
2025-02-14 08:12:34.710942188,Customer_693,Mouse,Accessories,Islamabad,1,3000,0.1103002755532331,2669.0991733403007
2025-02-14 11:42:51.634326864,Customer_616,Laptop,Electronics,Punjab,4,150000,0.17911906566054173,492528.56060367497
2025-02-14 15:13:08.557711544,Customer_528,Laptop,Electronics,Balochistan,3,150000,0.09662343071597843,406519.4561778097
2025-02-14 18:43:25.481096220,Customer_608,Smartwatch,Wearables,Sindh,5,25000,0.05281572923454911,118398.03384568136
2025-02-14 22:13:42.404480896,Customer_293,Keyboard,Accessories,Balochistan,3,5000,0.15816925871034,12627.4611193449
2025-02-15 01:43:59.327865572,Customer_146,Smartwatch,Wearables,KPK,4,25000,0.24400348139969855,75599.65186003015
2025-02-15 05:14:16.251250252,Customer_404,Keyboard,Accessories,Punjab,5,5000,0.0776502428488324,23058.74392877919
2025-02-15 08:44:33.174634928,Customer_814,Tablet,Electronics,Islamabad,3,60000,0.11524239805313491,159256.36835043572
2025-02-15 12:14:50.098019604,Customer_2,Tablet,Electronics,KPK,1,60000,0.1685003427674634,49889.9794339522
2025-02-15 15:45:07.021404280,Customer_119,Monitor,Electronics,Balochistan,2,45000,0.13537657053062196,77816.10865224402
2025-02-15 19:15:23.944788960,Customer_855,Keyboard,Accessories,Sindh,2,5000,0.2108569489272623,7891.430510727378
2025-02-15 22:45:40.868173636,Customer_606,Headphones,Accessories,Punjab,1,8000,0.19043567661737898,6476.514587060969
2025-02-16 02:15:57.791558312,Customer_191,Mouse,Accessories,Islamabad,2,3000,0.01457430096558926,5912.554194206465
2025-02-16 05:46:14.714942988,Customer_3,Keyboard,Accessories,Sindh,2,5000,0.2496053084809435,7503.946915190565
2025-02-16 09:16:31.638327664,Customer_942,Smartphone,Electronics,Islamabad,1,90000,0.1881006134298668,73070.94479131198
2025-02-16 12:46:48.561712344,Customer_487,Monitor,Electronics,Punjab,1,45000,0.2159758290735283,35281.087691691224
2025-02-16 16:17:05.485097020,Customer_623,Smartphone,Electronics,Balochistan,3,90000,0.1627994280238366,226044.1544335641
2025-02-16 19:47:22.408481696,Customer_177,Laptop,Electronics,Islamabad,3,150000,0.21407128201169057,353667.92309473926
2025-02-16 23:17:39.331866372,Customer_257,Tablet,Electronics,Punjab,1,60000,0.028095743732177353,58314.255376069355
2025-02-17 02:47:56.255251052,Customer_873,Mouse,Accessories,Islamabad,4,3000,0.0869344588898289,10956.786493322054
2025-02-17 06:18:13.178635728,Customer_534,Keyboard,Accessories,Sindh,2,5000,0.21910523590112319,7808.947640988768
2025-02-17 09:48:30.102020404,Customer_477,Smartphone,Electronics,Islamabad,3,90000,0.05041380281672306,256388.27323948478
2025-02-17 13:18:47.025405080,Customer_398,Mouse,Accessories,Sindh,2,3000,0.019560524645005684,5882.6368521299655
2025-02-17 16:49:03.948789760,Customer_496,Laptop,Electronics,Sindh,5,150000,0.19702973498630474,602227.6987602714
2025-02-17 20:19:20.872174436,Customer_220,Tablet,Electronics,Punjab,1,60000,0.20887153891082405,47467.70766535056
2025-02-17 23:49:37.795559112,Customer_981,Headphones,Accessories,KPK,4,8000,0.04066305454747515,30698.782254480797
2025-02-18 03:19:54.718943788,Customer_173,Monitor,Electronics,Islamabad,5,45000,0.21358649569567886,176943.03846847225
2025-02-18 06:50:11.642328468,Customer_736,Mouse,Accessories,Balochistan,5,3000,0.1716919488992924,12424.620766510614
2025-02-18 10:20:28.565713144,Customer_390,Mouse,Accessories,Sindh,5,3000,0.13002067080414598,13049.68993793781
2025-02-18 13:50:45.489097820,Customer_502,Headphones,Accessories,KPK,1,8000,0.20756254819534625,6339.49961443723
2025-02-18 17:21:02.412482496,Customer_577,Mouse,Accessories,Sindh,3,3000,0.10481231232974145,8056.689189032327
2025-02-18 20:51:19.335867172,Customer_789,Laptop,Electronics,KPK,1,150000,0.0484984890558493,142725.2266416226
2025-02-19 00:21:36.259251852,Customer_761,Laptop,Electronics,KPK,3,150000,0.07121316915265341,417954.073881306
2025-02-19 03:51:53.182636528,Customer_260,Headphones,Accessories,Balochistan,5,8000,0.1262910045733287,34948.35981706685
2025-02-19 07:22:10.106021204,Customer_131,Monitor,Electronics,KPK,5,45000,0.13283269816829393,195112.64291213386
2025-02-19 10:52:27.029405880,Customer_113,Keyboard,Accessories,Balochistan,4,5000,0.2013952066103084,15972.095867793832
2025-02-19 14:22:43.952790560,Customer_798,Smartphone,Electronics,Punjab,3,90000,0.1978381809130836,216583.69115346743
2025-02-19 17:53:00.876175236,Customer_799,Keyboard,Accessories,Sindh,5,5000,0.14534163930114372,21366.459017471407
2025-02-19 21:23:17.799559912,Customer_930,Mouse,Accessories,Balochistan,2,3000,0.1951963708413691,4828.821774951785
2025-02-20 00:53:34.722944588,Customer_723,Smartphone,Electronics,Sindh,4,90000,0.047943364573417746,342740.3887535696
2025-02-20 04:23:51.646329268,Customer_20,Smartwatch,Wearables,Islamabad,1,25000,0.012516131773323586,24687.09670566691
2025-02-20 07:54:08.569713944,Customer_215,Headphones,Accessories,Punjab,4,8000,0.21840845565867503,25010.9294189224
2025-02-20 11:24:25.493098620,Customer_310,Headphones,Accessories,Islamabad,2,8000,0.018888623440692393,15697.782024948921
2025-02-20 14:54:42.416483296,Customer_251,Monitor,Electronics,Islamabad,3,45000,0.061672107435999324,126674.26549614008
2025-02-20 18:24:59.339867976,Customer_488,Smartphone,Electronics,KPK,1,90000,0.17382973740609614,74355.32363345135
2025-02-20 21:55:16.263252652,Customer_382,Laptop,Electronics,KPK,1,150000,0.10236198440682728,134645.7023389759
2025-02-21 01:25:33.186637328,Customer_409,Smartphone,Electronics,Islamabad,3,90000,0.2190784924788772,210848.80703070314
2025-02-21 04:55:50.110022008,Customer_271,Mouse,Accessories,KPK,4,3000,0.07449494866556738,11106.060616013192
2025-02-21 08:26:07.033406680,Customer_934,Laptop,Electronics,Sindh,5,150000,0.0029678366673398238,747774.1224994952
2025-02-21 11:56:23.956791360,Customer_407,Tablet,Electronics,KPK,4,60000,0.07516391014018603,221960.66156635535
2025-02-21 15:26:40.880176032,Customer_692,Tablet,Electronics,Islamabad,2,60000,0.14451876229620791,102657.74852445506
2025-02-21 18:56:57.803560712,Customer_194,Smartwatch,Wearables,KPK,5,25000,0.09398459385082333,113251.92576864708
2025-02-21 22:27:14.726945392,Customer_441,Tablet,Electronics,KPK,4,60000,0.13371818893968881,207907.63465447468
2025-02-22 01:57:31.650330064,Customer_313,Headphones,Accessories,Balochistan,3,8000,0.21914952970875468,18740.41128698989
2025-02-22 05:27:48.573714744,Customer_79,Smartphone,Electronics,Balochistan,2,90000,0.22812126355759213,138938.1725596334
2025-02-22 08:58:05.497099424,Customer_180,Tablet,Electronics,Islamabad,2,60000,0.06649351616352803,112020.77806037663
2025-02-22 12:28:22.420484096,Customer_675,Keyboard,Accessories,Sindh,2,5000,0.11553511831747518,8844.648816825247
2025-02-22 15:58:39.343868776,Customer_714,Monitor,Electronics,Punjab,5,45000,0.1372860038103628,194110.64914266838
2025-02-22 19:28:56.267253448,Customer_14,Keyboard,Accessories,Punjab,1,5000,0.23727811422206177,3813.609428889691
2025-02-22 22:59:13.190638128,Customer_859,Tablet,Electronics,Islamabad,5,60000,0.24965432979109617,225103.70106267117
2025-02-23 02:29:30.114022808,Customer_246,Smartwatch,Wearables,Sindh,4,25000,0.05885181221038166,94114.81877896184
2025-02-23 05:59:47.037407480,Customer_14,Monitor,Electronics,Sindh,1,45000,0.18174496783645386,36821.47644735958
2025-02-23 09:30:03.960792160,Customer_99,Mouse,Accessories,Sindh,4,3000,0.09450776555829879,10865.906813300415
2025-02-23 13:00:20.884176832,Customer_33,Keyboard,Accessories,Balochistan,1,5000,0.0020270492215533065,4989.864753892233
2025-02-23 16:30:37.807561512,Customer_436,Smartwatch,Wearables,Islamabad,5,25000,0.0023131306089755888,124710.85867387804
2025-02-23 20:00:54.730946192,Customer_257,Smartphone,Electronics,Punjab,2,90000,0.11514150189056394,159274.52965969848
2025-02-23 23:31:11.654330864,Customer_34,Smartphone,Electronics,Sindh,3,90000,0.12208372825108366,237037.3933722074
2025-02-24 03:01:28.577715544,Customer_19,Keyboard,Accessories,Islamabad,2,5000,0.005642424143360664,9943.575758566392
2025-02-24 06:31:45.501100224,Customer_664,Tablet,Electronics,Punjab,5,60000,0.17173185419357562,248480.4437419273
2025-02-24 10:02:02.424484896,Customer_260,Smartwatch,Wearables,Balochistan,1,25000,0.07350084714873828,23162.478821281544
2025-02-24 13:32:19.347869576,Customer_676,Smartphone,Electronics,KPK,2,90000,0.13997327538398735,154804.8104308823
2025-02-24 17:02:36.271254248,Customer_589,Mouse,Accessories,Punjab,5,3000,0.07522976829135469,13871.553475629678
2025-02-24 20:32:53.194638928,Customer_826,Laptop,Electronics,Punjab,4,150000,0.0417835787173268,574929.8527696038
2025-02-25 00:03:10.118023608,Customer_416,Tablet,Electronics,Punjab,3,60000,0.10179343464971882,161677.1817630506
2025-02-25 03:33:27.041408280,Customer_137,Smartwatch,Wearables,KPK,2,25000,0.05806834119762519,47096.582940118744
2025-02-25 07:03:43.964792960,Customer_359,Mouse,Accessories,Sindh,1,3000,0.13370024422979201,2598.899267310624
2025-02-25 10:34:00.888177632,Customer_720,Smartwatch,Wearables,KPK,4,25000,0.04970713257161999,95029.286742838
2025-02-25 14:04:17.811562312,Customer_754,Monitor,Electronics,Punjab,5,45000,0.12710149416115676,196402.16381373972
2025-02-25 17:34:34.734946992,Customer_579,Mouse,Accessories,Balochistan,3,3000,0.03934462871721689,8645.898341545048
2025-02-25 21:04:51.658331664,Customer_116,Tablet,Electronics,Punjab,1,60000,0.16774367737144624,49935.379357713224
2025-02-26 00:35:08.581716344,Customer_404,Monitor,Electronics,Balochistan,5,45000,0.18848442111035602,182591.0052501699
2025-02-26 04:05:25.505101024,Customer_202,Tablet,Electronics,Islamabad,5,60000,0.027598558562483444,291720.432431255
2025-02-26 07:35:42.428485696,Customer_376,Smartphone,Electronics,Balochistan,2,90000,0.1169506030093348,158948.89145831973
2025-02-26 11:05:59.351870376,Customer_250,Laptop,Electronics,Punjab,2,150000,0.017717925163718395,294684.6224508845
2025-02-26 14:36:16.275255048,Customer_446,Tablet,Electronics,KPK,1,60000,0.1495456113855006,51027.26331686996
2025-02-26 18:06:33.198639728,Customer_954,Tablet,Electronics,Punjab,5,60000,0.06610107448241134,280169.6776552766
2025-02-26 21:36:50.122024408,Customer_278,Smartphone,Electronics,Punjab,2,90000,0.13190611420967696,156256.89944225815
2025-02-27 01:07:07.045409080,Customer_112,Headphones,Accessories,Islamabad,3,8000,0.1293652523460728,20895.233943694253
2025-02-27 04:37:23.968793760,Customer_963,Smartphone,Electronics,Sindh,3,90000,0.2310885865484501,207606.08163191847
2025-02-27 08:07:40.892178440,Customer_843,Monitor,Electronics,Punjab,5,45000,0.13727080564218072,194114.06873050935
2025-02-27 11:37:57.815563112,Customer_473,Smartphone,Electronics,Islamabad,2,90000,0.1457496199295789,153765.06841267578
2025-02-27 15:08:14.738947792,Customer_746,Smartphone,Electronics,KPK,1,90000,0.10041328144109507,80962.80467030144
2025-02-27 18:38:31.662332464,Customer_688,Laptop,Electronics,Islamabad,1,150000,0.2372699007957042,114409.51488064438
2025-02-27 22:08:48.585717144,Customer_392,Smartphone,Electronics,Islamabad,1,90000,0.1942964773599024,72513.31703760878
2025-02-28 01:39:05.509101824,Customer_969,Smartwatch,Wearables,Balochistan,3,25000,0.07135132257571039,69648.65080682172
2025-02-28 05:09:22.432486496,Customer_143,Tablet,Electronics,Sindh,2,60000,0.21105239644405802,94673.71242671303
2025-02-28 08:39:39.355871176,Customer_32,Smartwatch,Wearables,Sindh,2,25000,0.1080990900462725,44595.04549768638
2025-02-28 12:09:56.279255848,Customer_181,Laptop,Electronics,KPK,3,150000,0.20716678588339849,356774.94635247067
2025-02-28 15:40:13.202640528,Customer_579,Keyboard,Accessories,Islamabad,1,5000,0.2057220170733755,3971.3899146331223
2025-02-28 19:10:30.126025208,Customer_516,Headphones,Accessories,KPK,1,8000,0.0472175466907136,7622.259626474291
2025-02-28 22:40:47.049409880,Customer_798,Smartwatch,Wearables,KPK,5,25000,0.17528528284589423,103089.33964426322
2025-03-01 02:11:03.972794560,Customer_269,Laptop,Electronics,Sindh,4,150000,0.07266074232663278,556403.5546040203
2025-03-01 05:41:20.896179240,Customer_236,Monitor,Electronics,Sindh,2,45000,0.07437316749816705,83306.41492516497
2025-03-01 09:11:37.819563912,Customer_277,Keyboard,Accessories,Sindh,2,5000,0.07408701922014518,9259.129807798548
2025-03-01 12:41:54.742948592,Customer_553,Laptop,Electronics,Punjab,2,150000,0.18139206188998705,245582.3814330039
2025-03-01 16:12:11.666333264,Customer_633,Laptop,Electronics,Islamabad,4,150000,0.05745651044813402,565526.0937311195
2025-03-01 19:42:28.589717944,Customer_275,Headphones,Accessories,KPK,5,8000,0.00022645881152255631,39990.9416475391
2025-03-01 23:12:45.513102624,Customer_743,Tablet,Electronics,Islamabad,4,60000,0.17880921337065828,197085.78879104202
2025-03-02 02:43:02.436487296,Customer_816,Smartwatch,Wearables,KPK,1,25000,0.04279618595878132,23930.095351030468
2025-03-02 06:13:19.359871976,Customer_86,Monitor,Electronics,KPK,1,45000,0.026120598826958663,43824.573052786865
2025-03-02 09:43:36.283256648,Customer_63,Mouse,Accessories,KPK,2,3000,0.05937903014851503,5643.7258191089095
2025-03-02 13:13:53.206641328,Customer_404,Smartwatch,Wearables,KPK,3,25000,0.094975130580676,67876.8652064493
2025-03-02 16:44:10.130026008,Customer_192,Mouse,Accessories,Balochistan,2,3000,0.11897658186830018,5286.1405087901985
2025-03-02 20:14:27.053410680,Customer_293,Laptop,Electronics,Balochistan,3,150000,0.011142510178157705,444985.87041982904
2025-03-02 23:44:43.976795360,Customer_31,Smartphone,Electronics,Punjab,4,90000,0.2426433331568401,272648.4000635376
2025-03-03 03:15:00.900180040,Customer_330,Monitor,Electronics,Sindh,1,45000,0.17901576335488953,36944.29064902997
2025-03-03 06:45:17.823564712,Customer_658,Keyboard,Accessories,KPK,3,5000,0.08079851633108404,13788.02225503374
2025-03-03 10:15:34.746949392,Customer_107,Smartphone,Electronics,Islamabad,4,90000,0.07967431432134933,331317.2468443143
2025-03-03 13:45:51.670334064,Customer_871,Smartphone,Electronics,Balochistan,1,90000,0.11213563734211485,79907.79263920967
2025-03-03 17:16:08.593718744,Customer_622,Smartwatch,Wearables,Sindh,3,25000,0.15656120569075824,63257.90957319313
2025-03-03 20:46:25.517103424,Customer_276,Monitor,Electronics,Punjab,2,45000,0.03659326664724194,86706.60600174822
2025-03-04 00:16:42.440488096,Customer_722,Tablet,Electronics,Sindh,2,60000,0.04723245344123808,114332.10558705144
2025-03-04 03:46:59.363872776,Customer_651,Laptop,Electronics,KPK,2,150000,0.21485864570838772,235542.40628748367
2025-03-04 07:17:16.287257448,Customer_598,Laptop,Electronics,Sindh,4,150000,0.06406373097226814,561561.7614166391
2025-03-04 10:47:33.210642128,Customer_556,Laptop,Electronics,KPK,2,150000,0.09504874949379438,271485.3751518617
2025-03-04 14:17:50.134026808,Customer_82,Laptop,Electronics,Balochistan,5,150000,0.21781796273752926,586636.5279468531
2025-03-04 17:48:07.057411480,Customer_64,Smartwatch,Wearables,Balochistan,1,25000,0.16578695734995563,20855.32606625111
2025-03-04 21:18:23.980796160,Customer_890,Mouse,Accessories,KPK,4,3000,0.08542796983542209,10974.864361974935
2025-03-05 00:48:40.904180840,Customer_930,Laptop,Electronics,Islamabad,2,150000,0.1709248864311552,248722.53407065343
2025-03-05 04:18:57.827565512,Customer_855,Mouse,Accessories,Balochistan,1,3000,0.0049208038453534275,2985.2375884639396
2025-03-05 07:49:14.750950192,Customer_833,Mouse,Accessories,Islamabad,3,3000,0.1839106650028413,7344.804014974428
2025-03-05 11:19:31.674334864,Customer_567,Tablet,Electronics,KPK,2,60000,0.12175401012905987,105389.51878451282
2025-03-05 14:49:48.597719544,Customer_586,Laptop,Electronics,KPK,1,150000,0.2032955368211153,119505.6694768327
2025-03-05 18:20:05.521104224,Customer_885,Headphones,Accessories,Balochistan,5,8000,0.23865941300161708,30453.623479935315
2025-03-05 21:50:22.444488896,Customer_129,Keyboard,Accessories,Islamabad,3,5000,0.2314471373736421,11528.29293939537
2025-03-06 01:20:39.367873576,Customer_256,Smartphone,Electronics,KPK,5,90000,0.2273162608638352,347707.6826112742
2025-03-06 04:50:56.291258256,Customer_934,Mouse,Accessories,Balochistan,1,3000,0.12804248898347179,2615.8725330495845
2025-03-06 08:21:13.214642928,Customer_231,Monitor,Electronics,KPK,5,45000,0.09003552853473451,204742.00607968474
2025-03-06 11:51:30.138027608,Customer_497,Monitor,Electronics,Sindh,1,45000,0.11625883118266819,39768.35259677993
2025-03-06 15:21:47.061412280,Customer_137,Keyboard,Accessories,Sindh,1,5000,0.1724740008283402,4137.6299958582995
2025-03-06 18:52:03.984796960,Customer_863,Monitor,Electronics,Balochistan,5,45000,0.2209994442177967,175275.12505099573
2025-03-06 22:22:20.908181640,Customer_455,Headphones,Accessories,KPK,1,8000,0.05174657575002989,7586.0273939997605
2025-03-07 01:52:37.831566312,Customer_913,Monitor,Electronics,Balochistan,2,45000,0.22954828961542575,69340.65393461169
2025-03-07 05:22:54.754950992,Customer_355,Smartphone,Electronics,Punjab,1,90000,0.20379505799247227,71658.44478067748
2025-03-07 08:53:11.678335664,Customer_624,Smartphone,Electronics,Balochistan,4,90000,0.24471400379455865,271902.9586339589
2025-03-07 12:23:28.601720344,Customer_485,Mouse,Accessories,Balochistan,1,3000,0.22006294332042178,2339.811170038735
2025-03-07 15:53:45.525105024,Customer_820,Laptop,Electronics,Sindh,4,150000,0.06998433242297666,558009.400546214
2025-03-07 19:24:02.448489696,Customer_146,Tablet,Electronics,Sindh,1,60000,0.026488977836011923,58410.661329839284
2025-03-07 22:54:19.371874376,Customer_959,Headphones,Accessories,KPK,1,8000,0.028060267997897154,7775.517856016822
2025-03-08 02:24:36.295259056,Customer_33,Mouse,Accessories,Balochistan,5,3000,0.07280582964456903,13907.912555331464
2025-03-08 05:54:53.218643728,Customer_260,Headphones,Accessories,Balochistan,2,8000,0.1535459309961348,13543.265104061844
2025-03-08 09:25:10.142028408,Customer_87,Laptop,Electronics,KPK,2,150000,0.20108008152429313,239675.97554271205
2025-03-08 12:55:27.065413080,Customer_843,Smartwatch,Wearables,Islamabad,3,25000,0.22481257674539118,58139.05674409566
2025-03-08 16:25:43.988797760,Customer_948,Monitor,Electronics,KPK,5,45000,0.1559383460923082,189913.87212923067
2025-03-08 19:56:00.912182440,Customer_265,Monitor,Electronics,Sindh,5,45000,0.0014078281870134324,224683.23865792196
2025-03-08 23:26:17.835567112,Customer_832,Tablet,Electronics,Sindh,2,60000,0.04657919412963338,114410.496704444
2025-03-09 02:56:34.758951792,Customer_542,Laptop,Electronics,Balochistan,5,150000,0.024931550963341986,731301.3367774935
2025-03-09 06:26:51.682336464,Customer_392,Mouse,Accessories,Sindh,2,3000,0.09083111889225251,5455.0132866464855
2025-03-09 09:57:08.605721144,Customer_232,Tablet,Electronics,KPK,5,60000,0.12533774840843648,262398.67547746905
2025-03-09 13:27:25.529105824,Customer_901,Laptop,Electronics,Balochistan,1,150000,0.010849294644640212,148372.60580330397
2025-03-09 16:57:42.452490496,Customer_588,Keyboard,Accessories,KPK,2,5000,0.08711949394891383,9128.805060510862
2025-03-09 20:27:59.375875176,Customer_447,Smartphone,Electronics,KPK,2,90000,0.044794918656330646,171936.91464186047
2025-03-09 23:58:16.299259856,Customer_129,Tablet,Electronics,Balochistan,4,60000,0.16176754156471848,201175.79002446757
2025-03-10 03:28:33.222644528,Customer_271,Tablet,Electronics,Islamabad,5,60000,0.116068092331085,265179.5723006745
2025-03-10 06:58:50.146029208,Customer_89,Mouse,Accessories,Sindh,5,3000,0.1238294117334772,13142.558823997842
2025-03-10 10:29:07.069413880,Customer_466,Headphones,Accessories,Punjab,2,8000,0.10692294700836527,14289.232847866157
2025-03-10 13:59:23.992798560,Customer_934,Keyboard,Accessories,Punjab,1,5000,0.23900492762164174,3804.9753618917916
2025-03-10 17:29:40.916183240,Customer_170,Mouse,Accessories,Punjab,1,3000,0.05368378128039081,2838.948656158828
2025-03-10 20:59:57.839567912,Customer_128,Laptop,Electronics,Sindh,1,150000,0.12916606496096858,130625.09025585471
2025-03-11 00:30:14.762952592,Customer_174,Laptop,Electronics,Islamabad,5,150000,0.18400434209133398,611996.7434314995
2025-03-11 04:00:31.686337264,Customer_949,Laptop,Electronics,KPK,4,150000,0.13921110328364064,516473.33802981564
2025-03-11 07:30:48.609721944,Customer_26,Smartwatch,Wearables,Balochistan,2,25000,0.23225522142920027,38387.238928539984
2025-03-11 11:01:05.533106624,Customer_573,Laptop,Electronics,Islamabad,3,150000,0.09449208891032104,407478.55999035557
2025-03-11 14:31:22.456491296,Customer_511,Headphones,Accessories,Punjab,4,8000,0.1159189514432945,28290.593553814575
2025-03-11 18:01:39.379875976,Customer_488,Keyboard,Accessories,Sindh,3,5000,0.022130578803682105,14668.04131794477
2025-03-11 21:31:56.303260656,Customer_891,Monitor,Electronics,Sindh,4,45000,0.15224977776298212,152595.0400026632
2025-03-12 01:02:13.226645328,Customer_579,Smartphone,Electronics,Balochistan,1,90000,0.07205299211202651,83515.23070991761
2025-03-12 04:32:30.150030008,Customer_950,Headphones,Accessories,KPK,5,8000,0.04007725987889221,38396.90960484431
2025-03-12 08:02:47.073414680,Customer_406,Headphones,Accessories,Islamabad,3,8000,0.13613282322612702,20732.812242572953
2025-03-12 11:33:03.996799360,Customer_26,Smartwatch,Wearables,Islamabad,4,25000,0.13307756584497765,86692.24341550223
2025-03-12 15:03:20.920184040,Customer_83,Monitor,Electronics,Islamabad,5,45000,0.018967910306011887,220732.22018114734
2025-03-12 18:33:37.843568712,Customer_364,Monitor,Electronics,KPK,3,45000,0.1745538633736182,111435.22844456154
2025-03-12 22:03:54.766953392,Customer_367,Smartphone,Electronics,KPK,2,90000,0.15594304766271322,151930.2514207116
2025-03-13 01:34:11.690338072,Customer_60,Smartphone,Electronics,KPK,4,90000,0.0472543206866243,342988.4445528153
2025-03-13 05:04:28.613722744,Customer_551,Monitor,Electronics,Balochistan,2,45000,0.11735871553851096,79437.71560153402
2025-03-13 08:34:45.537107424,Customer_635,Laptop,Electronics,Sindh,1,150000,0.18008072911964,122987.890632054
2025-03-13 12:05:02.460492096,Customer_292,Headphones,Accessories,Punjab,2,8000,0.13235893513531913,13882.257037834894
2025-03-13 15:35:19.383876776,Customer_789,Mouse,Accessories,KPK,2,3000,0.09887226904589255,5406.766385724645
2025-03-13 19:05:36.307261456,Customer_937,Smartphone,Electronics,Sindh,4,90000,0.08058461452023591,330989.5387727151
2025-03-13 22:35:53.230646128,Customer_886,Smartwatch,Wearables,KPK,1,25000,0.1525984666610134,21185.038333474666
2025-03-14 02:06:10.154030808,Customer_816,Smartwatch,Wearables,Punjab,2,25000,0.23477717457756014,38261.14127112199
2025-03-14 05:36:27.077415480,Customer_794,Smartphone,Electronics,KPK,5,90000,0.16793621011937085,374428.7054462831
2025-03-14 09:06:44.000800160,Customer_191,Monitor,Electronics,Sindh,3,45000,0.018686475909078876,132477.32575227434
2025-03-14 12:37:00.924184840,Customer_461,Keyboard,Accessories,Balochistan,2,5000,0.11517124337053344,8848.287566294666
2025-03-14 16:07:17.847569512,Customer_804,Mouse,Accessories,Punjab,1,3000,0.2227060328776569,2331.8819013670295
2025-03-14 19:37:34.770954192,Customer_664,Mouse,Accessories,Sindh,2,3000,0.02361560645027172,5858.30636129837
2025-03-14 23:07:51.694338872,Customer_896,Smartphone,Electronics,Islamabad,3,90000,0.24721892803438583,203250.88943071582
2025-03-15 02:38:08.617723544,Customer_233,Laptop,Electronics,Islamabad,1,150000,0.23726734841135533,114409.8977382967
2025-03-15 06:08:25.541108224,Customer_474,Keyboard,Accessories,Islamabad,4,5000,0.019568620182468965,19608.62759635062
2025-03-15 09:38:42.464492896,Customer_405,Mouse,Accessories,Balochistan,1,3000,0.23335333011238873,2299.9400096628337
2025-03-15 13:08:59.387877576,Customer_658,Smartphone,Electronics,KPK,4,90000,0.09078314756486555,327318.0668766484
2025-03-15 16:39:16.311262256,Customer_271,Smartwatch,Wearables,KPK,1,25000,0.21117729176896563,19720.56770577586
