transaction_id,customer_id,order_date,product,category,region,payment_method,quantity,unit_price,discount,revenue,customer_age,customer_gender,customer_type,rating,shipping_cost
107016,3758,2024-12-07 10:03:58.575905060,Mouse,Accessories,West,Cash,4,36.57352619655876,0.030837005602055864,141.78283265739418,34.0,Female,New,3.4202407102906767,26.537102621436553
107017,2957,2024-12-07 11:14:03.656243752,Smartwatch,Wearables,North,Online,7,224.61003143549436,0.04256299625906353,1505.3496885543009,54.0,Male,Returning,2.0565608391838515,15.978028581628525
107018,3369,2024-12-07 12:24:08.736582440,Keyboard,Accessories,North,Cash,4,63.545234486561654,0.20150344821470342,202.96260247963036,69.0,Male,New,3.809652595929597,47.77365248470932
107019,1179,2024-12-07 13:34:13.816921128,Smartphone,Electronics,North,Card,2,849.0346471183311,0.24073119418248926,1289.2910452304538,48.0,Male,VIP,2.9898585410236955,30.332764797984186
107020,1897,2024-12-07 14:44:18.897259820,Headphones,Accessories,East,Bank Transfer,4,135.0730238553732,0.015097716011373174,532.1349188016294,29.0,Male,New,1.5579807498124683,14.904792369253286
107021,3267,2024-12-07 15:54:23.977598508,Laptop,Electronics,West,Cash,5,1310.1649312813445,0.26712159045442196,4800.957955399316,65.0,Male,New,4.286022991287922,21.504216682048202
107022,3837,2024-12-07 17:04:29.057937196,Laptop,Electronics,West,Card,1,1181.352592400234,0.22419111065690214,916.5038426326149,65.0,Male,New,4.599554619256727,10.21117578372712
107023,2973,2024-12-07 18:14:34.138275888,Mouse,Accessories,North,Cash,5,40.343213816359,0.15908573290156355,169.6259203938952,39.0,Male,New,2.3804037294547107,40.70075834993341
107024,2552,2024-12-07 19:24:39.218614576,Smartphone,Electronics,West,Online,3,828.8416244712207,0.2969880957838857,1748.056586139271,56.0,Female,New,2.4852737939916323,31.739481567647548
107025,1492,2024-12-07 20:34:44.298953264,Mouse,Accessories,South,Card,2,40.959359578032206,0.07955584384426789,75.40160632696212,69.0,Female,Returning,4.088426282638709,40.103141496039925
107026,1061,2024-12-07 21:44:49.379291952,Laptop,Electronics,South,Cash,6,1368.6501884723239,0.06540235049696845,7674.82349482869,62.0,Male,VIP,4.425069886286014,35.778303182120744
107027,2078,2024-12-07 22:54:54.459630644,Printer,Office,South,Card,1,245.5217430145066,0.10044085659141512,220.86132883431227,22.0,Male,Returning,3.099496233679476,48.30949648528612
107028,2704,2024-12-08 00:04:59.539969332,Tablet,Electronics,South,Cash,2,431.5310273918428,0.1579562191965575,726.7360356780424,68.0,Male,Returning,4.459381758017962,38.49301951966676
107029,3586,2024-12-08 01:15:04.620308020,Camera,Electronics,West,Cash,3,990.6567788909977,0.1160511692409936,2627.0697041525427,37.0,Male,Returning,1.0733728498615753,35.347282056062966
107030,3896,2024-12-08 02:25:09.700646712,Smartphone,Electronics,South,Card,4,707.3746307924588,0.24885032946474997,2125.3768834589982,33.0,Male,New,1.659281570324013,32.285337631522424
107031,1065,2024-12-08 03:35:14.780985400,Smartwatch,Wearables,South,Card,3,264.26571528919953,0.2683471291310964,580.0523077907014,27.0,Female,New,4.455310780604533,8.30541230114383
107032,1586,2024-12-08 04:45:19.861324088,Mouse,Accessories,South,Card,4,37.42780015170064,0.2900003024308002,106.2949071535516,29.0,Male,New,3.688088544483582,7.873842580013987
107033,2728,2024-12-08 05:55:24.941662780,Mouse,Accessories,South,Online,2,43.2806008311059,0.24547534373653335,65.31256092993297,23.0,Male,Returning,3.563665607657966,39.67183018701171
107034,3219,2024-12-08 07:05:30.022001468,Monitor,Electronics,South,Bank Transfer,2,255.7745615798654,0.18243373622231027,418.22530536045434,40.0,Male,New,3.622423730517047,37.44090324553209
107035,1535,2024-12-08 08:15:35.102340156,Keyboard,Accessories,East,Cash,6,67.5277079160201,0.18408455960139775,330.5813972604463,42.0,Male,Returning,1.4432807360501037,15.664247145102836
107036,3741,2024-12-08 09:25:40.182678848,Headphones,Accessories,East,Cash,6,102.7748033440268,0.055947430167858345,582.1489032655289,38.0,Male,Returning,4.456827200413352,49.40881295187949
107037,3156,2024-12-08 10:35:45.263017536,Mouse,Accessories,South,Card,2,45.44236026405726,0.07896367778975606,83.70812874032045,36.0,Male,New,1.3909051413428695,11.553972109594671
107038,2871,2024-12-08 11:45:50.343356224,Smartwatch,Wearables,South,Cash,6,213.65236904165883,0.2991778357144411,898.3938940590737,51.0,Female,Returning,1.8179402081016693,25.223645150741117
107039,3862,2024-12-08 12:55:55.423694916,Headphones,Accessories,West,Bank Transfer,5,107.59043774419662,0.07838951818546376,495.78237584032956,57.0,Female,New,3.9543362353091807,49.8645281263189
107040,2005,2024-12-08 14:06:00.504033604,Keyboard,Accessories,South,Bank Transfer,1,70.82472849803621,0.14006206148264685,60.904871020652486,37.0,Male,New,1.9572273743361857,45.91464216763129
107041,3500,2024-12-08 15:16:05.584372292,Monitor,Electronics,North,Cash,5,313.1535992941036,0.11559302034934382,1384.77614459215,58.0,Female,New,4.2158936322579095,14.06806137869668
107042,2230,2024-12-08 16:26:10.664710980,Mouse,Accessories,East,Cash,7,42.74789510959322,0.20647753537083943,237.44990559551277,20.0,Male,Returning,3.905897744214131,9.582300382516646
107043,3638,2024-12-08 17:36:15.745049672,Headphones,Accessories,South,Card,7,110.8884846527511,0.10064900139012485,698.0936858475126,24.0,Female,New,3.969069187707996,9.62328611409025
107044,2040,2024-12-08 18:46:20.825388360,Headphones,Accessories,East,Bank Transfer,3,112.83582021015472,0.2048849877527888,269.1523637049639,20.0,Male,Returning,2.6923135991469924,16.822322248709533
107045,1327,2024-12-08 19:56:25.905727048,Printer,Office,South,Cash,7,202.83359154735516,0.2882405889416752,1010.5810236381321,60.0,Female,New,3.2361327708559102,27.3766682816628
107046,1608,2024-12-08 21:06:30.986065740,Headphones,Accessories,North,Bank Transfer,1,110.78662160303516,0.07571600211300596,102.39830152764695,61.0,Male,New,2.7887415848880805,43.50816835590362
107047,3707,2024-12-08 22:16:36.066404428,Laptop,Electronics,South,Cash,2,1301.445449174315,0.11120313035496834,2313.4412824798064,62.0,Female,Returning,3.958519112330733,6.393857993258764
107048,1002,2024-12-08 23:26:41.146743116,Keyboard,Accessories,East,Online,2,79.40797472651381,0.10265253938941736,142.513088946133,21.0,Female,Returning,1.4849962145490774,27.190179455337386
107049,2034,2024-12-09 00:36:46.227081808,Smartwatch,Wearables,East,Bank Transfer,2,257.1852201701419,0.09010718279617042,468.02196904759523,51.0,Female,New,2.8180857970923987,11.594454152894329
107050,3482,2024-12-09 01:46:51.307420496,Monitor,Electronics,East,Online,4,269.16875311635874,0.08108546039916183,989.3723233794018,23.0,Male,New,4.167367817224304,34.01686210293366
107051,1125,2024-12-09 02:56:56.387759184,Keyboard,Accessories,West,Card,3,60.874089252936166,0.18901280443679572,148.10432077710868,38.0,Female,New,1.8814994681578847,37.7029029451344
107052,2105,2024-12-09 04:07:01.468097876,Tablet,Electronics,East,Bank Transfer,5,460.87648544687363,0.16443297106556407,1925.465978252945,61.0,Female,Returning,2.7480766141631814,15.884214126975381
107053,3533,2024-12-09 05:17:06.548436564,Laptop,Electronics,South,Cash,6,1084.005988749398,0.1525999971113908,5511.520067985058,59.0,Female,Returning,2.1641638957356664,27.36032692268683
107054,3700,2024-12-09 06:27:11.628775252,Monitor,Electronics,North,Cash,3,307.06690493626894,0.24017624411397476,699.9501870509189,69.0,Male,VIP,2.7896374791672116,27.229990997207956
107055,2862,2024-12-09 07:37:16.709113940,Tablet,Electronics,North,Online,7,529.6896000175685,0.043959065862125536,3544.8345800273933,21.0,Male,New,1.2016987934757153,9.971706633974826
107056,2174,2024-12-09 08:47:21.789452632,Headphones,Accessories,South,Bank Transfer,4,102.16526811871908,0.05091760256322801,387.85303040353807,66.0,Male,New,2.9007958933901046,36.33509235181176
107057,3848,2024-12-09 09:57:26.869791320,Keyboard,Accessories,West,Bank Transfer,4,68.73202761375587,0.1539183195499463,232.61163769674425,29.0,Male,Returning,2.6266449561851393,33.70334929700652
107058,3921,2024-12-09 11:07:31.950130008,Smartwatch,Wearables,South,Bank Transfer,3,259.22344414759846,0.10611814612817075,695.1453984650877,68.0,Male,VIP,4.75004952897708,21.1383310791493
107059,1129,2024-12-09 12:17:37.030468700,Monitor,Electronics,East,Card,4,272.35881177860335,0.05213667090625138,1032.6357201619385,38.0,Female,Returning,2.0158151886757736,8.503354101244238
107060,1438,2024-12-09 13:27:42.110807388,Camera,Electronics,West,Bank Transfer,6,1008.2621252940945,0.2071897985821947,4796.162991818133,64.0,Male,New,2.0361808424054226,24.086388511149433
107061,1751,2024-12-09 14:37:47.191146076,Tablet,Electronics,South,Card,1,507.351840534261,0.14882251051175452,431.8464659131929,51.0,Female,Returning,1.6022532607755942,23.75198409953283
107062,3549,2024-12-09 15:47:52.271484768,Printer,Office,West,Cash,2,209.79625338429142,0.06067146978503735,394.1352126721447,24.0,Female,New,1.9987646795724006,25.8738966881839
107063,2222,2024-12-09 16:57:57.351823456,Laptop,Electronics,North,Online,5,1026.7232213113466,0.07932158600663625,4726.40953503544,68.0,Male,Returning,4.773501829890154,17.502822188507906
107064,3259,2024-12-09 18:08:02.432162144,Laptop,Electronics,north,Online,4,1194.3504712571546,0.21691579794684165,3741.10794302489,57.0,Female,New,3.5099401959745813,
107065,1902,2024-12-09 19:18:07.512500836,Printer,Office,South,Bank Transfer,5,209.1724381669369,0.09824196666540613,943.1146323460947,67.0,Male,New,1.062354837680949,5.417682854344053
107066,3093,2024-12-09 20:28:12.592839524,Laptop,Electronics,North,Online,2,1369.0366651175148,0.061355547180484526,2570.0773428381676,63.0,Female,New,1.137739090943811,43.25199229366597
107067,2303,2024-12-09 21:38:17.673178212,Smartphone,Electronics,,Bank Transfer,6,770.9011912708335,0.28968031773370045,3285.517735453262,57.0,Male,New,1.1079489461288343,30.488741163134822
107068,3583,2024-12-09 22:48:22.753516904,Smartphone,Electronics,North,Cash,3,901.0417797051648,0.0264134062723936,2631.726591328235,38.0,Female,Returning,2.012309235824051,28.44319680684907
107069,2434,2024-12-09 23:58:27.833855592,Monitor,Electronics,West,Cash,7,316.74489478171256,0.04407421016630043,2119.4922960400045,42.0,Female,Returning,1.2302000720415003,44.687973011730804
107070,3509,2024-12-10 01:08:32.914194280,Camera,Electronics,South,Cash,6,784.9700255328526,0.2151835643967449,3696.3442649645367,23.0,Male,New,1.268289749167327,15.28909204140189
107071,1391,2024-12-10 02:18:37.994532968,Smartwatch,Wearables,West,Online,2,282.45403581546805,0.12771338548086023,492.76174931748494,44.0,Male,New,2.751255257015468,12.372568001091375
107072,2068,2024-12-10 03:28:43.074871660,Headphones,Accessories,West,Bank Transfer,5,108.06414324802697,0.22587939108133576,418.27340186718203,52.0,Female,Returning,1.0307067549517033,6.576960269800859
107073,1027,2024-12-10 04:38:48.155210348,Smartphone,Electronics,East,Card,1,787.5256561346883,0.16583341959437245,656.9275835595711,61.0,Male,Returning,1.0658577662860784,49.93393474205837
107074,3842,2024-12-10 05:48:53.235549036,Tablet,Electronics,East,Cash,3,563.4506032732021,0.012064647914438264,1669.9583103825994,18.0,Male,New,3.479364915092931,16.1725403302137
107075,1548,2024-12-10 06:58:58.315887728,Printer,Office,East,Cash,4,241.68165251424637,0.20524438093273908,768.311405444634,34.0,Male,New,3.7906233558208373,9.553390890972032
107076,3669,2024-12-10 08:09:03.396226416,Keyboard,Accessories,North,Card,1,69.73921770291865,0.24172900938611508,52.881225692229506,22.0,Male,New,4.859314037290334,41.74350477608907
107077,1567,2024-12-10 09:19:08.476565104,Camera,Electronics,North,Card,2,820.8685462607917,0.16580246116706338,1369.533041992246,61.0,Female,Returning,2.935050652142912,49.1272036891222
107078,1704,2024-12-10 10:29:13.556903796,Smartwatch,Wearables,East,Online,5,250.694578648686,0.09226778784652676,1137.817722258273,49.0,Female,New,3.2724427134674094,48.30085508829404
107079,2243,2024-12-10 11:39:18.637242484,Tablet,Electronics,South,Cash,5,507.1451562568062,0.004656553701134136,2523.9180380121315,,Male,Returning,3.3700991480473803,33.880570071845014
107080,1185,2024-12-10 12:49:23.717581172,Camera,Electronics,north,Online,5,1034.1728869923634,0.2720047271789405,3764.3648650507416,62.0,Male,Returning,3.993058820171582,8.357601085693345
107081,2591,2024-12-10 13:59:28.797919864,Printer,Office,South,Cash,2,241.38606494742575,0.21209391991547707,380.37909643950854,58.0,Female,Returning,2.6611829402409097,34.49365247225703
107082,2914,2024-12-10 15:09:33.878258552,Tablet,Electronics,North,Online,3,554.1975535933321,0.013439064123541821,1640.2489714004441,52.0,Male,New,4.9401244843993055,22.86552388730944
107083,1848,2024-12-10 16:19:38.958597240,Printer,Office,West,Online,4,252.0883700340002,0.252177544817616,754.0693752070054,53.0,Female,Returning,2.9958267140554615,34.70918000201767
107084,1599,2024-12-10 17:29:44.038935932,Smartwatch,Wearables,North,Card,1,251.748951137645,0.015918345434605952,247.74152437063626,59.0,Male,Returning,1.5107144761526117,49.32511166380955
107085,1806,2024-12-10 18:39:49.119274620,Laptop,Electronics,East,Bank Transfer,2,1230.6815360151613,0.21344283507956235,1936.0027597760297,27.0,Female,Returning,3.9906268349162555,17.14800189422359
107086,2358,2024-12-10 19:49:54.199613308,Headphones,Accessories,West,Bank Transfer,5,118.35999181110506,0.2082201562848663,468.5752790916064,19.0,Female,New,3.077954584820464,28.93202155039241
107087,3127,2024-12-10 20:59:59.279951996,Headphones,Accessories,South,Bank Transfer,4,106.5163455611152,0.2748444333712619,308.9636836823719,35.0,Male,New,3.600042549811401,25.895328976642794
107088,3627,2024-12-10 22:10:04.360290688,Mouse,Accessories,North,Cash,5,40.30308068155417,0.04962890809550811,191.51441397221737,52.0,Male,VIP,3.0563812498424365,29.98444972621793
107089,2879,2024-12-10 23:20:09.440629376,Smartphone,Electronics,North,Card,2,819.8213323425405,0.17018137501512023,1360.6060214755182,60.0,Female,Returning,3.6030955771652695,28.65086748853513
107090,3461,2024-12-11 00:30:14.520968064,Monitor,Electronics,East,Card,5,276.3544930618481,0.1634111599582029,1155.975423954752,39.0,Female,New,2.8117847803606093,30.754350359468887
107091,1546,2024-12-11 01:40:19.601306756,Keyboard,Accessories,South,Card,2,75.93931046898038,0.010493765521281595,150.2848423021422,22.0,Male,Returning,2.5627397635179627,29.59386444045126
107092,2633,2024-12-11 02:50:24.681645444,Printer,Office,North,Cash,7,195.21583365272048,0.19149233044937786,1104.8344910816006,64.0,Male,Returning,1.7554514072532559,11.26716954142411
107093,3217,2024-12-11 04:00:29.761984132,Mouse,Accessories,North,Online,5,40.023990993719735,0.07620880416329907,184.8690525112285,41.0,Female,New,2.326915722797397,16.836118237013316
107094,3729,2024-12-11 05:10:34.842322824,Mouse,Accessories,West,Online,2,41.95255701701541,0.09974747009407604,75.5357911811813,49.0,Male,Returning,1.1502503172223566,12.205811274385045
107095,3631,2024-12-11 06:20:39.922661512,Mouse,Accessories,North,Bank Transfer,5,34.65917584509565,0.0724061766892383,160.7481871747614,66.0,Male,New,2.9837681158597134,17.835759337807218
107096,3563,2024-12-11 07:30:45.003000200,Printer,Office,West,Bank Transfer,4,240.06751843573664,0.016776958234637596,944.1596628217889,51.0,Male,Returning,2.722161080500353,37.377043345097476
107097,3080,2024-12-11 08:40:50.083338892,Smartwatch,Wearables,North,Cash,4,235.31156447837375,0.0499884400655168,894.1948257628943,54.0,Male,Returning,1.462370978659886,48.0237110884577
107098,3335,2024-12-11 09:50:55.163677580,Printer,Office,South,Cash,5,234.37144771966268,0.0621924155879638,1098.9766062056433,66.0,Female,New,3.2485253704023482,14.901657820918258
107099,3642,2024-12-11 11:01:00.244016268,Headphones,Accessories,East,Bank Transfer,5,105.89553305116947,0.17319766953100799,437.77336756481543,28.0,Male,New,4.569926209850085,20.32928375837902
107100,2927,2024-12-11 12:11:05.324354960,Printer,Office,South,Online,2,227.93970820382464,0.04048688306834106,437.42227978228925,27.0,Female,New,3.044810116871838,31.12613702685482
107101,1617,2024-12-11 13:21:10.404693648,Smartwatch,Wearables,East,Online,2,254.2909092560608,0.27621416851862807,368.10431438810406,40.0,Female,Returning,1.1948775326244858,27.067747648396335
107102,3318,2024-12-11 14:31:15.485032336,Camera,Electronics,North,Card,2,805.5007000721168,0.0695359727868869,1498.9788506241675,68.0,Male,New,2.6629865489647333,33.70115310705914
107103,2204,2024-12-11 15:41:20.565371024,Headphones,Accessories,South,Bank Transfer,3,124.49081622713362,0.19552339859161053,300.4498462348825,55.0,Female,Returning,4.649267166831709,20.69645913360086
107104,2760,2024-12-11 16:51:25.645709716,Laptop,Electronics,West,Bank Transfer,5,1268.8767045175407,0.047274429957212746,6044.456408127437,27.0,Female,Returning,4.809749301350029,7.400187968220924
107105,3566,2024-12-11 18:01:30.726048404,Tablet,Electronics,East,Online,6,499.7753517550256,0.23853980921406231,2283.3542081849455,60.0,Female,VIP,4.38421064960535,23.09696409832386
107106,3631,2024-12-11 19:11:35.806387092,Laptop,Electronics,East,Card,5,1228.2876355174506,0.02145381697932298,6009.680886935468,24.0,Male,New,2.724032640437349,19.308631572683765
107107,1226,2024-12-11 20:21:40.886725784,Monitor,Electronics,North,Bank Transfer,5,334.8677601660827,0.22127799545509688,1303.8444672699688,65.0,Female,New,2.517441803457771,25.924926046517427
107108,1670,2024-12-11 21:31:45.967064472,Laptop,Electronics,East,Online,5,1271.1730852049552,0.11794963078368548,5606.193445714362,30.0,Male,VIP,2.147767360454649,24.2566675117382
107109,2764,2024-12-11 22:41:51.047403160,Headphones,Accessories,East,Online,2,134.61436788010423,0.1396557913913105,231.6293836023345,40.0,Female,New,1.5725361350084062,39.40234979724144
107110,1917,2024-12-11 23:51:56.127741852,Laptop,Electronics,East,Online,7,1218.8438233364277,0.10989575355004655,7594.286440377357,28.0,Male,New,4.602916894224277,30.618349397461746
107111,3174,2024-12-12 01:02:01.208080540,Smartphone,Electronics,North,Card,7,721.9647346417249,0.12061423424749136,4444.19857713454,52.0,Female,VIP,3.7157979535062697,12.201729809177614
107112,3122,2024-12-12 02:12:06.288419228,Laptop,Electronics,South,Card,7,1108.6646833244076,0.0015975618438690664,7748.254660500784,25.0,Female,VIP,4.2871525146471825,27.982710144603548
107113,2215,2024-12-12 03:22:11.368757920,Keyboard,Accessories,North,Online,7,63.204621860403655,0.007844803556086032,438.9615581265046,40.0,Female,Returning,1.398787558080329,46.49034859088442
107114,2706,2024-12-12 04:32:16.449096608,Monitor,Electronics,West,Card,2,285.17236949156415,0.23818086932809646,434.49953323542053,53.0,Male,Returning,1.686558642367836,15.056594088906277
107115,2843,2024-12-12 05:42:21.529435296,Tablet,Electronics,East,Card,3,496.63042251806644,0.0640455049975704,1394.47042893222,24.0,Male,New,1.1385149836612731,32.29368051307617
107116,2984,2024-12-12 06:52:26.609773984,Smartwatch,Wearables,East,Card,7,231.69486194429766,0.1821892108219084,1326.3779052662253,27.0,Female,VIP,2.7854175362637124,13.60437482867563
107117,1056,2024-12-12 08:02:31.690112676,Keyboard,Accessories,South,Card,2,69.48832977080804,0.1959976248253387,111.73756436529958,29.0,Female,Returning,2.7397152009628214,24.62370561299838
107118,1720,2024-12-12 09:12:36.770451364,Keyboard,Accessories,East,Cash,6,67.15151973264318,0.20939435681942895,318.542222692675,48.0,Female,Returning,4.33366653644763,49.82928744521166
107119,3601,2024-12-12 10:22:41.850790052,Keyboard,Accessories,South,Bank Transfer,5,71.16229255698168,0.17920251127020317,292.0491551151284,28.0,Female,New,8.0,29.719511946025985
107120,3080,2024-12-12 11:32:46.931128744,Smartwatch,Wearables,East,Bank Transfer,5,244.63853300992406,0.1886360464683484,992.4544366455772,54.0,Male,Returning,3.0671359334882347,36.402099454312776
107121,1574,2024-12-12 12:42:52.011467432,Smartphone,Electronics,East,Card,7,784.1822738194929,0.17445141612221993,4531.66395957618,43.0,Male,Returning,3.9638796171951998,24.5657492159367
107122,1667,2024-12-12 13:52:57.091806120,Smartphone,Electronics,North,Online,1,797.7490841543835,0.27845359869605363,575.6129808151144,22.0,Male,New,3.552465217843303,44.829852273280004
107123,1284,2024-12-12 15:03:02.172144812,Smartwatch,Wearables,North,Bank Transfer,2,286.59064229352305,0.19937556452112756,458.9029423995587,68.0,Female,New,4.857965309070063,16.07372523446773
107124,2745,2024-12-12 16:13:07.252483500,Camera,Electronics,West,Card,1,915.2680810436702,0.10588048859319893,818.3590494290067,64.0,Female,New,4.520600334538832,20.610963199014535
107125,3235,2024-12-12 17:23:12.332822188,Printer,Office,South,Bank Transfer,5,234.74029039571678,0.1069909146696067,1048.1260600823498,24.0,Male,Returning,1.6913285360705914,37.55503290530149
107126,1498,2024-12-12 18:33:17.413160880,Printer,Office,West,Online,2,214.50520902405927,0.023882030120012,418.7647783224944,53.0,Female,New,2.5691376901954754,38.21845561856293
107127,2466,2024-12-12 19:43:22.493499568,Smartphone,Electronics,North,Card,7,758.2037737595595,0.29753558346429376,3728.278200844257,24.0,Female,New,3.987133036358584,40.3902853432481
107128,1130,2024-12-12 20:53:27.573838256,Headphones,Accessories,South,Online,5,134.9967791205913,0.2672296863055308,494.6081609196933,56.0,Male,Returning,2.6854307446090937,45.17665522047969
107129,1639,2024-12-12 22:03:32.654176948,Smartwatch,Wearables,North,Bank Transfer,1,268.1770245902011,0.0129206698344286,264.71199779829163,59.0,Female,VIP,2.6912491007200825,32.586821536143844
107130,3162,2024-12-12 23:13:37.734515636,Smartphone,Electronics,South,Cash,7,819.7831437818511,0.2585336857310015,4254.891102838471,53.0,Male,New,1.8512632812523453,38.816802360952735
107131,3061,2024-12-13 00:23:42.814854324,Headphones,Accessories,East,Online,1,114.11152657114418,0.041527241518428126,109.37278964718774,67.0,Female,New,1.664074673556815,17.372090844672545
107132,3492,2024-12-13 01:33:47.895193012,Printer,Office,West,Card,4,204.01877807566558,0.07171468290705608,757.5505443955367,23.0,Male,Returning,3.6284579712360503,8.886037864513014
107133,3495,2024-12-13 02:43:52.975531704,Laptop,Electronics,West,Card,7,1110.7458047054088,0.204235666749805,6187.243262842957,38.0,Male,New,4.951983902737108,49.35172676146974
107134,1986,2024-12-13 03:53:58.055870392,Smartphone,Electronics,South,Online,4,800.895400925495,0.21906433820372168,2501.7911198053885,18.0,Female,Returning,4.7120641708093585,43.66277856412835
107135,1993,2024-12-13 05:04:03.136209080,Monitor,Electronics,West,Cash,2,333.73384194891514,0.15172492149826441,566.1962019558036,19.0,Male,New,4.4664147116589135,37.32699467692589
107136,3763,2024-12-13 06:14:08.216547772,Laptop,Electronics,North,Bank Transfer,2,1337.1772153161974,0.2903230588389551,1897.9276719116856,20.0,Male,VIP,4.9229759307391205,9.09210387555662
107137,3122,2024-12-13 07:24:13.296886460,Laptop,Electronics,West,Bank Transfer,7,1288.1946949525084,0.14688449431621134,7692.852080225081,56.0,Male,Returning,1.7240064364796068,19.052104951180578
107138,3585,2024-12-13 08:34:18.377225148,Smartphone,Electronics,South,Bank Transfer,2,810.1978803040711,0.07750808457954894,1494.8019889425836,51.0,Male,Returning,2.7295590608603715,24.833449243917755
107139,1101,2024-12-13 09:44:23.457563840,Headphones,Accessories,West,Bank Transfer,2,110.45675055864685,0.0027179677167930793,220.31306535305316,31.0,Male,Returning,1.5593034343668197,11.513247072478148
107140,3224,2024-12-13 10:54:28.537902528,Monitor,Electronics,West,Bank Transfer,2,298.0967171574702,0.26019023955767906,441.06972181782066,42.0,Female,Returning,2.90280686052464,21.396181959916365
107141,1427,2024-12-13 12:04:33.618241216,Headphones,Accessories,North,Card,2,127.01001186977562,0.11859286606425667,223.89506108656735,54.0,Female,New,1.3424668433775317,5.357276489046928
107142,1041,2024-12-13 13:14:38.698579908,Keyboard,Accessories,East,Card,6,71.99534963635298,0.2347612964928039,330.56176808562026,54.0,Female,Returning,3.7108433190082986,11.257733474853548
107143,1429,2024-12-13 14:24:43.778918596,Headphones,Accessories,North,Online,2,120.50522850813464,0.23215612550156242,185.05840311001134,33.0,Female,Returning,2.782683107821275,18.806149488255134
107144,1344,2024-12-13 15:34:48.859257284,Headphones,Accessories,West,Online,1,117.41561830319978,0.013070015820566149,115.88099431439541,32.0,Male,New,4.489991520387198,33.516991269207
107145,1366,2024-12-13 16:44:53.939595976,Camera,Electronics,West,Bank Transfer,1,968.1788600655709,0.24647218584221037,729.5497001389901,65.0,Female,Returning,1.9241323883244248,37.89088496599885
107146,1609,2024-12-13 17:54:59.019934664,Mouse,Accessories,East,Bank Transfer,1,44.10682148365973,0.08674434267660822,40.28080424650516,41.0,Female,New,2.576218123786493,19.873870077329173
107147,3705,2024-12-13 19:05:04.100273352,Tablet,Electronics,East,Bank Transfer,6,533.4366855620381,0.2523692518918613,2392.8820097704347,58.0,Male,New,1.0052295025187505,38.681432505658314
107148,1728,2024-12-13 20:15:09.180612040,Mouse,Accessories,North,Cash,5,45.25513044805589,0.14765158034237355,192.86569459400084,,Female,Returning,2.8641475899854454,16.095376114899956
107149,3277,2024-12-13 21:25:14.260950732,Monitor,Electronics,East,Online,7,325.18861425293954,0.1774772845066078,1872.3251543000272,19.0,Female,New,1.3330157446210196,40.84263813839794
107150,1825,2024-12-13 22:35:19.341289420,Monitor,Electronics,North,,7,295.55443668112184,0.030411172888588765,2005.9639572645594,59.0,Female,Returning,4.72787224956782,47.000078536759034
107151,2376,2024-12-13 23:45:24.421628108,Smartwatch,Wearables,South,Bank Transfer,3,258.7565114558321,0.11378669129994964,687.9403924948663,43.0,Female,Returning,4.8062889326289415,7.620942543586082
107152,1889,2024-12-14 00:55:29.501966800,Headphones,Accessories,West,Online,5,120.15721919350094,0.29126827030139757,425.79616897392015,35.0,Male,New,3.216412853234852,36.840858811867264
107153,3044,2024-12-14 02:05:34.582305488,Laptop,Electronics,East,Cash,2,1216.676386896916,0.2777671403787224,1757.4473322844872,35.0,Female,Returning,2.748366526983317,9.361531631259348
107154,2342,2024-12-14 03:15:39.662644176,Mouse,Accessories,South,Cash,3,44.74839836785929,0.2982603993897541,94.20516959582926,36.0,Male,New,2.902547331442358,12.527473264802623
107155,3884,2024-12-14 04:25:44.742982868,Smartwatch,Wearables,South,Bank Transfer,1,235.06438872167837,0.15306469176269522,199.0843305176083,54.0,Female,New,2.3872910286412856,38.392273549448134
107156,2297,2024-12-14 05:35:49.823321556,Keyboard,Accessories,North,Card,1,59.77499068582032,0.2454822714561187,45.10129019599681,50.0,Male,New,2.747749877192276,10.992190925260033
107157,1117,2024-12-14 06:45:54.903660244,Tablet,Electronics,North,Online,4,529.347020024515,0.1365147133247459,1828.3334533462391,49.0,Male,New,3.0049285872391227,25.01117985723147
107158,3866,2024-12-14 07:55:59.983998936,Headphones,Accessories,East,Card,2,108.51649256048817,0.28242038847913514,155.73844515032383,42.0,Male,Returning,4.84951238471761,15.812480372905476
107159,3416,2024-12-14 09:06:05.064337624,Smartwatch,Wearables,North,Bank Transfer,2,224.06743122184503,0.2957971501776158,315.5778472376087,44.0,Female,New,2.6012949314009206,29.59071973119521
107160,2118,2024-12-14 10:16:10.144676312,Mouse,Accessories,South,Bank Transfer,4,45.90971449723181,0.2633378597155899,135.27979416550798,38.0,Male,New,4.008255424759298,44.03423351113497
107161,1168,2024-12-14 11:26:15.225015004,Keyboard,Accessories,north,Cash,5,65.10228038569855,0.1863489793645813,264.85268440758415,40.0,Male,Returning,3.9290594326785557,36.691337475374354
107162,2739,2024-12-14 12:36:20.305353692,Camera,Electronics,West,Cash,4,820.0172950835138,0.2966861807352438,2306.9179826733625,28.0,Female,VIP,4.836692949888839,20.619116120050904
107163,2365,2024-12-14 13:46:25.385692380,Printer,Office,South,Online,6,199.60489626305235,0.29512281575409843,844.1816234375739,38.0,Female,Returning,1.2025855228626159,9.756123523473601
107164,3709,2024-12-14 14:56:30.466031068,Tablet,Electronics,East,Bank Transfer,2,486.8530310108634,0.14252372014325743,834.929851736349,60.0,Male,Returning,1.3479712262232892,46.142607066314895
