transaction_id,customer_id,order_date,product,category,region,payment_method,quantity,unit_price,discount,revenue,customer_age,customer_gender,customer_type,rating,shipping_cost,year,month,month_name,day_of_week,quarter,year_week,gross_revenue,discount_amount,estimated_profit,discount_group
105511,3551,2024-09-25 04:06:32.666177744,Tablet,Electronics,South,Cash,5.0,502.4671641119661,0.2796429063776423,1809.778929901821,31.0,Male,Returning,3.2737504979366494,23.842986861498936,2024,9,September,Wednesday,3,39,2512.3358205598306,702.5568906580098,723.9115719607285,20-30%
105512,1203,2024-09-25 05:16:37.746516436,Tablet,Electronics,West,Online,5.0,487.014689535789,0.0811247567708063,2237.528706516942,28.0,Male,New,4.025024932405578,14.800946484440866,2024,9,September,Wednesday,3,39,2435.073447678945,197.5447411620031,895.0114826067768,5-10%
105513,1573,2024-09-25 06:26:42.826855124,Smartphone,Electronics,South,Card,7.0,864.1635846682263,0.0729518602367791,5607.848705324571,51.0,Male,New,3.0936983689940822,41.6437022287776,2024,9,September,Wednesday,3,39,6049.145092677584,441.2963873530133,2243.1394821298286,5-10%
105514,1192,2024-09-25 07:36:47.907193812,Laptop,Electronics,West,Online,5.0,1280.168122075259,0.0075969431877112,6352.213787905671,25.0,Female,New,3.970240160167714,28.93726773964473,2024,9,September,Wednesday,3,39,6400.8406103762945,48.62682247062339,2540.8855151622683,0-5%
105515,3053,2024-09-25 08:46:52.987532504,Smartwatch,Wearables,North,Online,6.0,283.79956226643407,0.1507704552630447,1446.0658383604257,56.0,Male,New,1.694963654398475,29.068021324260013,2024,9,September,Wednesday,3,39,1702.7973735986043,256.73153523817837,578.4263353441703,10-20%
105516,2914,2024-09-25 09:56:58.067871192,Camera,Electronics,East,Bank Transfer,7.0,1007.3277063209476,0.2583359681346921,5229.691096557387,32.0,Female,Returning,4.680726774772216,31.70211151150752,2024,9,September,Wednesday,3,39,7051.293944246633,1821.6028476892457,2091.876438622955,20-30%
105517,2717,2024-09-25 11:07:03.148209880,Camera,Electronics,South,Bank Transfer,5.0,915.6618346637066,0.0472520286204445,4361.974777227641,21.0,Female,Returning,2.739907574742823,5.89328641363407,2024,9,September,Wednesday,3,39,4578.309173318533,216.33439609089092,1744.7899108910567,0-5%
105518,1311,2024-09-25 12:17:08.228548572,Smartwatch,Wearables,North,Card,1.0,286.0355441106201,0.1780141438027632,235.1171716286106,18.0,Male,New,2.530389440136972,9.133935136256058,2024,9,September,Wednesday,3,39,286.0355441106201,50.918372482009545,94.04686865144424,10-20%
105519,3597,2024-09-25 13:27:13.308887260,Keyboard,Accessories,East,Card,6.0,62.6544689925038,0.2161097806002782,294.6853526694412,52.0,Male,New,3.979722956379692,5.889727213836958,2024,9,September,Wednesday,3,39,375.9268139550228,81.24146128558158,117.87414106777649,20-30%
105520,3104,2024-09-25 14:37:18.389225948,Laptop,Electronics,North,Card,4.0,1022.5771260943234,0.1103060274576652,3639.12282218313,23.0,Female,New,3.3470545052955587,26.910460636754937,2024,9,September,Wednesday,3,39,4090.3085043772935,451.18568219416323,1455.6491288732523,10-20%
105521,1443,2024-09-25 15:47:23.469564640,Camera,Electronics,West,Bank Transfer,3.0,794.1148692282221,0.2108833665495509,1879.9477565349548,68.0,Female,Returning,1.968851224788167,23.08816196086065,2024,9,September,Wednesday,3,39,2382.3446076846662,502.3968511497115,751.9791026139819,20-30%
105522,2261,2024-09-25 16:57:28.549903328,Mouse,Accessories,North,Bank Transfer,1.0,38.26134197498704,0.251194992339696,28.65028447067368,19.0,Male,Returning,2.0841968226430714,48.402326936608695,2024,9,September,Wednesday,3,39,38.26134197498704,9.611057504313358,11.460113788269473,20-30%
105523,1870,2024-09-25 18:07:33.630242016,Monitor,Electronics,East,Online,6.0,322.9733428497513,0.0031529183200461,1931.7302056811625,64.0,Female,Returning,3.5492681932793344,37.23724049239909,2024,9,September,Wednesday,3,39,1937.8400570985077,6.109851417345066,772.6920822724651,0-5%
105524,1585,2024-09-25 19:17:38.710580708,Smartwatch,Wearables,South,Online,7.0,241.23001297695205,0.2205684228549385,1316.1560262854457,36.0,Male,New,2.5627913005341774,38.34040388472183,2024,9,September,Wednesday,3,39,1688.6100908386643,372.4540645532186,526.4624105141783,20-30%
105525,2595,2024-09-25 20:27:43.790919396,Keyboard,Accessories,East,Online,2.0,75.89264132216842,0.1799517199552851,124.47125996858932,48.0,Female,VIP,2.6468865676120314,17.73805262690154,2024,9,September,Wednesday,3,39,151.78528264433683,27.3140226757475,49.78850398743573,10-20%
105526,3800,2024-09-25 21:37:48.871258084,Mouse,Accessories,South,Card,3.0,42.91340965194195,0.2534508590833418,96.11090732838566,36.0,Male,New,3.70012658559476,33.91747876257257,2024,9,September,Wednesday,3,39,128.74022895582584,32.62932162744018,38.44436293135427,20-30%
105527,2538,2024-09-25 22:47:53.951596772,Monitor,Electronics,South,Cash,4.0,326.4914820805234,0.0415817215695455,1251.6616167112911,40.0,Male,Returning,3.4714843344039914,10.85200130214416,2024,9,September,Wednesday,3,39,1305.9659283220935,54.304311610802316,500.66464668451647,0-5%
105528,1360,2024-09-25 23:57:59.031935464,Monitor,Electronics,West,Bank Transfer,4.0,271.85450809795725,0.2421301041076978,824.1213910002075,26.0,Female,New,1.674655174464963,26.5446266771848,2024,9,September,Wednesday,3,39,1087.418032391829,263.29664139162145,329.648556400083,20-30%
105529,2724,2024-09-26 01:08:04.112274152,Smartphone,Electronics,North,Card,7.0,803.8480448152283,0.0423540793481154,5388.612606589077,36.0,Male,Returning,4.525230785028363,37.35334077768648,2024,9,September,Thursday,3,39,5626.9363137065975,238.3237071175212,2155.4450426356307,0-5%
105530,3867,2024-09-26 02:18:09.192612840,Laptop,Electronics,East,Bank Transfer,7.0,1276.5690438593078,0.1754645613450558,7368.034915862999,30.0,Male,New,2.3132565201817346,42.088931673520165,2024,9,September,Thursday,3,39,8935.983307015154,1567.9483911521552,2947.2139663452,10-20%
105531,3078,2024-09-26 03:28:14.272951532,Smartwatch,Wearables,East,Cash,2.0,233.81310277442947,0.081265373821659,429.624387146127,25.0,Male,Returning,3.680111518940776,40.83463875284126,2024,9,September,Thursday,3,39,467.62620554885893,38.00181840273198,171.8497548584508,5-10%
105532,2803,2024-09-26 04:38:19.353290220,Keyboard,Accessories,West,Bank Transfer,3.0,77.0985547909472,0.0720021821191843,214.6418718232905,43.0,Female,Returning,4.693655432624297,10.954406946387016,2024,9,September,Thursday,3,39,231.2956643728416,16.653792549551067,85.85674872931621,5-10%
105533,3012,2024-09-26 05:48:24.433628908,Printer,Office,West,Bank Transfer,5.0,238.43458974655476,0.1496220897747711,1013.797540770425,44.0,Male,Returning,2.7593474055099474,21.9169822750587,2024,9,September,Thursday,3,39,1192.1729487327739,178.37540796234867,405.51901630817,10-20%
105534,3156,2024-09-26 06:58:29.513967600,Smartphone,Electronics,East,Bank Transfer,3.0,708.770366660036,0.2271990054805792,1643.215332722311,55.0,Female,Returning,2.966275391905605,20.1867896398007,2024,9,September,Thursday,3,39,2126.311099980108,483.0957672577969,657.2861330889244,20-30%
105535,1844,2024-09-26 08:08:34.594306288,Tablet,Electronics,East,Online,3.0,457.6831977524428,0.1935668239967817,1107.2727443004342,59.0,Male,New,3.700250410492392,29.198101588574985,2024,9,September,Thursday,3,39,1373.0495932573285,265.776848956894,442.9090977201737,10-20%
105536,2626,2024-09-26 09:18:39.674644976,Mouse,Accessories,North,Cash,4.0,36.84848074909047,0.2965686586669231,103.68150495767507,26.0,Female,Returning,2.3147025756466637,20.02194199532704,2024,9,September,Thursday,3,39,147.39392299636188,43.7124180386868,41.472601983070035,20-30%
105537,3765,2024-09-26 10:28:44.754983668,Printer,Office,West,Card,2.0,244.9794526643322,0.0357182791185177,472.4584163915317,32.0,Female,Returning,2.4134664770626184,26.111204131302024,2024,9,September,Thursday,3,39,489.9589053286644,17.500488937132626,188.9833665566127,0-5%
105538,1891,2024-09-26 11:38:49.835322356,Mouse,Accessories,North,Card,3.0,36.240722468074665,0.2165277977097217,85.18079593395967,63.0,Male,New,3.3655703162121826,18.911945486705765,2024,9,September,Thursday,3,39,108.722167404224,23.54137147026431,34.07231837358387,20-30%
105539,2992,2024-09-26 12:48:54.915661044,Smartwatch,Wearables,West,Card,1.0,259.1572219213599,0.0166410760293801,254.8445668878036,51.0,Female,New,2.2563799963005438,16.947906055769366,2024,9,September,Thursday,3,39,259.1572219213599,4.312655033556282,101.93782675512145,0-5%
105540,2983,2024-09-26 13:58:59.995999736,Keyboard,Accessories,West,Cash,1.0,60.863153485104775,0.1072358072451112,54.336444089646456,42.0,Male,New,2.25240713599514,12.392143618680793,2024,9,September,Thursday,3,39,60.863153485104775,6.5267093954583135,21.734577635858585,10-20%
105541,1960,2024-09-26 15:09:05.076338424,Keyboard,Accessories,North,Bank Transfer,7.0,71.10261248938778,0.1030504637638105,446.4281870827651,18.0,Female,New,4.2052297308193785,21.26597702745465,2024,9,September,Thursday,3,39,497.7182874257145,51.29010034294941,178.57127483310603,10-20%
105542,2469,2024-09-26 16:19:10.156677112,Monitor,Electronics,South,Card,2.0,267.71268920876975,0.0768640160646255,494.2704335294456,28.0,Male,Returning,1.13479294903073,16.332959694482263,2024,9,September,Thursday,3,39,535.4253784175395,41.154944888093944,197.70817341177826,5-10%
105543,3941,2024-09-26 17:29:15.237015800,Printer,Office,South,Cash,5.0,224.98271784266444,0.1597208018179146,945.241488768302,32.0,Male,Returning,1.1029810858691218,18.599321154099076,2024,9,September,Thursday,3,39,1124.9135892133222,179.67210044502002,378.09659550732084,10-20%
105544,2462,2024-09-26 18:39:20.317354492,Keyboard,Accessories,South,Online,6.0,67.22371019624067,0.0730900006267323,373.861975055197,43.0,Female,New,2.1787409792286367,20.265950147562656,2024,9,September,Thursday,3,39,403.342261177444,29.480286122247005,149.5447900220788,5-10%
105545,1732,2024-09-26 19:49:25.397693180,Camera,Electronics,West,Cash,3.0,928.5343371032288,0.1102716127472577,2478.43007477895,64.0,Male,Returning,3.759495577681923,9.316398749214894,2024,9,September,Thursday,3,39,2785.6030113096867,307.1729365307367,991.37202991158,10-20%
105546,1606,2024-09-26 20:59:30.478031868,Mouse,Accessories,North,Online,6.0,38.73331866826464,0.2578486641416875,172.47590515126993,55.0,Male,New,2.2225936428935595,11.496165072169315,2024,9,September,Thursday,3,39,232.3999120095878,59.92400685831793,68.99036206050798,20-30%
105547,3505,2024-09-26 22:09:35.558370560,Monitor,Electronics,South,Cash,3.0,331.8865690060528,0.0971150073436201,898.9662072593434,50.0,Male,New,3.516854173622713,14.127523801037524,2024,9,September,Thursday,3,39,995.6597070181584,96.6934997588151,359.58648290373736,5-10%
105548,1615,2024-09-26 23:19:40.638709248,Smartwatch,Wearables,East,Online,4.0,269.27332974933125,0.2957878058844911,758.502249438262,66.0,Female,New,2.145091073572829,30.59014301818244,2024,9,September,Thursday,3,39,1077.093318997325,318.59106955906304,303.4008997753048,20-30%
105549,3746,2024-09-27 00:29:45.719047936,Keyboard,Accessories,South,Card,3.0,77.23874639718964,0.0828130477955249,212.52711120039828,52.0,Female,VIP,1.1226283746332486,24.11443562259871,2024,9,September,Friday,3,39,231.71623919156895,19.18912799117068,85.01084448015932,5-10%
105550,3005,2024-09-27 01:39:50.799386628,Headphones,Accessories,North,Cash,6.0,109.99387983487112,0.2709011585926055,481.17846209705215,63.0,Male,VIP,3.909360235606573,5.786408118364057,2024,9,September,Friday,3,39,659.9632790092268,178.78481691217448,192.47138483882088,20-30%
105551,2720,2024-09-27 02:49:55.879725316,Smartwatch,Wearables,West,Online,5.0,223.6611991255416,0.1293826861346388,973.6165619929236,44.0,Male,Returning,3.1731997730039194,48.58638891161211,2024,9,September,Friday,3,39,1118.305995627708,144.68943363478448,389.4466247971695,10-20%
105552,1674,2024-09-27 04:00:00.960064004,Printer,Office,North,Bank Transfer,3.0,223.78408811280764,0.2722585274807358,488.5708854287861,69.0,Male,New,3.5769445694245268,21.71510301771309,2024,9,September,Friday,3,39,671.3522643384229,182.78137890963671,195.42835417151446,20-30%
105553,2271,2024-09-27 05:10:06.040402696,Camera,Electronics,West,Card,3.0,1000.6649673040577,0.1280378683419293,2617.625873898,29.0,Female,New,1.7091429056355212,25.48332721088543,2024,9,September,Friday,3,39,3001.994901912173,384.36902801417375,1047.0503495592,10-20%
105554,3591,2024-09-27 06:20:11.120741384,Laptop,Electronics,North,Card,7.0,1059.8246243387491,0.2311081453067376,5704.2336474018775,37.0,Male,New,3.469799800968788,15.144880543071176,2024,9,September,Friday,3,39,7418.772370371244,1714.5387229693674,2281.6934589607513,20-30%
105555,2588,2024-09-27 07:30:16.201080072,Tablet,Electronics,North,Online,4.0,460.0832272413718,0.1199992812771771,1619.494282578892,29.0,Female,New,4.23638848686833,22.449960581511476,2024,9,September,Friday,3,39,1840.3329089654871,220.83862638659505,647.7977130315568,10-20%
105556,3905,2024-09-27 08:40:21.281418764,Headphones,Accessories,East,Online,1.0,128.85593586207708,0.1862711009967083,104.85379881908676,54.0,Female,New,1.5615560525769032,23.35715695772107,2024,9,September,Friday,3,39,128.85593586207708,24.002137042990324,41.94151952763471,10-20%
105557,2612,2024-09-27 09:50:26.361757452,Monitor,Electronics,South,Cash,1.0,296.8824879994028,0.0154464481913965,292.2967080295871,23.0,Male,Returning,2.1320644010097856,22.864803006714595,2024,9,September,Friday,3,39,296.8824879994028,4.585779969815669,116.91868321183483,0-5%
105558,1897,2024-09-27 11:00:31.442096140,Mouse,Accessories,South,Online,7.0,41.24155964462364,0.1797000287384002,236.8131513388783,37.0,Male,Returning,4.166964945791367,8.153883677702684,2024,9,September,Friday,3,39,288.6909175123655,51.87776617348721,94.72526053555133,10-20%
105559,2463,2024-09-27 12:10:36.522434828,Printer,Office,North,Online,5.0,226.055791998605,0.0947849231030279,1023.1455556851156,40.0,Female,Returning,3.5750940856697992,44.1082317809902,2024,9,September,Friday,3,39,1130.278959993025,107.13340430790922,409.25822227404626,5-10%
105560,1278,2024-09-27 13:20:41.602773520,Printer,Office,South,Bank Transfer,2.0,214.21542742807216,0.2988861826481568,300.3787921195048,32.0,Female,Returning,1.7529101950345312,6.146166234088928,2024,9,September,Friday,3,39,428.4308548561443,128.0520627366395,120.15151684780193,20-30%
105561,1552,2024-09-27 14:30:46.683112208,Laptop,Electronics,East,Card,2.0,1274.052830507905,0.2431866290347714,1928.4404348889568,45.0,Male,Returning,2.087487670395405,34.82981501967872,2024,9,September,Friday,3,39,2548.10566101581,619.6652261268526,771.3761739555828,20-30%
105562,2637,2024-09-27 15:40:51.763450896,Headphones,Accessories,North,Online,4.0,132.68168915599435,0.0238721457631278,518.0571701294577,51.0,Female,VIP,4.620941847942076,13.385242346983578,2024,9,September,Friday,3,39,530.7267566239774,12.669586494519642,207.2228680517831,0-5%
105563,3159,2024-09-27 16:50:56.843789588,Mouse,Accessories,South,Online,6.0,44.89308458884205,0.0594808532053987,253.33683368685348,25.0,Male,Returning,2.5113488236318062,48.24476387511009,2024,9,September,Friday,3,39,269.3585075330523,16.021673846198766,101.3347334747414,5-10%
105564,3433,2024-09-27 18:01:01.924128276,Tablet,Electronics,South,Bank Transfer,6.0,431.9617398009516,0.1848221854118844,2112.75376221972,37.0,Female,Returning,1.3715417738341964,17.494486722331096,2024,9,September,Friday,3,39,2591.7704388057095,479.0166765859898,845.101504887888,10-20%
105565,1761,2024-09-27 19:11:07.004466964,Smartphone,Electronics,West,Online,3.0,812.8654706315662,0.0901283899737672,2218.809643494824,23.0,Female,New,3.653331926596913,19.54207082010988,2024,9,September,Friday,3,39,2438.5964118946986,219.7867683998748,887.5238573979295,5-10%
105566,3742,2024-09-27 20:21:12.084805656,Smartphone,Electronics,South,Bank Transfer,4.0,689.6891709053253,0.0638710371287689,2582.552033052485,43.0,Female,Returning,2.606355894394687,29.403336225383462,2024,9,September,Friday,3,39,2758.7566836213014,176.2046505688155,1033.0208132209941,5-10%
105567,2450,2024-09-27 21:31:17.165144344,Printer,Office,South,Card,6.0,246.46138729544109,0.1067082951010933,1320.9714770933658,66.0,Male,Returning,3.925638317301222,30.998602743468584,2024,9,September,Friday,3,39,1478.7683237726465,157.79684667928063,528.3885908373463,10-20%
105568,1405,2024-09-27 22:41:22.245483032,Headphones,Accessories,West,Card,1.0,117.45356906584152,0.0318618249212242,113.71128401189276,35.0,Male,New,1.4509062693684402,29.56407351206212,2024,9,September,Friday,3,39,117.45356906584152,3.742285053948757,45.484513604757105,0-5%
105569,2359,2024-09-27 23:51:27.325821724,Laptop,Electronics,North,Bank Transfer,7.0,1344.1891476008009,0.1663417094672119,7844.160988591265,31.0,Male,New,2.229626607738427,12.41093867420311,2024,9,September,Friday,3,39,9409.324033205607,1565.1630446143415,3137.6643954365063,10-20%
105570,2233,2024-09-28 01:01:32.406160412,Printer,Office,North,Bank Transfer,5.0,199.38710505015536,0.0849021913480743,912.2935145242424,37.0,Female,New,2.5708909710894137,23.05231570678762,2024,9,September,Saturday,3,39,996.9355252507768,84.6420107265344,364.91740580969696,5-10%
105571,1022,2024-09-28 02:11:37.486499100,Smartphone,Electronics,East,Card,2.0,718.969097684766,0.2601029652833803,1063.926206859684,59.0,Male,New,3.298675568536688,15.439009740077918,2024,9,September,Saturday,3,39,1437.938195369532,374.01198850984787,425.57048274387364,20-30%
105572,1678,2024-09-28 03:21:42.566837788,Printer,Office,West,Card,7.0,246.9493934341276,0.009825782803246,1711.6604563159533,62.0,Male,New,1.7400699038572225,8.543959591645878,2024,9,September,Saturday,3,39,1728.645754038893,16.985297722939567,684.6641825263814,0-5%
105573,3659,2024-09-28 04:31:47.647176480,Smartphone,Electronics,North,Bank Transfer,3.0,905.2101399305908,0.1052825754245156,2429.721855294936,66.0,Male,New,2.287480151126305,16.090733950035016,2024,9,September,Saturday,3,39,2715.6304197917725,285.9085644968363,971.8887421179745,10-20%
105574,3029,2024-09-28 05:41:52.727515168,Headphones,Accessories,South,Cash,7.0,129.6044268238671,0.1648801194405544,757.646634143863,18.0,Female,New,4.063407058688574,32.90402243934819,2024,9,September,Saturday,3,39,907.2309877670697,149.5843536232066,303.0586536575452,10-20%
105575,2232,2024-09-28 06:51:57.807853856,Headphones,Accessories,South,Card,2.0,109.99291342129108,0.0705491138497932,204.466021699324,40.0,Male,Returning,1.7549828388051942,22.34846857624839,2024,9,September,Saturday,3,39,219.98582684258216,15.519805143258223,81.7864086797296,5-10%
105576,3056,2024-09-28 08:02:02.888192548,Laptop,Electronics,South,Card,1.0,1081.9147413979576,0.0172056951427233,1063.299646187046,57.0,Female,New,2.52001344214959,45.65679344868933,2024,9,September,Saturday,3,39,1081.9147413979576,18.615095210911573,425.3198584748184,0-5%
105577,3750,2024-09-28 09:12:07.968531236,Monitor,Electronics,East,Bank Transfer,3.0,322.32117655351897,0.0217367196541023,945.944914500584,33.0,Male,Returning,2.5661215379207656,32.97086484429673,2024,9,September,Saturday,3,39,966.9635296605569,21.01861515997276,378.3779658002336,0-5%
105578,2809,2024-09-28 10:22:13.048869924,Monitor,Electronics,North,Bank Transfer,1.0,312.1297244884781,0.0477969859758933,297.21086442444283,62.0,Male,VIP,1.8311015087169,21.59627739405127,2024,9,September,Saturday,3,39,312.1297244884781,14.918860064035226,118.88434576977714,0-5%
105579,1529,2024-09-28 11:32:18.129208616,Printer,Office,West,Bank Transfer,2.0,244.5570594422552,0.0815672765828905,449.2184122688608,56.0,Male,New,4.490492106156617,48.104478478423445,2024,9,September,Saturday,3,39,489.1141188845104,39.895706615649644,179.68736490754432,5-10%
105580,3038,2024-09-28 12:42:23.209547304,Printer,Office,North,Cash,2.0,205.2695536118858,0.2117203810913842,323.61961098943806,36.0,Female,New,3.0595776571349385,44.29937123377185,2024,9,September,Saturday,3,39,410.5391072237716,86.91949623433356,129.44784439577523,20-30%
105581,3650,2024-09-28 13:52:28.289885992,Printer,Office,West,Bank Transfer,1.0,206.49357125718527,0.1423934823157949,177.09023257004992,25.0,Female,Returning,2.544240561896732,24.47395562925741,2024,9,September,Saturday,3,39,206.49357125718527,29.403338687135346,70.83609302801997,10-20%
105582,2677,2024-09-28 15:02:33.370224684,Laptop,Electronics,West,Cash,3.0,1283.3908030236953,0.0098773877618313,3812.1427632367854,41.0,Female,VIP,4.112244863488661,40.36978049282445,2024,9,September,Saturday,3,39,3850.172409071086,38.02964583429928,1524.8571052947143,0-5%
105583,1657,2024-09-28 16:12:38.450563372,Smartwatch,Wearables,North,Bank Transfer,1.0,232.5901455838135,0.046509968799081,221.77238516973665,61.0,Male,Returning,1.1469735460545314,35.16948605320852,2024,9,September,Saturday,3,39,232.5901455838135,10.817760414076874,88.70895406789467,0-5%
105584,1166,2024-09-28 17:22:43.530902060,Printer,Office,South,Bank Transfer,3.0,217.51689730575035,0.1103775146483494,580.5237683613641,33.0,Female,Returning,4.992875756143874,26.553770703149585,2024,9,September,Saturday,3,39,652.550691917251,72.02692355588691,232.20950734454564,10-20%
105585,1849,2024-09-28 18:32:48.611240752,Monitor,Electronics,South,Cash,4.0,301.8127928748116,0.1259319757207273,1055.2196462811837,30.0,Female,VIP,4.843855004857459,31.97857954197316,2024,9,September,Saturday,3,39,1207.2511714992463,152.03152521806268,422.08785851247353,10-20%
105586,1496,2024-09-28 19:42:53.691579440,Monitor,Electronics,West,Online,4.0,315.2266070579004,0.0189437819094031,1237.0200918470175,67.0,Female,VIP,1.3504273312946031,30.458294187731145,2024,9,September,Saturday,3,39,1260.9064282316017,23.886336384583895,494.808036738807,0-5%
105587,1590,2024-09-28 20:52:58.771918128,Mouse,Accessories,South,Card,3.0,38.132602092993885,0.0363177581441521,110.24313441832004,47.0,Male,Returning,4.552589188247985,15.422959724252513,2024,9,September,Saturday,3,39,114.39780627898165,4.15467186066162,44.09725376732802,0-5%
105588,1429,2024-09-28 22:03:03.852256816,Headphones,Accessories,East,Bank Transfer,1.0,132.900131269197,0.078657476044893,122.446542377527,30.0,Male,New,2.242726215248625,14.02927857862812,2024,9,September,Saturday,3,39,132.900131269197,10.453588891669998,48.9786169510108,5-10%
105589,3822,2024-09-28 23:13:08.932595508,Smartwatch,Wearables,East,Online,,242.6746770110404,0.2509963804707907,1272.3494801454574,38.0,Male,Returning,1.4180945432625998,34.15965539154841,2024,9,September,Saturday,3,39,,,508.939792058183,20-30%
105590,1163,2024-09-29 00:23:14.012934196,Smartphone,Electronics,West,Cash,7.0,689.9295912883325,0.0627597150327247,4526.408647225027,36.0,Male,New,3.280715519731333,21.114090699338625,2024,9,September,Sunday,3,39,4829.5071390183275,303.0984917932998,1810.5634588900111,5-10%
105591,3414,2024-09-29 01:33:19.093272884,Monitor,Electronics,South,Bank Transfer,3.0,261.0301883873833,0.0680383960279424,729.8103391639023,44.0,Male,Returning,4.474082464170181,7.121784929535,2024,9,September,Sunday,3,39,783.0905651621499,53.28022599824759,291.9241356655609,5-10%
105592,2263,2024-09-29 02:43:24.173611576,Tablet,Electronics,West,Cash,2.0,570.7360049466648,0.1483574540796118,972.1261286024176,55.0,Male,New,1.6386810846593218,39.101754036907046,2024,9,September,Sunday,3,39,1141.4720098933296,169.34588129091182,388.85045144096705,10-20%
105593,1072,2024-09-29 03:53:29.253950264,Tablet,Electronics,East,Cash,7.0,518.306419019986,0.2674408650019455,2657.830713868541,61.0,Female,Returning,4.880803391571355,17.6184835126489,2024,9,September,Sunday,3,39,3628.144933139902,970.3142192713613,1063.1322855474164,20-30%
105594,1655,2024-09-29 05:03:34.334288952,Monitor,Electronics,East,Cash,1.0,299.18352345197803,0.1584562580891354,251.7760218438545,55.0,Male,New,2.1653796165351054,43.88688179192794,2024,9,September,Sunday,3,39,299.18352345197803,47.407501608123525,100.7104087375418,10-20%
105595,1269,2024-09-29 06:13:39.414627644,Tablet,Electronics,East,Online,6.0,555.4520939394603,0.0238073959231939,3253.3693561360587,68.0,Female,Returning,3.278092588951885,7.756466371882043,2024,9,September,Sunday,3,39,3332.712563636762,79.34320750070293,1301.3477424544235,0-5%
105596,2777,2024-09-29 07:23:44.494966332,Keyboard,Accessories,North,Cash,3.0,74.55457848952429,0.0559317435882996,211.15383276634336,40.0,Female,New,3.6611855760852072,29.43534966584496,2024,9,September,Sunday,3,39,223.66373546857287,12.509902702229489,84.46153310653735,5-10%
105597,3463,2024-09-29 08:33:49.575305020,Smartwatch,Wearables,East,Card,2.0,226.104410012222,0.2567401937074974,336.1086399751294,33.0,Female,New,2.4028432100168424,13.536244224259049,2024,9,September,Sunday,3,39,452.208820024444,116.10018004931457,134.44345599005177,20-30%
105598,2269,2024-09-29 09:43:54.655643712,Headphones,Accessories,South,Bank Transfer,5.0,102.26252296170738,0.2630273542386733,376.8234105465895,63.0,Male,Returning,4.511746763695884,24.197229303309545,2024,9,September,Sunday,3,39,511.31261480853686,134.48920426194732,150.72936421863582,20-30%
105599,2016,2024-09-29 10:53:59.735982400,Monitor,Electronics,North,Bank Transfer,2.0,343.39172725125053,0.2386360439000505,522.8921679040138,41.0,Male,New,5.0,21.833678396862524,2024,9,September,Sunday,3,39,686.7834545025011,163.89128659848717,209.15686716160553,20-30%
105600,3723,2024-09-29 12:04:04.816321088,Monitor,Electronics,East,Card,6.0,311.62944396928043,0.162550485389068,1565.8435595432911,61.0,Female,Returning,2.633590644589193,25.88952837077376,2024,9,September,Sunday,3,39,1869.7766638156827,303.9331042723914,626.3374238173164,10-20%
105601,2084,2024-09-29 13:14:09.896659780,Smartphone,Electronics,South,Bank Transfer,3.0,794.4978162678218,0.1317452433999041,2069.479524248776,67.0,Male,VIP,1.5805822481084828,31.78517684836346,2024,9,September,Sunday,3,39,2383.4934488034655,314.0139245546894,827.7918096995105,10-20%
105602,1006,2024-09-29 14:24:14.976998468,Smartwatch,Wearables,East,Card,1.0,283.3492107026725,0.0804669023746319,260.54897742713155,33.0,Female,New,4.5381556595704735,25.74730736162741,2024,9,September,Sunday,3,39,283.3492107026725,22.800233275540954,104.21959097085262,5-10%
105603,1982,2024-09-29 15:34:20.057337156,Printer,Office,South,Online,1.0,211.3677051374748,0.1643382645272657,176.63190329807136,66.0,Male,Returning,3.1037763140942785,34.41823753098066,2024,9,September,Sunday,3,39,211.3677051374748,34.73580183940343,70.65276131922855,10-20%
105604,3618,2024-09-29 16:44:25.137675844,Printer,Office,South,Cash,4.0,234.68847272181884,0.2048462035959233,746.4537202281153,33.0,Male,New,3.9606273394029503,14.757666854796758,2024,9,September,Sunday,3,39,938.7538908872754,192.30017065915996,298.5814880912462,20-30%
105605,1407,2024-09-29 17:54:30.218014536,Camera,Electronics,East,Online,6.0,945.9308546054382,0.1797762944014953,4655.249464826597,28.0,Male,New,2.4328791883433265,25.48083174270061,2024,9,September,Sunday,3,39,5675.585127632629,1020.3356628060319,1862.099785930639,10-20%
105606,2954,2024-09-29 19:04:35.298353224,Mouse,Accessories,East,Card,3.0,42.12425735604018,0.0676671070736386,117.8214921693945,43.0,Male,Returning,1.453298549206432,7.807147428803844,2024,9,September,Sunday,3,39,126.37277206812055,8.551279898726039,47.12859686775781,5-10%
105607,3074,2024-09-29 20:14:40.378691912,Keyboard,Accessories,North,Cash,2.0,73.71978656608975,0.2709313653985212,107.49356826970298,33.0,Female,New,4.437122365831241,28.672766078501724,2024,9,September,Sunday,3,39,147.4395731321795,39.946004862476514,42.997427307881196,20-30%
105608,1986,2024-09-29 21:24:45.459030604,Laptop,Electronics,East,Online,2.0,1023.75383893194,0.1171301584666989,1807.6827790939008,58.0,Male,New,2.9322668186250733,23.917462683966768,2024,9,September,Sunday,3,39,2047.50767786388,239.82489876997894,723.0731116375604,10-20%
105609,1390,2024-09-29 22:34:50.539369292,Laptop,Electronics,South,Cash,6.0,1316.748735934788,0.2654677424772186,5803.16652957869,32.0,Female,Returning,1.436256804727949,34.28968022376539,2024,9,September,Sunday,3,39,7900.492415608729,2097.3258860300366,2321.266611831476,20-30%
