student_id,gender,age,study_hours,attendance,sleep_hours,previous_score,assignments_completed,class_participation,internet_access,parental_support,final_score
6272,Female,19,7.417770777264939,90.3815850551928,7.927337759751589,72.93401120456255,63,22,Yes,Medium,74.31564756951897
6273,Male,20,6.930131211183277,64.56065675307345,9.061336079430397,77.64161858430462,70,11,Yes,Medium,52.3574287092362
6274,Male,21,8.30177757920737,81.25421046052652,5.694581060866854,50.45773950035455,73,5,Yes,Medium,68.4073449285029
6275,Female,17,1.3235458025843596,76.41622921523181,6.699449675204887,70.34121657464793,73,87,Yes,High,41.81689442949114
6276,Male,21,2.7623370242205794,79.9493268624489,6.370226698929663,55.00095791325675,41,97,Yes,Medium,38.667289080843034
6277,Female,22,7.483886118323282,97.8148076604823,7.328487253008986,67.23604569773843,82,96,Yes,Medium,65.12832579067263
6278,Female,19,0.7459216907393822,100.0,5.1738299484270165,50.02345805372977,47,6,Yes,Medium,45.07218350968199
6279,Male,18,1.2870821979191724,58.39875106321669,5.88560478745004,63.74837209029392,88,50,Yes,High,44.255758067614764
6280,Female,24,3.5233844265770164,89.80687386399508,4.969580130317638,44.3220424953021,60,13,Yes,High,38.00361062692577
6281,Female,18,4.883987577244535,76.12502672786825,5.274034551201876,62.59954114488566,51,99,Yes,Medium,49.82080815422623
6282,Male,21,7.68445014729755,90.57425416455062,6.207474647305498,40.334274004695395,75,15,Yes,Medium,48.4719493040097
6283,Male,18,4.129468170139283,89.48715691414996,9.005059135391065,91.20670563395926,98,22,Yes,Low,69.49914328253911
6284,Male,21,3.2835217038709215,94.91693768637796,7.41712057231916,67.40607480603424,40,17,No,High,42.69777564271122
6285,Female,19,5.122779875392855,81.41957898195237,7.077995048319767,65.08520324209472,99,92,Yes,Low,61.93168400450949
6286,Male,18,5.439192966588802,67.32508218053971,8.616263204834182,75.14085583173896,81,6,Yes,Medium,61.99793408382399
6287,Male,22,5.382479644340543,89.13179386451544,7.4603174574201025,45.51039768916637,78,67,Yes,High,51.85312109913677
6288,Male,22,4.1440275840973095,79.41597091372877,7.573091333676409,53.288735496500315,55,24,Yes,Low,53.50066881029451
6289,Male,17,0.5898277721637006,,6.432370641784239,72.96589722421355,88,32,No,Medium,53.03070158530085
6290,Female,21,2.664768021787336,72.28531343154046,6.235205973269101,67.421819973599,45,50,Yes,Medium,33.92738563134228
6291,Female,18,7.340542170534924,90.07602682926155,5.426647660322297,54.20524879437894,99,87,Yes,Medium,67.4222543868801
6292,Male,22,4.8741378759532,97.24043390408852,6.2786925207503295,74.72068564716902,72,22,Yes,High,70.49196578877758
6293,Female,23,3.8549557617858863,63.65576929560439,6.663371903081137,69.54096930765898,82,49,No,Medium,57.34124107930005
6294,Male,19,6.736337096747949,85.46342690974717,7.413662737020305,72.58335909048682,52,20,Yes,High,71.59293741291856
6295,Male,24,2.239766735262103,73.53135377492826,6.955889901946356,70.84607720374972,84,62,Yes,High,46.96846521833915
6296,Female,19,4.049303732573985,60.39273122169463,6.561916640958773,54.778955002242505,48,20,Yes,High,39.95866773629396
6297,Female,23,4.7755168103480745,79.7724698491561,5.905987897723901,63.86228544767949,74,26,Yes,High,36.976928456419515
6298,Male,23,3.6172449934107416,68.00234663772527,7.478952169546252,37.14415714085581,67,80,Yes,High,38.11856887792338
6299,Male,17,4.701525645803198,59.06696126639763,6.402680695559391,57.33751694494007,73,25,No,Medium,44.466213299562405
6300,Female,19,4.124612137156469,68.61911433330559,7.424555809590387,61.31985054042606,71,18,No,Low,58.03158012755692
6301,Male,19,1.70131390442825,65.66671298503375,4.704073468487756,74.401301499809,94,96,Yes,Medium,51.14004011214566
6302,Female,18,4.862955763758112,70.23975776323931,7.403705395563873,72.68226354545862,40,57,No,Medium,57.590620999594705
6303,Male,21,1.843296416974265,62.08939107655573,7.896288283355487,53.718772985546806,78,6,Yes,Low,25.740418166204012
6304,Male,20,4.831230250193444,73.25831869648543,7.743437031236498,53.386910917491214,64,94,Yes,Low,52.690893849915426
6305,Female,24,7.248271648300219,69.44101046299232,6.763935489579167,84.60461448257004,91,14,Yes,Medium,65.54465139723283
6306,Female,19,3.937953605447891,82.50736652574788,8.098381978509252,60.59137400786099,49,65,Yes,Low,49.48155964520024
6307,Female,24,2.1570337400580275,85.12246783677979,5.472449340452983,66.71374878728007,41,65,Yes,Medium,51.685200344914726
6308,Female,24,4.246024373590039,81.1217829213413,6.892952721752164,76.7787296003692,43,80,Yes,Low,49.46634657667519
6309,Female,24,2.8360577838429375,75.17466650551789,6.767925038607161,63.80747497941529,64,97,Yes,Low,51.78950632384423
6310,Female,19,5.689018005262939,74.85086885169223,8.243679626849303,62.72510116747216,55,46,Yes,Medium,50.117537425259165
6311,Female,20,4.204022504954293,67.95510015106362,4.575408195370542,60.27002176335662,79,45,Yes,Medium,58.39718958130607
6312,Male,19,7.919526503329147,68.24406408708076,5.730244338487241,57.363905007774065,83,88,No,Low,54.16989296795798
6313,Male,18,6.825979191354676,86.44324641694483,9.096700970356618,67.14353790757015,44,74,Yes,Medium,62.23316179913691
6314,Male,18,4.193838991037195,56.883568816194426,4.083320651386046,37.66304509989281,95,43,Yes,Medium,47.15870298346056
6315,Female,20,5.931218135946182,77.03130074024469,7.977308766025001,59.583253008975426,62,8,Yes,Medium,41.06764938424284
6316,Female,22,3.7135271816743094,74.11765126126559,6.15960740436743,73.10376324285478,59,70,No,Low,47.631098844880036
6317,Female,19,4.567913770330336,85.18958521649871,7.30564312437532,71.35518484047809,42,10,No,Medium,44.76873331134298
6318,Male,22,3.7771316072993755,60.89985619893179,8.696538884631224,86.16596996488487,40,55,Yes,High,61.02707057616473
6319,Female,24,6.032911919699417,78.14976846583127,7.351848245294597,77.56126263513278,85,3,Yes,Low,47.15077677566674
6320,Female,19,7.365976553419156,82.11581209630928,8.721440052113222,71.12386559024382,90,36,No,Medium,57.107789448014316
6321,Male,21,6.097296414382287,55.14322537651206,6.409180983055839,65.42994413030797,95,89,Yes,Medium,50.92365523931093
6322,Female,19,6.343873202570712,65.10806432565916,6.567788492988511,58.152001965106,64,33,Yes,Medium,39.608642147549034
6323,Male,18,6.346066874471458,76.89852183824651,7.944210698617271,72.54902380217733,55,79,Yes,High,62.065105870191886
6324,Male,17,5.6025118446694195,84.16976289161165,6.472683447661202,69.85234296251662,80,46,Yes,Medium,46.518603371558655
6325,Female,23,2.2214276815794642,80.1899917333524,7.716815657245603,59.38576949558027,44,29,No,Medium,43.904897209842055
6326,Female,17,7.901943038833,84.72545103539768,,51.99362476589338,75,45,Yes,Low,63.27344894470954
6327,Female,17,8.10882165339685,65.04752984831214,8.042004273144867,64.20352781863608,45,79,Yes,Medium,48.580600171058535
6328,Male,17,4.032240793373263,58.93499580326368,5.105306121464102,82.34010445140652,51,69,No,Medium,41.70176018306734
6329,Male,23,3.7586041695676364,79.01406966908148,6.590343067540574,66.65311069596946,85,32,Yes,Low,61.64309009710613
6330,Male,22,5.72482330583075,63.24776114143062,7.338198980865786,65.42596262944053,62,49,Yes,Low,62.62210980424794
6331,Female,23,5.60162567036701,67.61613208742637,6.70732775244473,71.34750480348514,85,14,Yes,Medium,47.13696814379624
6332,Female,22,4.096107862493962,89.18734025791647,7.09523921606984,72.21980853466277,77,19,Yes,High,44.66392096365781
6333,Female,23,1.9999486888247917,,7.354084893123112,68.73360893272152,44,75,Yes,High,39.932010794563034
6334,Female,23,5.111402381499554,71.18226113693503,6.368118255138916,64.36879502973183,100,87,Yes,High,58.020605262256325
6335,Male,19,5.6028730763510906,69.62362194430844,6.767873343452964,57.37726935101887,41,39,Yes,Medium,40.65387288509933
6336,Male,22,5.951642296077594,85.45105868266998,5.582758326391774,80.07285086316541,42,31,Yes,High,50.64634125617735
6337,Male,19,,80.5436512277998,6.426589855711214,58.595575063122645,80,96,Yes,Low,59.34195027696711
6338,Male,21,3.957769703276181,63.42532029212771,5.167985676681021,88.58492881792353,46,11,Yes,High,42.51717233768122
6339,Female,19,6.488004079012557,54.62611520278863,7.139796034831229,67.31537908978756,65,14,Yes,High,53.37490513267426
6340,Female,17,4.631696995131836,100.0,6.76813335476974,65.79036837632967,51,58,Yes,Medium,50.85220074818389
6341,Female,20,3.5701539712705586,63.33024929618931,5.901045745541645,76.39967629759347,89,59,Yes,Medium,58.0466971627162
6342,Male,20,4.138693235908558,84.33235803960147,9.142311770594617,55.202207698744644,99,71,Yes,Low,72.93016249335852
6343,Male,18,1.0080619350500362,96.12831518805808,6.705506220343791,73.6080086147875,84,3,Yes,High,34.92747126953249
6344,Female,18,4.135516351642922,79.77117082599787,7.343863532895544,66.72887382801215,40,26,No,Medium,42.19650736836696
6345,Female,24,5.876873039749337,70.79475988239355,6.233640202185445,71.16322013426863,40,100,No,High,51.60242291617015
6346,Male,19,5.17956604427846,60.887411499651456,6.50278237511524,54.74608244182873,72,57,No,Medium,43.46771972240531
6347,Female,23,7.541328345962372,60.719873564159634,7.389296165018243,54.605443804585164,93,52,Yes,Low,55.724917797802014
6348,Male,23,3.9740501719685914,82.52033818411664,6.6012987402317345,37.51223620035253,92,77,Yes,Medium,49.628570961706544
6349,Male,20,5.474626326106632,95.4117158753998,7.003964028265922,58.141198370963494,78,38,Yes,High,49.93056874632666
6350,Male,17,6.085480352611544,73.25449083954565,7.9681895384241574,57.35440423725149,99,14,Yes,Low,51.916462531927884
6351,Female,22,9.185714016574817,71.33135445420763,6.378368584577377,54.989444980913,92,18,Yes,Medium,55.591484217539424
6352,Female,17,4.789530982235281,86.36977308973424,5.401406580114536,63.26807428529633,48,13,Yes,High,38.35023833827685
6353,Male,24,2.4116256422719533,69.76863295314304,5.168482852385904,65.96398057420573,40,70,Yes,Medium,34.12169841474276
6354,Female,17,6.1958575067105635,81.29379489154105,8.726126843664236,72.49611903845985,54,5,Yes,Medium,57.584345051218484
6355,Male,19,8.231454711936914,78.50161740102615,8.117376040690683,73.48683929362828,64,33,Yes,Medium,75.9963064392005
6356,Male,19,3.854902579546757,73.08638329706334,7.786959600625287,74.75717765566286,83,87,Yes,High,53.118941931484706
6357,Male,21,6.182163077212832,77.81354209516175,6.476736632953585,75.38449318097061,75,24,No,Medium,53.366083793717195
6358,Male,24,6.957456110457841,99.15782537579975,5.400303986814599,69.1296949363778,49,40,Yes,Low,53.909543850229085
6359,Female,17,6.534131087940307,85.25439532921148,6.661238063804623,65.82840324670686,94,88,No,High,76.20459176309393
6360,Male,23,4.751117044947156,91.11000965107175,6.887974754456746,78.93655413427925,89,49,Yes,Medium,58.21155947834012
6361,Male,23,3.1030524835737077,66.97566766895926,5.642137999903265,75.3992877471011,70,78,Yes,Medium,38.53968565702225
6362,Female,24,4.337440903972828,91.15123377129089,5.2364124243416565,42.77051236138335,90,41,Yes,High,49.031533008064045
6363,Male,17,5.417200907755261,85.66824570562783,4.923624872315282,62.40817991839624,59,66,Yes,Medium,53.81451967519634
6364,Male,19,6.316445048183458,60.00484684128759,7.788871825052613,37.94899322734443,44,99,Yes,Medium,55.15708734921993
6365,Female,19,5.167890095998079,84.4774888004532,5.553570021756383,37.65561520349145,67,65,No,High,43.41412184560326
6366,Female,21,3.7401840669188458,71.84071035846387,7.371292384859126,57.36687206869623,73,21,No,Low,41.267235159023286
6367,Female,21,5.610759312299537,59.4503558840926,6.522640175911302,63.08010621092103,78,27,Yes,High,40.08186948425395
6368,Male,18,6.220170135485641,79.55730878793143,7.707565490531364,58.637336714642466,77,95,Yes,Low,49.867254440005325
6369,Female,24,5.259220112828961,84.46851109275131,7.40298941436282,38.35865179156774,55,88,Yes,Low,36.28796233452945
6370,Female,20,2.8276257709233503,79.81929682373476,6.721675098530456,76.62643816464524,54,0,Yes,High,45.32880271121726
6371,Male,17,4.13718793056562,76.69033698185093,7.156544110251061,54.39585926259855,80,43,Yes,Low,52.785446451838006
6372,Male,24,6.395641552824934,74.03297593850002,6.867596669947945,72.3406429515673,78,22,Yes,High,47.873687211943206
6373,Male,23,1.7339643825110524,100.0,6.261583419240314,54.80843399210936,81,4,No,Low,55.61325855528325
6374,Male,17,0.31364395521768174,63.80916733765625,8.176099342549435,57.53551468236271,65,98,Yes,High,50.64434453819173
6375,Male,21,7.516165700288042,88.47506378828643,6.492311496109602,71.50526208878239,69,74,No,High,73.03578565809465
6376,Female,21,5.522830510043759,78.1850756506678,6.8957798244982245,59.76279253493214,41,14,Yes,Medium,43.19687482187785
6377,Female,18,5.713460005040213,67.74640192479562,5.301849880410993,67.55761370542845,42,68,Yes,Low,42.181253389924606
6378,Female,20,2.346366052745888,77.41921139245706,7.328853524613775,69.1598356604969,58,3,Yes,Low,43.008223098923104
6379,Male,18,5.975056126933076,61.28480834893659,6.267302083425447,43.5930513867727,95,43,Yes,High,57.35571288982409
6380,Male,23,5.050497375136729,70.85411511831775,6.427781609010517,72.16683095790133,63,73,Yes,Low,66.94594732707412
6381,Male,20,1.3313448443032057,77.43678808997274,5.992526966938669,50.93578571464444,42,72,Yes,Medium,47.65826284505708
6382,Female,22,7.348566828547715,59.38659529681044,6.851204262533981,48.33405383031419,79,32,Yes,Medium,65.1254376997318
6383,Female,17,4.817366647237458,84.0765904618567,4.592232861955608,54.10096768845976,44,59,Yes,High,56.31935724809857
6384,Male,18,3.7078320678414625,66.43486750906162,7.818828415495911,77.2173199038424,98,69,Yes,Medium,47.713264609522916
6385,Female,21,3.7440205080295645,60.57934850383737,6.953602270384926,40.99445458304827,71,45,Yes,Medium,50.476596471946934
6386,Male,18,0.4695561891352469,65.03498717005955,6.439257278557351,74.76496762161676,100,26,No,High,33.201793813646866
6387,Female,22,5.686673199262727,100.0,5.142123201050898,70.09329446856131,91,27,No,High,69.24190443322468
6388,Female,18,5.023714414491451,54.26323029757393,7.5196800237759645,66.1150061471362,70,45,Yes,High,44.68450301177921
6389,Female,17,4.1118397353338105,83.23347706523748,6.238806927645909,68.700147470675,51,33,Yes,Medium,51.689077053411594
6390,Male,22,7.056970414903344,68.98036474776856,8.567304244297977,60.648448423383336,82,28,Yes,High,46.16478787546422
6391,Female,24,1.7322819620083085,73.79846194178926,7.583582754795739,75.23431023469269,75,95,Yes,Low,51.43585537551377
6392,Female,24,3.3064550472647696,85.24717114416399,8.841586826424548,58.60158954149787,75,54,No,High,54.97647559079475
6393,Male,24,2.799983490479228,84.65782457806705,7.164364048946286,40.62710688252449,70,56,No,Medium,43.132026981336715
6394,Female,21,3.942410040456894,69.83164297005851,8.293387313394586,63.84167288981362,72,21,Yes,Medium,51.46362082762696
6395,Male,21,4.634940050514446,61.706111920400474,7.555325254357861,77.02034950302861,98,14,Yes,Medium,56.988076738629125
6396,Male,24,5.36002704762271,85.46569168440767,6.4588223053554445,72.38057999693872,46,26,Yes,Medium,52.32204648037557
6397,Male,24,3.8060530937897656,84.62852631611213,7.224652022180961,92.21602879661388,98,73,Yes,Medium,63.548371022600705
6398,Male,24,2.7452885296902125,74.58036589454174,5.9992164802492765,61.20218284649608,65,88,Yes,Medium,36.65211875598701
6399,Male,19,7.872013899540889,83.30333260570053,9.482535319569246,62.58872239707204,65,59,Yes,Medium,65.64791434656938
6400,Female,24,9.323280383577139,72.65004622829358,6.878961868353504,61.50036055364912,59,74,Yes,Medium,63.021168607213454
6401,Male,22,4.786573343764051,68.07554921958254,7.031452349822381,53.3553361015178,73,71,Yes,High,44.600943903141285
6402,Male,19,,78.0475461734529,7.4679830339602224,57.90280580291561,72,20,Yes,High,34.869146950200154
6403,Male,19,7.450908262084589,84.2283928930982,5.695665610819927,49.416722279078016,58,71,Yes,Low,52.69997386843394
6404,Male,17,1.6064857873430696,81.7110032346292,8.58564532679989,30.591821397554497,56,36,Yes,Medium,19.738419587772896
6405,Female,18,3.8304533505903446,84.10995216092007,5.769604539078339,56.29665801638677,82,23,Yes,Medium,45.58577617681743
6406,Male,21,3.1077658973073965,68.87305352053049,5.498235325166327,65.35232688639772,76,47,Yes,Medium,54.52929036010139
6407,Female,21,2.1809288990990225,96.98257349709903,6.800171184756369,74.46081268123827,45,22,Yes,High,49.96841107189924
6408,Male,18,3.939951534156461,73.8914297359365,5.464843002652499,56.36516512359658,98,87,Yes,Medium,41.250661939088616
6409,Female,21,2.7716558416520702,76.5730121822809,8.874328643429651,56.5391616296049,61,12,Yes,Medium,44.075673458178585
6410,Male,18,4.525308928297309,62.17612908938558,6.7231560763803335,80.4592950398225,77,58,Yes,High,53.808189887025236
6411,Male,22,4.554354335344928,75.67373812443259,3.134599002591484,45.032398660233774,94,4,No,Medium,42.63448165768685
6412,Female,17,3.2573365529560414,84.3868528422182,7.239938221750051,62.5509017757685,56,14,No,Low,38.93669320152698
6413,Male,24,3.7589732868122607,87.15012735231198,7.664207184224848,79.35882021526713,59,23,Yes,Medium,49.23907377419179
6414,Female,17,4.038302064192579,96.74328884624138,6.494281301931739,54.373807212692036,81,74,Yes,High,48.96290996994743
6415,Male,23,6.119692122238854,84.24281874990552,5.37292836908655,41.996965718342025,81,55,Yes,Medium,47.77196745185629
6416,Female,17,4.203141197871629,81.32295834959643,,90.60274371861061,80,80,Yes,Medium,61.308676480035395
6417,Male,18,6.149403481572195,72.64445866182817,6.421953439327787,76.98942978236026,65,7,,High,69.68459393219727
6418,Male,23,5.671625967109311,70.05911510120391,5.829313696169157,77.45553056434203,67,87,Yes,Medium,67.59428415095437
6419,Female,18,5.643061393801484,89.64298217601787,5.723409915886299,63.66035749383013,89,90,Yes,High,59.47468790801044
6420,Male,24,7.275691940691947,89.4128442208669,7.187482898724862,74.60940639938049,84,41,No,High,69.57281589710747
6421,Male,20,2.2612182405081804,65.07584758981473,8.083626160467587,27.644166573287436,47,6,Yes,Low,23.176010389144324
6422,Male,23,3.5536337873857726,86.67715064584178,7.553852605596517,58.44059004828841,82,23,Yes,Medium,37.64993008900153
6423,Male,24,8.026597600599139,85.80460429675011,4.926402569693944,79.21354640477031,46,26,Yes,Medium,76.69805324655823
6424,Male,24,3.985366998821465,64.63429337982967,7.738573605467179,44.06143124348807,46,100,Yes,Medium,40.76610312481623
6425,Male,21,0.0,84.48548165747012,7.926968814432459,59.99820235961419,68,2,Yes,Low,41.4501368689431
6426,Female,21,4.094063313704229,65.4054424862183,8.67243610101732,69.79492896151508,42,85,Yes,High,48.19106697573671
6427,Female,20,4.7698790603265,48.848484387918134,5.860134692689726,53.23584827614992,55,47,Yes,Low,49.830348910225354
6428,Female,20,0.0,76.07877103569541,6.932076832762447,65.11062787534499,52,21,Yes,Medium,54.50327699391811
6429,Male,17,7.1678712797758966,81.09377646305987,7.681029100364598,70.78527382186982,89,39,Yes,Low,54.97120465284708
6430,Female,24,3.072575072268796,76.61915034140264,6.366935562232467,69.52958740417631,57,47,Yes,Medium,52.02144448583468
6431,Male,20,,100.0,7.662291820415954,58.988853682808255,83,48,Yes,Low,51.65257279939022
6432,Male,18,4.048036909311875,82.5462147508197,6.971168408538511,52.56420740928314,52,28,Yes,Medium,43.87968752589189
6433,Male,24,1.923297161591917,79.76570183158441,5.984254220013344,70.94226298960119,70,73,No,Medium,37.95419711559178
6434,Male,19,2.35898373072916,83.15509563976909,6.086509313571344,70.08728447975629,42,16,Yes,Medium,41.982271000197706
6435,Female,18,2.629834327144906,72.70417194719883,8.499147227529829,69.35040519904145,69,6,Yes,Medium,40.093672906158844
6436,Male,23,6.671343818367276,89.15374874512247,5.804297605123994,66.71743308993358,42,42,Yes,High,65.31692754235787
6437,Female,20,4.204923623799696,82.33202335412523,5.598399658996463,70.10218122591222,65,34,Yes,High,46.75900596438674
6438,Male,21,3.4562689668965065,81.78206044670989,7.413254637678171,78.15449153645412,41,39,Yes,High,49.30880148068648
6439,Female,18,2.6307821748195375,70.51055732559674,6.963312658789007,69.64928705959244,78,66,Yes,Low,55.88673304915719
6440,Female,21,6.892300443052253,59.228036082610885,5.426054347087914,66.46592257441631,73,76,No,Medium,62.19646468043223
6441,Female,18,7.428402545047174,71.98336693107251,6.376695791092571,57.097089340224464,77,5,Yes,Medium,63.73799601306462
6442,Female,21,6.8694877974133615,81.3916062751187,6.019862226087336,85.78817150550287,52,80,Yes,High,71.1383457106375
6443,Female,22,5.4848746783083335,72.66360624306064,6.229998944503716,48.154479148242345,50,1,Yes,Medium,46.624936480212945
6444,Female,18,5.079660083741423,81.50072600480846,10.029964476167976,61.95815242752882,76,38,Yes,Low,50.740775703071435
6445,Male,23,2.068124364048197,75.21165747772434,6.636904114391165,57.36389621868838,46,32,Yes,Low,37.407614771516904
6446,Female,21,4.008361746577885,83.16695381551828,5.942498866993422,37.5934545633653,82,22,Yes,Medium,41.80791953231591
6447,Male,19,3.1322795933071266,66.27811048949623,9.42614498895958,70.3071930723584,66,32,Yes,Medium,38.38928164735596
6448,Female,23,0.8489757820305806,80.31468014262097,8.065905757830874,61.95107345058453,46,88,Yes,Medium,37.72395446202654
6449,Male,17,6.614086838330731,70.30855024378323,7.869790672702491,65.47814151814354,47,77,Yes,Medium,57.34981222261337
6450,Female,18,3.1083401072154495,59.54060469443237,6.00028684683836,62.31760738397489,75,98,Yes,Medium,34.19976258526754
6451,Female,19,6.891883814870614,76.0181505236595,8.429780029223807,76.29914986939704,81,29,Yes,High,45.66642738603933
6452,Male,17,6.263492801520024,96.43581088581657,7.979529505879406,78.22198192363835,68,8,Yes,Medium,42.5056043484233
6453,Female,18,5.613435953266838,60.49708310584821,7.176507498205618,48.48101450916228,60,93,Yes,Low,36.24871950163494
6454,Female,19,5.725768143526367,79.43270700473039,4.940436252553304,91.48007319895133,65,70,Yes,High,59.8846099857234
6455,Female,19,3.2693722358525847,87.5709247591707,6.976095997026606,61.397374176435825,100,61,Yes,High,49.51592383289493
6456,Male,23,8.215700302581329,100.0,9.075916856998454,73.81370715616502,59,71,Yes,Medium,58.45430803671235
6457,Female,22,4.586250861906098,72.08480421063975,7.264459383690449,67.70471663593071,68,70,Yes,Medium,44.22864166485215
6458,Male,19,5.103863370237407,70.41599274474825,6.548240167501764,66.58570348433139,54,90,Yes,Medium,43.31074852573352
6459,Female,22,3.2018473328667216,63.9996936487288,6.725851188293596,73.3525330347166,62,24,No,Low,47.551008827162946
6460,Female,20,2.63766947844608,91.68619601815463,6.80889723182342,84.77476086787496,54,46,Yes,Medium,49.866300235345065
6461,Male,23,5.454592017618847,67.5910280491311,6.0404629434676735,76.65585347549077,90,50,Yes,Medium,57.732902547218345
6462,Female,24,4.935026991877571,73.5528428186958,6.950506204764622,61.349808702075485,49,87,Yes,Medium,47.31529812506108
6463,Female,21,2.9212952681948456,55.812745471544936,8.73128143545466,63.73626671763695,41,27,Yes,Medium,35.834601927994065
6464,Male,23,1.6231465624491919,88.60766211214231,8.595345854693175,56.54759963206335,87,97,Yes,Medium,47.16680075010742
6465,Female,17,1.9601538253449058,91.89909936933631,6.094796907611123,75.72786954849731,91,73,Yes,Medium,54.55778620341868
6466,Male,21,6.892267434182214,88.14930076301238,8.531076861460832,73.84852818637863,69,35,Yes,Medium,69.66749078968269
6467,Male,21,3.2734923706998567,58.73609662375539,7.9133695751833,59.868239979310964,76,78,Yes,High,49.99960293958289
6468,Male,24,3.8221829086483323,85.28581248935167,7.760006245133995,84.89763888166792,66,60,Yes,Medium,69.00967504567565
6469,Female,22,7.400680517518124,57.92795538331199,7.518294257968161,81.1070120692935,56,66,Yes,High,52.88703033469531
6470,Male,24,2.2556988770271706,78.69648362477089,5.8835483454646536,92.35259165646875,42,75,Yes,Medium,43.861447133677295
6471,Male,24,3.0460103485658863,80.46093095980557,6.513306178051462,53.15259745401227,47,32,Yes,Low,36.9926256779081
6472,Female,21,2.9624663428786135,81.72219861729918,7.999502083745591,63.49714407310087,82,61,Yes,High,53.93447713779729
6473,Male,19,7.736136962332079,84.41563839164962,5.551755587350063,62.05236801567104,76,25,Yes,Medium,52.8038991139968
6474,Female,22,8.486767001164829,77.90359675728874,5.751069873524949,100.0,88,63,No,High,82.34330297480443
6475,Female,21,6.003126450804341,54.45084584725737,7.367436909719087,65.14763877944942,43,54,Yes,High,39.110613420768324
6476,Female,22,6.06676944830848,84.42145210559438,6.052560807209076,83.9775798644888,63,5,Yes,High,49.378092767029386
6477,Female,20,3.3392899942945378,79.17129769353298,7.9886732244409195,80.52151417713775,68,66,Yes,Medium,53.6524155133317
6478,Male,22,8.394656973808566,67.1685625035452,6.094938452492146,63.74083856306066,47,90,Yes,Medium,74.04442900503459
6479,Male,18,5.035392508717324,59.16723094636069,7.293256173835776,65.83266236365264,73,13,Yes,High,52.17871930966794
6480,Male,19,6.20622052889948,96.4802662310923,7.393685877580878,72.84174715318844,87,48,Yes,Medium,66.09058849482037
6481,Male,17,4.2889501224580915,92.77560645948819,6.421486386523028,83.8676485338369,48,49,No,Medium,49.084106415230586
6482,Male,18,3.963934825344779,86.47148888768946,6.712424044414488,62.41991697136146,97,74,Yes,Medium,50.06693823730248
6483,Female,18,7.826084519192235,69.88440106518357,6.183986223952054,57.37129565643929,56,16,Yes,Medium,55.44609189738691
6484,Male,24,5.579447359476614,47.79605337346179,6.977674353217316,78.98426600167713,49,54,No,High,37.49618379511073
6485,Male,24,7.402750922140763,87.17615010522282,5.845975311894488,47.79697023126768,63,59,No,Medium,51.92724509392556
6486,Male,18,5.010656343490089,82.4002412862609,6.73179069820353,68.79110202763218,95,45,No,Low,66.4185832875513
6487,Female,21,2.8032669271538184,73.50405229113387,7.898189209354259,80.90259400297205,84,62,No,High,61.92634625263162
6488,Female,22,3.3333141342430244,91.49767568037451,5.635898705127195,71.45371296675293,61,47,Yes,Medium,67.92816452337465
6489,Male,22,4.705930484929221,88.1759704075542,6.415516705626527,56.49536857224963,56,61,Yes,High,47.011949312638144
6490,Female,23,3.2469995679133463,80.1131458587702,7.621914891981938,49.98149381122584,70,15,Yes,Medium,29.97835988050592
6491,Male,21,2.285077182744619,78.42070101445337,4.506826261983205,82.80610114485411,83,64,Yes,High,49.02644999872112
6492,Male,19,6.9028340635740495,78.61161261119618,9.226700843679204,62.36501350381903,100,47,Yes,Medium,59.24738755977368
6493,Female,21,3.4102598583529757,86.15927847401696,8.25430949683712,51.47889667522868,48,53,No,Medium,50.2090097959701
6494,Female,21,4.776385495582641,67.71028384148414,5.153997303715216,82.08286168562924,54,61,No,Low,55.81883333519812
6495,Male,21,5.092267179771209,83.11179746142044,4.474965040081898,77.01503306033571,81,5,Yes,Medium,58.88943295645991
6496,Male,19,3.3236937493588625,66.95290866636492,7.035541104800874,49.22388328150268,90,78,Yes,High,41.20826217153209
6497,Female,23,7.401598932617478,94.03866206102681,5.655706964917462,100.0,69,32,No,Medium,67.0982404445053
6498,Male,19,2.2657164775907743,84.38554285890281,8.153791948238094,56.89202047676294,56,70,Yes,Medium,37.59746390764798
6499,Female,20,5.023250527161542,69.74126086033284,7.472802594558026,76.76074004935411,46,71,Yes,Medium,42.88837740377311
6500,Male,23,4.992235412753168,78.967149888357,7.148054819604725,94.79876471731052,85,41,Yes,High,57.97756836300004
6501,Female,20,4.3914907942717045,67.75456343966351,6.315692337971678,78.32330166774221,84,29,Yes,Medium,55.803149176494486
6502,Male,20,1.9061747734560348,96.04935405240956,8.920009167747223,68.8876916343388,65,6,Yes,High,50.07891845950351
6503,Male,20,6.241635103726928,97.47451181365452,7.9041425208660225,43.51599646841798,92,39,Yes,Medium,55.616646416747386
6504,Female,22,5.987021340669193,86.35468419075417,7.723798970824775,95.6154341108362,41,60,No,High,64.402567790549
6505,Male,18,3.1488629428175674,96.67987881185493,8.440067157552932,77.97704804017414,87,13,Yes,Low,50.038747823882495
6506,Male,18,5.9149744144107235,79.82155138647,5.777366963808557,43.777192001824574,68,60,No,Medium,60.40764641296714
6507,Female,20,5.249815372601551,87.16215080609757,8.541685442846909,88.16940094886877,88,63,No,Medium,64.1668726537124
6508,Male,20,1.9387757092777833,92.69669426291706,6.682470044364835,65.91728350678339,45,54,Yes,Low,43.34246598430812
